PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Paul Goldschmidt,1B,STL,151,561,106,178,41,0,35,115,79,141,7,0,.317,.404,.578,.982,651,5,0,4,7,0.94,76,324,1,.368,.260,16.03,.560,.121,.217
Albert Pujols,DH,STL,109,307,42,83,14,0,24,68,28,55,1,2,.270,.345,.550,.895,351,10,0,6,13,0.77,38,169,1,.252,.280,12.79,.509,.080,.157
Nolan Arenado,3B,STL,148,557,73,163,42,1,30,103,52,72,5,3,.293,.358,.533,.891,620,7,0,4,15,0.49,73,297,3,.290,.241,18.57,.722,.084,.116
Lars Nootbaar,RF,STL,108,290,53,66,16,3,14,40,51,71,4,1,.228,.340,.448,.788,347,1,0,5,3,1.03,33,130,1,.248,.221,20.71,.718,.147,.205
Brendan Donovan,2B,STL,126,391,64,110,21,1,5,45,60,70,2,3,.281,.394,.379,.773,468,14,1,2,8,1.61,27,148,1,.330,.097,78.20,.857,.128,.150
Juan Yepez,LF,STL,76,253,27,64,13,0,12,30,16,61,0,0,.253,.296,.447,.743,274,1,0,4,6,0.76,25,113,0,.283,.194,21.08,.262,.058,.223
Tommy Edman,2B,STL,153,577,95,153,31,4,13,57,46,111,32,3,.265,.324,.400,.724,630,5,1,1,10,1.16,48,231,2,.308,.135,44.38,.414,.073,.176
Nolan Gorman,2B,STL,89,283,44,64,13,0,14,35,28,103,1,0,.226,.300,.420,.720,313,2,0,0,2,0.53,27,119,0,.301,.194,20.21,.272,.089,.329
Tyler O'Neill,LF,STL,96,334,56,76,11,1,14,58,38,103,14,4,.228,.308,.392,.700,383,4,0,7,9,0.88,26,131,0,.277,.165,23.86,.369,.099,.269
Corey Dickerson,LF,STL,97,281,28,75,17,1,6,36,12,48,0,0,.267,.300,.399,.699,297,2,0,2,4,1.08,24,112,1,.301,.132,46.83,.250,.040,.162
Dylan Carlson,CF,STL,128,432,56,102,30,4,8,42,45,94,5,2,.236,.316,.380,.696,488,7,0,4,6,1.00,42,164,1,.281,.144,54.00,.479,.092,.193
Harrison Bader,CF,STL,72,246,35,63,7,3,5,21,13,47,15,2,.256,.303,.370,.673,264,4,0,1,4,0.69,15,91,0,.297,.114,49.20,.277,.049,.178
Andrew Knizner,C,STL,97,260,28,56,10,0,4,25,26,62,0,1,.215,.301,.300,.601,293,6,1,0,9,0.96,14,78,0,.268,.085,65.00,.419,.089,.212
Conner Capel,RF,STL,9,17,1,3,0,0,1,2,1,2,0,0,.176,.211,.353,.564,19,0,0,1,0,0.86,1,6,0,.133,.176,17.00,.500,.053,.105
Alec Burleson,RF,STL,16,48,4,9,1,0,1,3,5,9,1,0,.188,.264,.271,.535,53,0,0,0,1,1.31,2,13,0,.211,.083,48.00,.556,.094,.170
Yadier Molina,C,STL,80,262,19,56,8,0,5,24,5,40,2,0,.214,.233,.302,.535,270,2,0,1,10,0.80,13,79,0,.234,.088,52.40,.125,.019,.148
Paul DeJong,SS,STL,77,210,19,33,9,0,6,25,21,79,3,2,.157,.245,.286,.531,237,4,0,2,2,0.59,15,60,0,.213,.129,35.00,.266,.089,.333
Edmundo Sosa,SS,STL,53,122,17,23,4,3,0,8,4,38,3,1,.189,.244,.270,.514,131,5,0,0,3,1.18,7,33,0,.274,.082,-.--,.105,.031,.290
Ben DeLuzio,CF,STL,22,20,3,3,1,0,0,0,3,5,0,1,.150,.292,.200,.492,25,1,1,0,0,0.86,1,4,0,.200,.050,-.--,.600,.120,.200
Austin Romine,C,STL,11,26,2,4,1,0,0,0,2,7,0,0,.154,.214,.192,.406,28,0,0,0,0,1.50,1,5,0,.211,.038,-.--,.286,.071,.250
Ivan Herrera,C,STL,11,18,0,2,0,0,0,1,2,8,0,0,.111,.190,.111,.301,22,0,1,1,0,1.50,0,2,0,.182,.000,-.--,.250,.091,.364
Matthew Liberatore,P,STL,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Kramer Robertson,SS,STL,2,1,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
Cory Spangenberg,3B,STL,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
