PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Matt Carpenter,DH,NYY,47,128,28,39,9,0,15,37,19,35,0,0,.305,.412,.727,1.139,154,5,1,1,2,0.51,24,93,1,.304,.422,8.53,.543,.123,.227
Aaron Judge,CF,NYY,157,570,133,177,28,0,62,131,111,175,16,3,.311,.425,.686,1.111,696,6,0,5,14,0.99,90,391,19,.340,.375,9.19,.634,.159,.251
Rob Brantly,C,NYY,1,3,0,1,1,0,0,0,0,0,0,0,.333,.333,.667,1.000,3,0,0,0,0,1.00,1,2,0,.333,.333,-.--,.---,.000,.000
Oswald Peraza,SS,NYY,18,49,8,15,3,0,1,2,6,9,2,0,.306,.404,.429,.833,57,2,0,0,3,1.78,4,21,0,.359,.122,49.00,.667,.105,.158
Anthony Rizzo,1B,NYY,130,465,77,104,21,1,32,75,58,101,6,5,.224,.338,.480,.818,548,23,0,2,13,0.62,54,223,6,.216,.256,14.53,.574,.106,.184
Gleyber Torres,2B,NYY,140,526,73,135,28,1,24,76,39,129,10,5,.257,.310,.451,.761,572,3,1,3,12,0.66,53,237,2,.295,.194,21.92,.302,.068,.226
Giancarlo Stanton,DH,NYY,110,398,53,84,7,0,31,78,50,137,0,0,.211,.297,.462,.759,452,0,0,3,8,1.17,38,184,2,.227,.251,12.84,.365,.111,.303
Oswaldo Cabrera,RF,NYY,44,154,21,38,8,1,6,19,15,44,3,2,.247,.312,.429,.741,171,0,1,1,1,0.54,15,66,0,.305,.182,25.67,.341,.088,.257
Andrew Benintendi,LF,NYY,33,114,14,29,9,1,2,12,13,25,4,1,.254,.331,.404,.735,131,1,1,2,1,0.62,12,46,0,.303,.149,57.00,.520,.099,.191
DJ LeMahieu,3B,NYY,125,467,74,122,18,0,12,46,67,71,4,3,.261,.357,.377,.734,541,4,1,2,12,1.66,30,176,0,.285,.116,38.92,.944,.124,.131
Josh Donaldson,3B,NYY,132,478,59,106,28,0,15,62,54,148,2,2,.222,.308,.374,.682,546,8,0,6,13,0.93,43,179,1,.283,.153,31.87,.365,.099,.271
Jose Trevino,C,NYY,115,335,39,83,12,1,11,43,15,62,2,1,.248,.283,.388,.671,353,2,0,1,5,0.85,24,130,0,.274,.140,30.46,.242,.042,.176
Kyle Higashioka,C,NYY,83,229,27,52,7,0,10,31,12,52,0,1,.227,.264,.389,.653,248,1,2,4,5,0.60,17,89,0,.246,.162,22.90,.231,.048,.210
Aaron Hicks,CF,NYY,130,384,54,83,9,2,8,40,62,109,10,3,.216,.330,.313,.643,453,4,1,2,10,0.84,19,120,3,.279,.096,48.00,.569,.137,.241
Isiah Kiner-Falefa,SS,NYY,142,483,66,126,20,0,4,48,35,72,22,4,.261,.314,.327,.641,531,5,3,5,13,1.48,24,158,2,.296,.066,120.75,.486,.066,.136
Joey Gallo,LF,NYY,82,233,32,37,4,1,12,24,40,106,2,0,.159,.282,.339,.621,273,0,0,0,0,0.48,17,79,0,.217,.180,19.42,.377,.147,.388
Tim Locastro,X,NYY,38,43,13,8,1,0,2,4,2,7,8,2,.186,.239,.349,.588,46,1,0,0,0,0.75,3,15,0,.176,.163,21.50,.286,.043,.152
Marwin Gonzalez,SS,NYY,86,184,20,34,7,0,6,18,14,54,3,0,.185,.255,.321,.576,207,4,3,2,8,0.80,13,59,0,.222,.136,30.67,.259,.068,.261
Miguel Andujar,LF,NYY,27,96,9,22,2,0,1,8,3,22,4,0,.229,.250,.281,.531,100,0,0,1,0,0.89,3,27,0,.284,.052,96.00,.136,.030,.220
Harrison Bader,CF,NYY,14,46,3,10,3,0,0,9,2,15,2,1,.217,.245,.283,.528,49,0,0,1,0,0.57,3,13,0,.313,.065,-.--,.133,.041,.306
Estevan Florial,CF,NYY,17,31,4,3,0,0,0,1,3,13,2,0,.097,.200,.097,.297,35,1,0,0,0,0.88,0,3,0,.167,.000,-.--,.231,.086,.371
Ronald Guzman,1B,NYY,3,6,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000,6,0,0,0,1,1.00,0,0,0,.000,.000,-.--,.---,.000,.833
Jonathan Loaisiga,P,NYY,50,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Clarke Schmidt,P,NYY,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
