PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Chris Parmelee,1B,NYY,6,8,4,4,1,0,2,4,0,3,0,0,.500,.500,1.375,1.875,8,0,0,0,0,0.00,3,11,0,.667,.875,4.00,.---,.000,.375
Gary Sanchez,C,NYY,53,201,34,60,12,0,20,42,24,57,1,0,.299,.376,.657,1.033,229,2,0,2,5,1.69,32,132,2,.317,.358,10.05,.421,.105,.249
Billy Butler,DH,NYY,12,29,3,10,2,0,1,4,2,8,0,0,.345,.375,.517,.892,32,0,0,1,0,1.00,3,15,0,.429,.172,29.00,.250,.063,.250
Carlos Beltran,RF,NYY,99,359,50,109,21,0,22,64,22,70,0,0,.304,.344,.546,.890,387,2,0,4,13,0.86,43,196,3,.321,.242,16.32,.314,.057,.181
Tyler Austin,1B,NYY,31,83,7,20,3,0,5,12,7,36,1,0,.241,.300,.458,.758,90,0,0,0,1,1.25,8,38,0,.357,.217,16.60,.194,.078,.400
Didi Gregorius,SS,NYY,153,562,68,155,32,2,20,70,19,82,7,1,.276,.304,.447,.751,597,6,5,5,9,0.82,54,251,2,.290,.171,28.10,.232,.032,.137
Brian McCann,C,NYY,130,429,56,104,13,0,20,58,54,99,1,0,.242,.335,.413,.748,492,7,0,2,15,0.73,33,177,2,.269,.170,21.45,.545,.110,.201
Starlin Castro,2B,NYY,151,577,63,156,29,1,21,70,24,118,4,0,.270,.300,.433,.733,610,3,1,5,15,1.29,51,250,1,.305,.163,27.48,.203,.039,.193
Chase Headley,3B,NYY,140,467,58,118,18,1,14,51,51,118,8,2,.253,.331,.385,.716,529,6,0,5,7,0.95,33,180,3,.306,.133,33.36,.432,.096,.223
Donovan Solano,2B,NYY,9,22,5,5,2,0,1,2,1,3,0,0,.227,.261,.455,.716,23,0,0,0,0,1.33,3,10,0,.222,.227,22.00,.333,.043,.130
Brett Gardner,LF,NYY,148,547,80,143,22,6,7,41,70,106,16,4,.261,.351,.362,.713,634,8,4,5,6,1.36,35,198,0,.310,.101,78.14,.660,.110,.167
Jacoby Ellsbury,CF,NYY,148,551,71,145,24,5,9,56,54,84,20,8,.263,.330,.374,.704,626,2,4,3,11,1.01,38,206,1,.295,.111,61.22,.643,.086,.134
Ronald Torreyes,3B,NYY,72,155,20,40,7,4,1,12,10,20,2,1,.258,.305,.374,.679,169,1,1,1,4,1.65,12,58,0,.289,.116,155.00,.500,.059,.118
Mark Teixeira,1B,NYY,116,387,43,79,16,0,15,44,47,105,2,0,.204,.292,.362,.654,438,2,0,2,7,1.03,31,140,1,.238,.158,25.80,.448,.107,.240
Mason Williams,RF,NYY,12,27,4,8,1,0,0,2,1,12,0,0,.296,.321,.333,.654,29,0,1,0,0,0.60,1,9,0,.533,.037,-.--,.083,.034,.414
Austin Romine,C,NYY,62,165,17,40,11,0,4,26,7,31,1,0,.242,.269,.382,.651,176,0,1,3,7,1.13,15,63,1,.271,.139,41.25,.226,.040,.176
Rob Refsnyder,1B,NYY,58,152,25,38,9,0,0,12,18,30,2,1,.250,.328,.309,.637,175,1,0,3,5,1.18,9,47,2,.304,.059,-.--,.600,.103,.171
