PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Corey Seager,SS,LAD,157,627,105,193,40,5,26,72,54,133,3,3,.308,.365,.512,.877,687,4,0,2,12,1.31,71,321,5,.355,.204,24.12,.406,.079,.194
Andrew Toles,X,LAD,48,105,19,33,9,1,3,16,8,25,1,1,.314,.365,.505,.870,115,1,0,1,1,1.18,13,53,2,.385,.190,35.00,.320,.070,.217
Joc Pederson,CF,LAD,137,406,64,100,26,0,25,68,63,130,6,2,.246,.352,.495,.847,476,4,1,2,5,0.90,51,201,4,.296,.249,16.24,.485,.132,.273
Justin Turner,3B,LAD,151,556,79,153,34,3,27,90,48,107,4,1,.275,.339,.493,.832,622,10,0,8,16,0.75,64,274,1,.293,.218,20.59,.449,.077,.172
Yasmani Grandal,C,LAD,126,390,49,89,14,1,27,72,64,116,1,3,.228,.339,.477,.816,457,2,0,1,11,1.21,42,186,1,.250,.249,14.44,.552,.140,.254
Adrian Gonzalez,1B,LAD,156,568,69,162,31,0,18,90,55,117,0,2,.285,.349,.435,.784,633,4,0,6,16,1.40,49,247,9,.328,.150,31.56,.470,.087,.185
Yasiel Puig,RF,LAD,104,334,45,88,14,2,11,45,24,74,5,2,.263,.323,.416,.739,368,7,0,3,10,1.03,27,139,0,.306,.153,30.36,.324,.065,.201
Trayce Thompson,CF,LAD,80,236,31,53,11,0,13,32,26,66,5,1,.225,.302,.436,.738,262,0,0,0,3,1.44,24,103,0,.255,.212,18.15,.394,.099,.252
Chase Utley,2B,LAD,138,512,79,129,26,3,14,52,40,115,2,2,.252,.319,.396,.715,565,11,1,1,0,1.11,43,203,1,.299,.145,36.57,.348,.071,.204
Charlie Culberson,SS,LAD,34,67,6,20,3,0,1,7,1,13,1,0,.299,.309,.388,.697,68,0,0,0,2,0.89,4,26,0,.358,.090,67.00,.077,.015,.191
Howie Kendrick,LF,LAD,146,487,65,124,26,2,8,40,50,96,10,2,.255,.326,.366,.692,543,3,0,3,20,2.18,36,178,2,.301,.111,60.88,.521,.092,.177
Carlos Ruiz,C,LAD,14,36,3,10,2,0,0,3,3,5,0,0,.278,.350,.333,.683,40,1,0,0,1,1.10,2,12,0,.323,.056,-.--,.600,.075,.125
Rob Segedin,X,LAD,40,73,9,17,2,1,2,12,6,22,0,0,.233,.301,.370,.671,83,2,0,2,1,1.40,5,27,0,.294,.137,36.50,.273,.072,.265
