PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Oliver Perez,P,WSH,64,3,1,2,1,0,0,0,0,0,0,0,.667,.667,1.000,1.667,3,0,0,0,0,1.00,1,3,0,.667,.333,-.--,.---,.000,.000
Mat Latos,P,WSH,6,3,1,1,0,0,1,1,0,1,0,0,.333,.333,1.333,1.666,3,0,0,0,0,0.00,1,4,0,.000,1.000,3.00,.---,.000,.333
Pedro Severino,C,WSH,16,28,6,9,2,0,2,4,5,3,0,0,.321,.441,.607,1.048,34,1,0,0,0,1.67,4,17,0,.304,.286,14.00,1.667,.147,.088
Spencer Kieboom,X,WSH,1,0,1,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,1,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,1.000,.000
Daniel Murphy,2B,WSH,142,531,88,184,47,5,25,104,35,57,5,3,.347,.390,.595,.985,582,8,0,8,4,0.65,77,316,10,.348,.249,21.24,.614,.060,.098
Trea Turner,CF,WSH,73,307,53,105,14,8,13,40,14,59,33,6,.342,.370,.567,.937,324,1,0,2,1,0.84,35,174,0,.388,.225,23.62,.237,.043,.182
Stephen Drew,X,WSH,70,143,24,38,11,1,8,21,16,31,0,1,.266,.339,.524,.863,165,2,0,4,3,0.66,20,75,0,.278,.259,17.88,.516,.097,.188
Wilson Ramos,C,WSH,131,482,58,148,25,0,22,80,35,79,0,0,.307,.354,.496,.850,523,2,0,4,17,1.85,47,239,2,.327,.189,21.91,.443,.067,.151
Bryce Harper,RF,WSH,147,506,84,123,24,2,24,86,108,117,21,10,.243,.373,.441,.814,627,3,0,10,11,0.85,50,223,20,.264,.198,21.08,.923,.172,.187
Anthony Rendon,3B,WSH,156,567,91,153,38,2,20,85,65,117,12,6,.270,.348,.450,.798,647,7,0,8,5,0.60,60,255,2,.304,.180,28.35,.556,.100,.181
