PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Steve Pearce,1B,TB,60,204,26,63,11,1,10,29,26,40,0,3,.309,.388,.520,.908,232,1,0,1,4,1.04,22,106,2,.342,.211,20.40,.650,.112,.172
Evan Longoria,3B,TB,160,633,81,173,41,4,36,98,42,144,0,3,.273,.318,.521,.839,685,3,0,7,13,0.63,81,330,6,.298,.248,17.58,.292,.061,.210
Brad Miller,SS,TB,152,548,73,133,29,6,30,81,47,149,6,4,.243,.304,.482,.786,601,3,0,3,5,1.02,65,264,0,.277,.239,18.27,.315,.078,.248
Logan Forsythe,2B,TB,127,511,76,135,24,4,20,52,46,127,6,6,.264,.333,.444,.777,567,8,0,2,8,0.93,48,227,0,.314,.180,25.55,.362,.081,.224
Oswaldo Arcia,RF,TB,21,54,7,14,2,1,2,7,6,19,1,1,.259,.328,.444,.772,61,0,0,1,0,0.69,5,24,0,.353,.185,27.00,.316,.098,.311
Nick Franklin,LF,TB,60,174,18,47,10,1,6,26,12,42,6,1,.270,.328,.443,.771,191,3,2,0,1,0.61,17,77,1,.325,.172,29.00,.286,.063,.220
Corey Dickerson,LF,TB,148,510,57,125,36,3,24,70,33,134,0,2,.245,.293,.469,.762,548,2,0,2,12,0.72,63,239,6,.285,.224,21.25,.246,.060,.245
Brandon Guyer,LF,TB,63,212,27,51,12,1,7,18,12,42,2,1,.241,.347,.406,.753,249,23,1,1,3,0.75,20,86,1,.268,.165,30.29,.286,.048,.169
Richie Shaffer,1B,TB,20,48,5,12,6,0,1,4,5,18,0,1,.250,.315,.438,.753,54,0,0,1,0,0.73,7,21,0,.367,.188,48.00,.278,.093,.333
Kevin Kiermaier,CF,TB,105,366,55,90,20,2,12,37,40,74,21,3,.246,.331,.410,.741,414,7,0,1,5,0.81,34,150,1,.278,.164,30.50,.541,.097,.179
Tim Beckham,SS,TB,64,198,25,49,12,5,5,16,14,67,2,1,.247,.300,.434,.734,215,1,2,0,3,1.00,22,86,0,.349,.187,39.60,.209,.065,.312
Logan Morrison,1B,TB,107,353,45,84,18,1,14,43,37,89,4,2,.238,.319,.414,.733,398,6,0,2,4,1.22,33,146,1,.278,.176,25.21,.416,.093,.224
Steven Souza,RF,TB,120,430,58,106,17,1,17,49,31,159,7,6,.247,.303,.409,.712,468,5,0,2,5,0.78,35,176,0,.348,.163,25.29,.195,.066,.340
Bobby Wilson,C,TB,28,87,14,20,2,0,4,9,5,28,0,0,.230,.272,.391,.663,95,0,3,0,3,1.80,6,34,0,.291,.161,21.75,.179,.053,.295
Matt Duffy,SS,TB,21,76,9,21,3,0,1,7,3,13,0,1,.276,.300,.355,.655,80,0,0,1,4,1.39,4,27,0,.317,.079,76.00,.231,.038,.163
Alexei Ramirez,SS,TB,17,57,5,14,3,0,1,7,4,7,2,0,.246,.295,.351,.646,62,0,1,0,1,1.64,4,20,0,.265,.105,57.00,.571,.065,.113
Desmond Jennings,LF,TB,65,200,22,40,7,1,7,20,21,58,2,0,.200,.281,.350,.631,225,2,1,1,4,1.08,15,70,0,.243,.150,28.57,.362,.093,.258
Luke Maile,C,TB,42,119,10,27,7,0,3,15,4,36,0,0,.227,.252,.361,.613,126,0,3,0,2,1.19,10,43,1,.300,.134,39.67,.111,.032,.286
Curt Casali,C,TB,84,226,23,42,10,0,8,25,25,82,0,0,.186,.273,.336,.609,256,2,3,0,2,0.88,18,76,1,.250,.150,28.25,.305,.098,.320
Taylor Motter,SS,TB,34,80,11,15,3,0,2,9,11,19,0,1,.188,.290,.300,.590,93,1,0,1,1,0.96,5,24,0,.217,.112,40.00,.579,.118,.204
Matt Moore,P,TB,21,7,0,2,0,0,0,0,0,2,0,0,.286,.286,.286,.572,7,0,0,0,1,2.00,0,2,0,.400,.000,-.--,.---,.000,.286
Hank Conger,C,TB,49,124,6,24,5,0,3,10,12,40,0,0,.194,.265,.306,.571,137,0,1,0,4,1.10,8,38,0,.259,.113,41.33,.300,.088,.292
Mikie Mahtook,LF,TB,65,185,16,36,9,0,3,11,7,68,0,1,.195,.231,.292,.523,196,2,1,1,2,0.57,12,54,0,.287,.097,61.67,.103,.036,.347
Jake Odorizzi,P,TB,33,4,0,1,0,0,0,1,0,1,0,0,.250,.250,.250,.500,4,0,0,0,0,2.00,0,1,0,.333,.000,-.--,.---,.000,.250
Jaff Decker,RF,TB,19,52,1,8,1,0,0,1,4,14,1,0,.154,.211,.173,.384,57,0,0,1,1,0.94,1,9,0,.205,.019,-.--,.286,.070,.246
Juniel Querecuto,2B,TB,4,11,1,1,0,1,0,2,0,6,0,0,.091,.091,.273,.364,11,0,0,0,0,1.00,1,3,0,.200,.182,-.--,.---,.000,.545
Blake Snell,P,TB,19,2,0,0,0,0,0,0,1,1,0,0,.000,.333,.000,.333,3,0,0,0,0,1.00,0,0,0,.000,.000,-.--,1.000,.333,.333
Chris Archer,P,TB,33,7,1,0,0,0,0,0,1,3,0,0,.000,.125,.000,.125,8,0,0,0,0,3.00,0,0,0,.000,.000,-.--,.333,.125,.375
Matt Andriese,P,TB,29,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
Xavier Cedeno,P,TB,54,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Alex Colome,P,TB,57,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Dana Eveland,P,TB,33,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Dylan Floro,P,TB,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Ryan Garton,P,TB,37,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Kevin Jepsen,P,TB,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Erasmo Ramirez,P,TB,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Enny Romero,P,TB,52,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Drew Smyly,P,TB,30,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
Tyler Sturdevant,P,TB,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
