PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Josh Tomlin,P,CLE,30,5,1,2,1,0,0,0,0,2,0,0,.400,.400,.600,1.000,6,0,1,0,0,1.00,1,3,0,.667,.200,-.--,.---,.000,.333
Brandon Guyer,LF,CLE,38,81,12,27,5,0,2,14,7,13,1,1,.333,.438,.469,.907,96,8,0,0,3,1.16,7,38,0,.379,.136,40.50,.538,.073,.135
Tyler Naquin,CF,CLE,116,321,52,95,18,5,14,43,36,112,6,3,.296,.372,.514,.886,365,4,2,2,4,1.62,37,165,4,.411,.218,22.93,.321,.099,.307
Carlos Santana,DH,CLE,158,582,89,151,31,3,34,87,99,99,5,2,.259,.366,.498,.864,688,2,0,5,18,0.97,68,290,0,.258,.239,17.12,1.000,.144,.144
Jose Ramirez,3B,CLE,152,565,84,176,46,3,11,76,44,62,22,7,.312,.363,.462,.825,618,4,1,4,10,0.83,60,261,1,.333,.150,51.36,.710,.071,.100
Jason Kipnis,2B,CLE,156,610,91,168,41,4,23,82,60,146,15,3,.275,.343,.469,.812,688,6,5,7,21,0.95,68,286,0,.324,.193,26.52,.411,.087,.212
Mike Napoli,1B,CLE,150,557,92,133,22,1,34,101,78,194,5,1,.239,.335,.465,.800,645,5,0,5,15,0.73,57,259,2,.296,.226,16.38,.402,.121,.301
Francisco Lindor,SS,CLE,158,604,99,182,30,3,15,78,57,88,19,5,.301,.358,.435,.793,684,5,3,15,18,1.19,48,263,3,.324,.134,40.27,.648,.083,.129
Marlon Byrd,RF,CLE,34,115,11,31,6,0,5,19,11,38,0,0,.270,.326,.452,.778,129,0,0,3,1,0.63,11,52,1,.347,.183,23.00,.289,.085,.295
Lonnie Chisenhall,RF,CLE,126,385,43,110,25,5,8,57,23,70,6,0,.286,.328,.439,.767,418,3,3,4,4,0.64,38,169,2,.328,.153,48.12,.329,.055,.167
Corey Kluber,P,CLE,32,4,1,1,1,0,0,0,0,3,0,0,.250,.250,.500,.750,6,0,2,0,0,2.00,1,2,0,1.000,.250,-.--,.---,.000,.500
Coco Crisp,LF,CLE,20,53,9,11,3,0,2,8,9,13,3,0,.208,.323,.377,.700,64,0,2,0,1,1.07,5,20,0,.237,.170,26.50,.692,.141,.203
Abraham Almonte,RF,CLE,67,182,24,48,20,1,1,22,8,42,8,0,.264,.294,.401,.695,194,1,0,3,5,1.50,22,73,1,.331,.137,182.00,.190,.041,.216
Rajai Davis,CF,CLE,134,454,74,113,23,2,12,48,33,106,43,6,.249,.306,.388,.694,495,5,1,2,9,0.97,37,176,0,.299,.139,37.83,.311,.067,.214
Erik Gonzalez,SS,CLE,21,16,2,5,0,0,0,0,1,8,0,1,.313,.353,.313,.666,17,0,0,0,0,2.00,0,5,0,.625,.000,-.--,.125,.059,.471
Chris Gimenez,C,CLE,68,139,17,30,4,0,4,11,10,41,0,0,.216,.272,.331,.603,155,1,4,1,8,1.28,8,46,0,.274,.115,34.75,.244,.065,.265
Juan Uribe,3B,CLE,73,238,19,49,9,0,7,25,15,49,0,0,.206,.259,.332,.591,259,3,0,3,6,1.20,16,79,1,.227,.126,34.00,.306,.058,.189
Michael Martinez,2B,CLE,59,95,15,23,4,0,1,4,3,21,0,2,.242,.265,.316,.581,99,0,1,0,1,0.73,5,30,0,.301,.074,95.00,.143,.030,.212
Roberto Perez,C,CLE,61,153,14,28,6,1,3,17,23,44,0,0,.183,.285,.294,.579,184,0,5,3,4,1.87,10,45,0,.229,.111,51.00,.523,.125,.239
Michael Brantley,LF,CLE,11,39,5,9,2,0,0,7,3,6,1,0,.231,.279,.282,.561,43,0,0,1,1,0.79,2,11,1,.265,.051,-.--,.500,.070,.140
Yan Gomes,C,CLE,74,251,22,42,11,1,9,34,9,69,0,0,.167,.201,.327,.528,264,2,0,2,7,0.78,21,82,0,.189,.159,27.89,.130,.034,.261
Collin Cowgill,RF,CLE,9,12,0,1,0,0,0,0,2,7,0,0,.083,.214,.083,.297,14,0,0,0,1,1.00,0,1,0,.200,.000,-.--,.286,.143,.500
Jesus Aguilar,1B,CLE,9,6,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,6,0,0,0,0,4.00,0,0,0,.000,.000,-.--,.---,.000,.167
Cody Allen,P,CLE,67,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Trevor Bauer,P,CLE,35,5,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000,6,0,1,0,0,1.00,0,0,0,.---,.000,-.--,.---,.000,.833
Joba Chamberlain,P,CLE,20,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Mike Clevinger,P,CLE,17,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,2,0,0,0,0,2.00,0,0,0,.000,.000,-.--,.---,.000,.000
Joe Colon,P,CLE,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Kyle Crockett,P,CLE,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Tom Gorzelanny,P,CLE,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Tommy Hunter,P,CLE,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jeff Manship,P,CLE,53,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Zach McAllister,P,CLE,53,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Andrew Miller,P,CLE,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Adam Moore,C,CLE,9,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000,5,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.800
Dan Otero,P,CLE,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Adam Plutko,P,CLE,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Danny Salazar,P,CLE,25,5,1,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,5,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.600
Bryan Shaw,P,CLE,75,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
