PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Jesus Sucre,C,SEA,9,25,4,12,2,0,1,5,2,5,0,0,.480,.552,.680,1.232,29,2,0,0,1,7.00,3,17,0,.579,.200,25.00,.400,.069,.172
Nelson Cruz,DH,SEA,155,589,96,169,27,1,43,105,62,159,2,0,.287,.360,.555,.915,667,9,0,7,15,1.21,71,327,5,.320,.268,13.70,.390,.093,.238
Robinson Cano,2B,SEA,161,655,107,195,33,2,39,103,47,100,0,1,.298,.350,.533,.883,715,8,0,5,18,1.12,74,349,8,.299,.235,16.80,.470,.066,.140
Kyle Seager,3B,SEA,158,597,89,166,36,3,30,99,69,108,3,1,.278,.359,.499,.858,676,8,0,2,18,0.76,69,298,10,.295,.221,19.90,.639,.102,.160
Mike Freeman,X,SEA,13,13,1,5,1,0,0,1,0,2,0,0,.385,.385,.462,.847,13,0,0,0,1,2.00,1,6,0,.455,.077,-.--,.---,.000,.154
Mike Zunino,C,SEA,55,164,16,34,7,0,12,31,21,65,0,0,.207,.318,.470,.788,192,6,0,1,0,0.53,19,77,0,.250,.262,13.67,.323,.109,.339
Franklin Gutierrez,RF,SEA,98,248,33,61,9,0,14,39,29,85,1,0,.246,.329,.452,.781,283,3,0,3,6,1.50,23,112,0,.309,.206,17.71,.341,.102,.300
Seth Smith,RF,SEA,137,378,62,94,15,0,16,63,48,89,0,0,.249,.342,.415,.757,438,8,0,4,11,1.26,31,157,1,.282,.167,23.62,.539,.110,.203
Dae-Ho Lee,1B,SEA,104,292,33,74,9,0,14,49,20,74,0,0,.253,.312,.428,.740,317,5,0,0,8,1.82,23,125,2,.294,.175,20.86,.270,.063,.233
Norichika Aoki,LF,SEA,118,417,63,118,24,4,4,28,34,45,7,9,.283,.349,.388,.737,467,9,5,1,9,1.77,32,162,0,.309,.106,104.25,.756,.073,.096
Adam Lind,1B,SEA,126,401,48,96,17,0,20,58,26,89,0,1,.239,.286,.431,.717,430,1,0,2,14,1.10,37,173,3,.259,.192,20.05,.292,.060,.207
Leonys Martin,CF,SEA,143,518,72,128,17,3,15,47,44,149,24,6,.247,.306,.378,.684,576,3,4,7,10,0.97,35,196,0,.313,.131,34.53,.295,.076,.259
Chris Taylor,X,SEA,2,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.666,3,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.667
Guillermo Heredia,LF,SEA,45,92,12,23,3,0,1,12,12,15,1,1,.250,.349,.315,.664,107,2,1,0,1,1.12,4,29,0,.289,.065,92.00,.800,.112,.140
Chris Iannetta,C,SEA,94,295,23,62,14,0,7,24,38,83,0,0,.210,.303,.329,.632,338,2,1,2,4,0.82,21,97,0,.266,.119,42.14,.458,.112,.246
Shawn O'Malley,SS,SEA,89,210,24,48,9,2,2,17,18,59,6,2,.229,.299,.319,.618,232,3,1,0,4,1.60,13,67,0,.309,.090,105.00,.305,.078,.254
Daniel Robertson,LF,SEA,9,19,1,5,1,0,0,1,1,3,0,1,.263,.300,.316,.616,21,0,1,0,2,2.00,1,6,0,.313,.053,-.--,.333,.048,.143
Ben Gamel,RF,SEA,27,40,8,8,2,0,1,5,5,15,0,0,.200,.289,.325,.614,47,0,2,0,0,0.90,3,13,0,.292,.125,40.00,.333,.106,.319
Steve Clevenger,C,SEA,22,68,7,15,3,0,1,7,8,14,0,0,.221,.303,.309,.612,76,0,0,0,3,1.60,4,21,0,.264,.088,68.00,.571,.105,.184
Ketel Marte,SS,SEA,119,437,55,113,21,2,1,33,18,84,11,5,.259,.287,.323,.610,466,2,3,6,10,1.47,24,141,0,.313,.064,437.00,.214,.039,.180
Stefen Romero,LF,SEA,9,17,1,4,1,0,0,3,1,4,0,0,.235,.263,.294,.557,19,0,0,1,0,0.25,1,5,0,.286,.059,-.--,.250,.053,.211
Luis Sardinas,SS,SEA,32,72,12,13,0,0,2,5,1,25,1,1,.181,.203,.264,.467,77,1,3,0,3,1.85,2,19,0,.244,.083,36.00,.040,.013,.325
Wade Miley,P,SEA,19,7,1,1,0,0,0,0,0,1,0,0,.143,.143,.143,.286,7,0,0,0,0,5.00,0,1,0,.167,.000,-.--,.---,.000,.143
James Paxton,P,SEA,20,3,0,0,0,0,0,0,1,3,0,0,.000,.250,.000,.250,4,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.333,.250,.750
Daniel Vogelbach,X,SEA,8,12,0,1,0,0,0,0,1,6,0,0,.083,.154,.083,.237,13,0,0,0,0,4.00,0,1,0,.167,.000,-.--,.167,.077,.462
Joaquin Benoit,P,SEA,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Steve Cishek,P,SEA,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Edwin Diaz,P,SEA,49,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
Felix Hernandez,P,SEA,25,6,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,8,0,2,0,0,5.00,0,0,0,.000,.000,-.--,.---,.000,.375
