PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Tom Murphy,C,COL,21,44,8,12,2,0,5,13,4,19,1,0,.273,.347,.659,1.006,49,1,0,0,2,0.63,7,29,0,.350,.386,8.80,.211,.082,.388
Jordan Patterson,RF,COL,10,18,1,8,1,0,0,2,1,1,0,1,.444,.474,.500,.974,19,0,0,0,0,1.25,1,9,0,.471,.056,-.--,1.000,.053,.053
Charlie Blackmon,CF,COL,143,578,111,187,35,5,29,82,43,102,17,9,.324,.381,.552,.933,641,13,3,4,2,0.76,69,319,4,.350,.228,19.93,.422,.067,.159
Nolan Arenado,3B,COL,160,618,116,182,35,6,41,133,68,103,2,3,.294,.362,.570,.932,696,2,0,8,17,0.71,82,352,10,.293,.275,15.07,.660,.098,.148
DJ LeMahieu,2B,COL,146,552,104,192,32,8,11,66,66,80,11,7,.348,.416,.495,.911,635,3,8,6,19,1.49,51,273,2,.388,.147,50.18,.825,.104,.126
Trevor Story,SS,COL,97,372,67,101,21,4,27,72,35,130,8,5,.272,.341,.567,.908,415,5,2,1,5,0.58,52,211,2,.343,.296,13.78,.269,.084,.313
David Dahl,LF,COL,63,222,42,70,12,4,7,24,15,59,5,0,.315,.359,.500,.859,237,0,0,0,3,1.16,23,111,0,.404,.185,31.71,.254,.063,.249
Carlos Gonzalez,RF,COL,150,584,87,174,42,2,25,100,46,129,2,2,.298,.350,.505,.855,632,1,0,1,10,1.14,69,295,6,.346,.207,23.36,.357,.073,.204
Mark Reynolds,1B,COL,118,393,61,111,24,0,14,53,42,112,1,2,.282,.356,.450,.806,441,4,0,2,6,1.12,38,177,1,.361,.168,28.07,.375,.095,.254
Daniel Descalso,SS,COL,99,250,38,66,12,2,8,38,34,56,3,0,.264,.349,.424,.773,289,1,0,4,2,1.13,22,106,3,.305,.160,31.25,.607,.118,.194
Nick Hundley,C,COL,83,289,30,75,20,1,10,48,25,65,0,0,.260,.320,.439,.759,317,1,1,1,12,1.10,31,127,3,.302,.180,28.90,.385,.079,.205
Pat Valaika,3B,COL,13,19,3,5,1,0,1,2,0,8,0,0,.263,.263,.474,.737,19,0,0,0,0,1.00,2,9,0,.400,.211,19.00,.---,.000,.421
Tony Wolters,C,COL,71,205,27,53,15,2,3,30,21,53,4,1,.259,.327,.395,.722,230,0,4,0,1,1.45,20,81,2,.336,.137,68.33,.396,.091,.230
Ryan Raburn,X,COL,113,223,30,49,10,2,9,30,28,80,0,0,.220,.309,.404,.713,256,2,0,3,6,1.16,21,90,0,.292,.184,24.78,.350,.109,.313
Gerardo Parra,LF,COL,102,368,45,93,27,3,7,39,9,73,6,4,.253,.271,.399,.670,381,1,1,2,16,1.66,37,147,1,.297,.147,52.57,.123,.024,.192
Christian Bergman,P,COL,15,3,1,1,0,0,0,0,0,0,0,0,.333,.333,.333,.666,3,0,0,0,0,2.00,0,1,0,.333,.000,-.--,.---,.000,.000
Stephen Cardullo,1B,COL,27,56,5,12,3,1,2,6,3,12,0,0,.214,.254,.411,.665,59,0,0,0,2,0.60,6,23,0,.238,.196,28.00,.250,.051,.203
Dustin Garneau,C,COL,24,68,7,16,6,0,1,6,6,22,0,0,.235,.293,.368,.661,75,0,0,1,1,0.48,7,25,0,.326,.132,68.00,.273,.080,.293
Cristhian Adames,X,COL,121,225,25,49,7,3,2,17,24,47,2,3,.218,.304,.302,.606,256,4,3,0,5,2.47,12,68,0,.267,.084,112.50,.511,.094,.184
Brandon Barnes,LF,COL,48,100,10,22,6,2,0,8,3,30,1,2,.220,.250,.320,.570,109,1,5,0,0,1.21,8,32,0,.314,.100,-.--,.100,.028,.275
Ben Paulsen,1B,COL,39,92,8,20,5,0,1,11,5,27,0,0,.217,.258,.304,.562,97,0,0,0,2,1.37,6,28,1,.297,.087,92.00,.185,.052,.278
Raimel Tapia,X,COL,22,38,4,10,0,0,0,3,2,11,3,0,.263,.293,.263,.556,41,0,0,1,0,0.64,0,10,0,.357,.000,-.--,.182,.049,.268
Tyler Chatwood,P,COL,27,53,3,10,0,1,0,4,2,14,0,0,.189,.218,.226,.444,58,0,3,0,1,3.57,1,12,0,.256,.038,-.--,.143,.034,.241
Jorge De La Rosa,P,COL,27,38,4,7,0,0,0,6,2,14,0,0,.184,.244,.184,.428,42,1,1,0,0,8.00,0,7,0,.292,.000,-.--,.143,.048,.333
Chris Rusin,P,COL,29,29,2,5,0,1,0,3,0,6,0,0,.172,.172,.241,.413,30,0,1,0,0,1.71,1,7,0,.217,.069,-.--,.---,.000,.200
Tyler Anderson,P,COL,20,35,1,4,0,0,1,3,4,11,0,0,.114,.205,.200,.405,42,0,3,0,0,2.29,1,7,0,.130,.086,35.00,.364,.095,.262
Jon Gray,P,COL,29,47,2,7,2,0,0,4,2,30,0,0,.149,.184,.191,.375,55,0,6,0,0,4.33,2,9,0,.412,.043,-.--,.067,.036,.545
Chad Bettis,P,COL,32,49,2,2,0,0,0,2,4,21,0,0,.041,.113,.041,.154,58,0,5,0,1,6.75,0,2,0,.071,.000,-.--,.190,.069,.362
Eddie Butler,P,COL,17,15,0,1,0,0,0,0,0,2,0,0,.067,.067,.067,.134,19,0,4,0,0,15.00,0,1,0,.077,.000,-.--,.---,.000,.105
Matt Carasiti,P,COL,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Miguel Castro,P,COL,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Carlos Estevez,P,COL,63,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Yohan Flande,P,COL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,1,0,0,1.00,0,0,0,.---,--,-.--,.---,.000,.000
Gonzalez Germen,P,COL,40,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,3,0,0,0,0,2.00,0,0,0,.000,.000,-.--,.---,.000,.333
Jason Gurka,P,COL,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
David Hale,P,COL,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jeff Hoffman,P,COL,8,8,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,9,0,1,0,0,7.00,0,0,0,.000,.000,-.--,.---,.000,.222
Boone Logan,P,COL,66,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jordan Lyles,P,COL,40,8,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000,8,0,0,0,0,0.33,0,0,0,.000,.000,-.--,.---,.000,.500
German Marquez,P,COL,6,6,1,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,8,0,2,0,0,4.00,0,0,0,.000,.000,-.--,.---,.000,.375
Jake McGee,P,COL,57,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Justin Miller,P,COL,40,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Jason Motte,P,COL,30,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Scott Oberg,P,COL,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
