PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Tyler Cravy,P,MIL,20,4,1,1,0,0,1,1,0,1,0,0,.250,.250,1.000,1.250,5,0,1,0,0,2.00,1,4,0,.000,.750,4.00,.---,.000,.200
Chris Capuano,P,MIL,16,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,1,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,1.000,.000
Ryan Braun,LF,MIL,135,511,80,156,23,3,30,91,46,98,16,5,.305,.365,.538,.903,564,4,0,3,20,2.17,56,275,10,.326,.233,17.03,.469,.082,.174
Jonathan Lucroy,C,MIL,95,338,48,101,17,3,13,50,33,70,5,0,.299,.359,.482,.841,376,1,0,4,12,0.82,33,163,3,.340,.183,26.00,.471,.088,.186
Jonathan Villar,SS,MIL,156,589,92,168,38,3,19,63,79,174,62,18,.285,.369,.457,.826,679,2,5,4,7,1.88,60,269,4,.373,.171,31.00,.454,.116,.256
Chris Carter,1B,MIL,160,549,84,122,27,1,41,94,76,206,3,1,.222,.321,.499,.820,644,9,0,10,18,0.65,69,274,1,.260,.277,13.39,.369,.118,.320
Domingo Santana,RF,MIL,77,246,34,63,14,0,11,32,32,91,2,3,.256,.345,.447,.792,281,2,0,1,7,1.58,25,110,0,.359,.191,22.36,.352,.114,.324
Andrew Susac,C,MIL,9,17,3,4,1,0,1,2,2,5,0,0,.235,.316,.471,.787,19,0,0,0,0,0.33,2,8,0,.273,.235,17.00,.400,.105,.263
Keon Broxton,CF,MIL,75,207,28,50,10,1,9,19,36,88,23,4,.242,.354,.430,.784,244,0,1,0,2,1.26,20,89,0,.373,.188,23.00,.409,.148,.361
Aaron Hill,3B,MIL,78,254,34,72,11,0,8,29,30,43,4,2,.283,.359,.421,.780,292,2,0,4,5,0.66,19,107,0,.309,.138,31.75,.698,.103,.147
Manny Pina,C,MIL,33,71,4,18,4,0,2,12,10,15,0,1,.254,.346,.394,.740,81,0,0,0,2,0.73,6,28,0,.296,.141,35.50,.667,.123,.185
Hernan Perez,3B,MIL,123,404,50,110,18,3,13,56,18,94,34,7,.272,.302,.428,.730,430,1,3,4,6,0.97,34,173,0,.322,.156,31.08,.191,.042,.219
Scooter Gennett,2B,MIL,136,498,58,131,30,1,14,56,38,114,8,1,.263,.317,.412,.729,542,2,1,2,11,1.03,45,205,1,.315,.149,35.57,.333,.070,.210
Kirk Nieuwenhuis,CF,MIL,125,335,38,70,18,1,13,44,56,133,8,9,.209,.324,.385,.709,392,1,0,0,5,1.54,32,129,1,.302,.176,25.77,.421,.143,.339
Martin Maldonado,C,MIL,76,208,21,42,7,0,8,21,35,56,1,0,.202,.332,.351,.683,253,6,3,1,6,1.19,15,73,9,.234,.149,26.00,.625,.138,.221
Orlando Arcia,SS,MIL,55,201,21,44,10,3,4,17,15,47,8,0,.219,.273,.358,.631,216,0,0,0,6,1.50,17,72,0,.267,.139,50.25,.319,.069,.218
