PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Connor Overton,P,PIT,5,1,1,1,0,0,0,2,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.000
Oneil Cruz,SS,PIT,2,9,2,3,0,0,1,3,0,4,0,0,.333,.333,.667,1.000,9,0,0,0,0,2.00,1,6,0,.500,.333,9.00,.---,.000,.444
Bryan Reynolds,CF,PIT,159,559,93,169,35,8,24,90,75,119,5,2,.302,.390,.522,.912,646,8,0,4,10,0.90,67,292,9,.345,.220,23.29,.630,.116,.184
Taylor Davis,C,PIT,2,5,0,2,0,0,0,0,1,0,0,0,.400,.500,.400,.900,6,0,0,0,0,0.50,0,2,0,.400,.000,-.--,.---,.167,.000
Yoshi Tsutsugo,RF,PIT,43,127,20,34,8,1,8,25,15,33,0,1,.268,.347,.535,.882,144,1,0,1,2,0.56,17,68,0,.299,.268,15.88,.455,.104,.229
Michael Chavis,2B,PIT,12,42,4,15,3,0,1,5,0,10,0,1,.357,.357,.500,.857,42,0,0,0,2,1.43,4,21,0,.452,.143,42.00,.---,.000,.238
Ben Gamel,LF,PIT,111,326,42,83,17,3,8,26,48,99,3,6,.255,.352,.399,.751,383,3,2,4,6,0.61,28,130,2,.336,.144,40.75,.485,.125,.258
Colin Moran,1B,PIT,99,318,29,82,12,0,10,50,36,87,1,0,.258,.334,.390,.724,359,2,0,3,6,1.71,22,124,0,.321,.132,31.80,.414,.100,.242
Anthony Alford,LF,PIT,49,133,14,31,6,1,5,11,12,58,5,6,.233,.311,.406,.717,148,3,0,0,4,0.63,12,54,1,.371,.173,26.60,.207,.081,.392
Wilmer Difo,X,PIT,116,219,25,59,7,3,4,24,20,54,1,0,.269,.329,.384,.713,240,0,0,1,2,0.81,14,84,0,.340,.114,54.75,.370,.083,.225
Jacob Stallings,C,PIT,112,374,38,92,20,1,8,53,49,85,0,0,.246,.335,.369,.704,427,2,0,2,10,1.03,29,138,0,.297,.123,46.75,.576,.115,.199
Ke'Bryan Hayes,3B,PIT,96,362,49,93,20,2,6,38,31,87,9,1,.257,.316,.373,.689,396,1,0,2,11,1.67,28,135,0,.321,.116,60.33,.356,.078,.220
John Nogowski,1B,PIT,33,111,12,29,7,0,1,14,11,20,0,1,.261,.325,.351,.676,123,0,0,1,1,0.62,8,39,0,.308,.090,111.00,.550,.089,.163
Rodolfo Castro,2B,PIT,31,86,9,17,2,0,5,8,6,27,0,0,.198,.258,.395,.653,93,1,0,0,4,1.33,7,34,0,.222,.198,17.20,.222,.065,.290
Cole Tucker,SS,PIT,43,117,15,26,4,2,2,12,13,33,2,2,.222,.298,.342,.640,131,0,0,1,2,1.36,8,40,0,.289,.120,58.50,.394,.099,.252
Hoy Park,2B,PIT,44,127,16,25,5,2,3,14,18,38,1,1,.197,.299,.339,.638,149,1,1,1,4,0.89,10,43,1,.253,.142,42.33,.474,.121,.255
Phillip Evans,1B,PIT,76,214,23,44,5,0,5,16,28,53,1,0,.206,.312,.299,.611,247,5,0,0,3,1.54,10,64,1,.250,.093,42.80,.528,.113,.215
Will Craig,1B,PIT,18,60,5,13,2,0,1,3,5,22,0,0,.217,.277,.300,.577,65,0,0,0,1,1.50,3,18,1,.324,.083,60.00,.227,.077,.338
Kevin Newman,SS,PIT,148,517,50,117,22,3,5,39,27,41,6,1,.226,.265,.309,.574,554,1,6,3,7,0.89,30,160,3,.236,.083,103.40,.659,.049,.074
Ka'ai Tom,LF,PIT,39,92,9,14,2,1,2,11,17,30,1,0,.152,.308,.261,.569,117,5,0,3,1,0.89,5,24,1,.190,.109,46.00,.567,.145,.256
Erik Gonzalez,3B,PIT,71,220,17,51,7,1,2,21,8,40,2,2,.232,.258,.300,.558,229,0,0,1,4,2.02,10,66,0,.274,.068,110.00,.200,.035,.175
Michael Perez,C,PIT,70,210,19,30,8,1,7,21,19,68,0,1,.143,.221,.290,.511,231,2,0,0,4,1.11,16,61,1,.170,.148,30.00,.279,.082,.294
Steven Brault,P,PIT,7,6,0,1,1,0,0,0,0,2,0,0,.167,.167,.333,.500,8,0,2,0,0,5.00,1,2,0,.250,.167,-.--,.---,.000,.250
Jared Oliva,RF,PIT,20,40,4,7,2,0,0,2,3,10,2,0,.175,.233,.225,.458,43,0,0,0,0,2.29,2,9,1,.233,.050,-.--,.300,.070,.233
Dustin Fowler,CF,PIT,18,41,3,7,1,0,0,2,3,20,1,0,.171,.239,.195,.434,46,1,0,1,0,0.50,1,8,0,.318,.024,-.--,.150,.065,.435
Troy Stokes,RF,PIT,8,18,2,2,1,0,0,2,1,5,1,0,.111,.200,.167,.367,20,1,0,0,0,0.57,1,3,0,.154,.056,-.--,.200,.050,.250
Todd Frazier,1B,PIT,13,35,3,3,1,0,0,4,3,6,0,0,.086,.200,.114,.314,40,2,0,0,1,1.00,1,4,0,.103,.029,-.--,.500,.075,.150
Tyler Anderson,P,PIT,18,37,1,4,0,0,1,1,0,27,0,0,.108,.108,.189,.297,37,0,0,0,0,6.00,1,7,0,.333,.081,37.00,.---,.000,.730
Mitch Keller,P,PIT,24,28,2,3,0,0,0,0,2,14,0,0,.107,.167,.107,.274,32,0,2,0,0,12.00,0,3,0,.214,.000,-.--,.143,.063,.438
Chase De Jong,P,PIT,10,12,1,1,1,0,0,0,0,5,0,0,.083,.083,.167,.250,15,0,3,0,0,8.00,1,2,0,.143,.083,-.--,.---,.000,.333
JT Brubaker,P,PIT,25,38,0,3,0,0,0,3,4,15,0,0,.079,.167,.079,.246,43,0,1,0,2,9.50,0,3,0,.130,.000,-.--,.267,.093,.349
Trevor Cahill,P,PIT,9,9,0,1,0,0,0,0,0,4,0,0,.111,.111,.111,.222,9,0,0,0,0,0.33,0,1,0,.200,.000,-.--,.---,.000,.444
Hunter Owen,X,PIT,3,4,0,0,0,0,0,0,0,3,0,0,.000,.200,.000,.200,5,1,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.600
Wil Crowe,P,PIT,29,35,2,2,1,0,0,0,1,14,0,0,.057,.108,.086,.194,41,1,4,0,0,2.29,1,3,0,.095,.029,-.--,.071,.024,.341
Dillon Peters,P,PIT,6,5,1,0,0,0,0,0,1,4,0,0,.000,.167,.000,.167,8,0,2,0,0,3.00,0,0,0,.000,.000,-.--,.250,.125,.500
Ildemaro Vargas,X,PIT,7,13,0,1,0,0,0,1,0,3,0,0,.077,.077,.077,.154,13,0,0,0,0,2.00,0,1,0,.100,.000,-.--,.---,.000,.231
Chad Kuhl,P,PIT,28,21,1,1,0,0,0,0,1,11,0,0,.048,.091,.048,.139,24,0,2,0,0,10.00,0,1,0,.100,.000,-.--,.091,.042,.458
Tanner Anderson,P,PIT,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,2,0,0,0,1,1.00,0,0,0,.000,.000,-.--,.---,.000,.500
Anthony Banda,P,PIT,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
David Bednar,P,PIT,61,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Roansy Contreras,P,PIT,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Kyle Crick,P,PIT,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Austin Davis,P,PIT,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Enyel De Los Santos,P,PIT,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Michael Feliz,P,PIT,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Geoff Hartlieb,P,PIT,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Clay Holmes,P,PIT,44,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Sam Howard,P,PIT,54,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Kyle Keller,P,PIT,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Max Kranick,P,PIT,9,12,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000,14,0,2,0,0,9.00,0,0,0,.000,.000,-.--,.---,.000,.357
Nick Mears,P,PIT,30,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Shelby Miller,P,PIT,10,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
Luis Oviedo,P,PIT,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Cody Ponce,P,PIT,15,6,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000,7,0,1,0,0,3.00,0,0,0,.000,.000,-.--,.---,.000,.571
Sean Poppen,P,PIT,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Chasen Shreve,P,PIT,57,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Shea Spitzbarth,P,PIT,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Chris Stratton,P,PIT,68,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,2,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Duane Underwood,P,PIT,43,4,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000,4,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Bryse Wilson,P,PIT,8,9,1,0,0,0,0,1,0,4,0,0,.000,.000,.000,.000,12,0,3,0,0,8.00,0,0,0,.000,.000,-.--,.---,.000,.333
Miguel Yajure,P,PIT,4,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,3,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
