PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Taylor Motter,2B,BOS,3,6,3,2,1,1,0,1,1,2,0,0,.333,.429,.833,1.262,7,0,0,0,0,2.00,2,5,0,.500,.500,-.--,.500,.143,.286
Austin Davis,P,BOS,19,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,1,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,1.000,.000
Garrett Whitlock,P,BOS,46,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,2,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.500
Kyle Schwarber,LF,BOS,41,134,34,39,10,0,7,18,33,39,0,0,.291,.435,.522,.957,168,1,0,0,0,0.75,17,70,0,.364,.231,19.14,.846,.196,.232
Jose Iglesias,2B,BOS,23,59,8,21,4,1,1,7,3,9,0,0,.356,.406,.508,.914,64,2,0,0,0,0.61,6,30,0,.408,.153,59.00,.333,.047,.141
Connor Wong,C,BOS,6,13,3,4,1,1,0,1,1,7,0,0,.308,.357,.538,.895,14,0,0,0,0,1.00,2,7,0,.667,.231,-.--,.143,.071,.500
Rafael Devers,3B,BOS,156,591,101,165,37,1,38,113,62,143,5,5,.279,.352,.538,.890,664,7,0,4,13,0.99,76,318,7,.307,.259,15.55,.434,.093,.215
J.D. Martinez,DH,BOS,148,570,92,163,42,3,28,99,55,150,0,0,.286,.349,.518,.867,634,3,0,5,18,0.71,73,295,6,.340,.232,20.36,.367,.087,.237
Xander Bogaerts,SS,BOS,144,529,90,156,34,1,23,79,62,113,5,1,.295,.370,.493,.863,603,5,0,7,13,0.96,58,261,2,.333,.198,23.00,.549,.103,.187
Travis Shaw,X,BOS,28,42,6,10,3,0,3,11,5,17,0,0,.238,.319,.524,.843,48,0,1,0,0,0.45,6,22,0,.318,.286,14.00,.294,.104,.354
Hunter Renfroe,RF,BOS,144,521,89,135,33,0,31,96,44,130,1,2,.259,.315,.501,.816,572,1,0,6,6,0.87,64,261,0,.284,.242,16.81,.338,.077,.227
Bobby Dalbec,1B,BOS,133,417,50,100,21,5,25,78,28,156,2,0,.240,.298,.494,.792,453,7,0,1,3,0.82,51,206,1,.316,.254,16.68,.179,.062,.344
Enrique Hernandez,CF,BOS,134,508,84,127,35,3,20,60,61,110,1,0,.250,.337,.449,.786,585,9,0,7,4,0.59,58,228,0,.278,.199,25.40,.555,.104,.188
Alex Verdugo,LF,BOS,146,544,88,157,32,2,13,63,51,96,6,2,.289,.351,.426,.777,604,4,0,5,11,1.41,47,232,6,.327,.138,41.85,.531,.084,.159
Christian Arroyo,2B,BOS,57,164,22,43,12,0,6,25,8,44,1,0,.262,.324,.445,.769,181,7,1,0,1,1.17,18,73,0,.325,.183,27.33,.182,.044,.243
