PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Sean Manaea,P,OAK,32,4,0,2,1,0,0,0,0,1,0,0,.500,.500,.750,1.250,5,0,1,0,0,2.00,1,3,0,.667,.250,-.--,.---,.000,.200
Matt Olson,1B,OAK,156,565,101,153,35,0,39,111,88,113,4,1,.271,.371,.540,.911,673,9,0,11,17,0.94,74,305,12,.269,.269,14.49,.779,.131,.168
Austin Allen,C,OAK,4,8,2,2,0,0,1,1,0,3,0,0,.250,.250,.625,.875,8,0,0,0,0,2.00,1,5,0,.250,.375,8.00,.---,.000,.375
Starling Marte,CF,OAK,56,234,37,74,16,2,5,30,11,42,25,2,.316,.359,.466,.825,251,5,0,1,4,1.53,23,109,0,.367,.150,46.80,.262,.044,.167
Tony Kemp,2B,OAK,131,330,54,92,16,3,8,37,52,51,8,2,.279,.382,.418,.800,397,6,4,5,2,0.70,27,138,0,.304,.139,41.25,1.020,.131,.128
Ramon Laureano,CF,OAK,88,341,43,84,21,2,14,39,27,98,12,5,.246,.317,.443,.760,378,9,0,1,4,1.11,37,151,0,.304,.196,24.36,.276,.071,.259
Seth Brown,RF,OAK,111,281,43,60,13,1,20,48,23,89,4,1,.214,.274,.480,.754,307,1,0,2,1,0.65,34,135,2,.230,.267,14.05,.258,.075,.290
Mark Canha,LF,OAK,141,519,93,120,22,4,17,61,77,128,12,2,.231,.358,.387,.745,625,27,0,2,9,0.95,43,201,0,.274,.156,30.53,.602,.123,.205
Matt Chapman,3B,OAK,151,529,75,111,15,3,27,72,80,202,3,2,.210,.314,.403,.717,622,4,0,9,6,0.60,45,213,0,.272,.193,19.59,.396,.129,.325
Jed Lowrie,2B,OAK,139,457,55,112,28,0,14,69,49,108,0,0,.245,.318,.398,.716,512,2,0,4,8,0.79,42,182,1,.289,.153,32.64,.454,.096,.211
Sean Murphy,C,OAK,119,393,47,85,23,0,17,59,40,114,0,0,.216,.306,.405,.711,448,12,0,3,7,0.91,40,159,0,.257,.188,23.12,.351,.089,.254
Chad Pinder,RF,OAK,75,214,30,52,16,1,6,27,16,62,1,0,.243,.300,.411,.711,233,2,0,1,6,1.35,23,88,0,.313,.168,35.67,.258,.069,.266
Mitch Moreland,DH,OAK,81,229,28,52,11,1,10,30,18,58,0,0,.227,.286,.415,.701,252,2,0,3,5,1.03,22,95,0,.256,.188,22.90,.310,.071,.230
Khris Davis,DH,OAK,20,51,3,13,4,0,1,5,2,15,0,0,.255,.283,.392,.675,53,0,0,0,0,0.92,5,20,0,.343,.137,51.00,.133,.038,.283
James Kaprielian,P,OAK,24,3,1,1,0,0,0,0,0,2,0,0,.333,.333,.333,.666,4,0,1,0,0,1.00,0,1,0,1.000,.000,-.--,.---,.000,.500
Josh Harrison,2B,OAK,48,185,19,47,10,0,2,22,6,25,4,3,.254,.296,.341,.637,199,6,0,2,5,0.89,12,63,0,.281,.086,92.50,.240,.030,.126
