PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Luis Gonzalez,RF,CWS,6,8,2,2,2,0,0,0,3,2,0,0,.250,.455,.500,.955,11,0,0,0,1,1.00,2,4,0,.333,.250,-.--,1.500,.273,.182
Luis Robert,CF,CWS,68,275,42,93,22,1,13,43,14,61,6,1,.338,.378,.567,.945,296,5,0,2,4,0.78,36,156,1,.394,.229,21.15,.230,.047,.206
Yasmani Grandal,C,CWS,93,279,60,67,9,0,23,62,87,82,0,0,.240,.420,.520,.940,375,3,1,5,15,1.09,32,145,0,.246,.280,12.13,1.061,.232,.219
Dylan Cease,P,CWS,32,8,1,3,1,0,0,0,0,3,0,0,.375,.375,.500,.875,8,0,0,0,1,1.00,1,4,0,.600,.125,-.--,.---,.000,.375
Jose Abreu,1B,CWS,152,566,86,148,30,2,30,117,61,143,1,0,.261,.351,.481,.832,659,22,0,10,28,1.21,62,272,3,.293,.219,18.87,.427,.093,.217
Adam Engel,CF,CWS,39,123,21,31,9,0,7,18,11,31,7,1,.252,.336,.496,.832,140,5,0,1,4,0.94,16,61,0,.279,.244,17.57,.355,.079,.221
Gavin Sheets,DH,CWS,54,160,23,40,8,0,11,34,16,40,0,0,.250,.324,.506,.830,179,2,0,1,4,1.38,19,81,0,.264,.256,14.54,.400,.089,.223
Tim Anderson,SS,CWS,123,527,94,163,29,2,17,61,22,119,18,7,.309,.338,.469,.807,551,1,0,1,5,1.96,48,247,1,.372,.159,31.00,.185,.040,.216
Jake Burger,3B,CWS,15,38,5,10,3,1,1,3,4,15,0,0,.263,.333,.474,.807,42,0,0,0,2,1.60,5,18,0,.409,.211,38.00,.267,.095,.357
Yoan Moncada,3B,CWS,144,520,74,137,33,1,14,61,84,157,3,2,.263,.375,.412,.787,616,10,0,2,6,1.09,48,214,1,.350,.148,37.14,.535,.136,.255
Nick Madrigal,2B,CWS,54,200,30,61,10,4,2,21,11,17,1,2,.305,.349,.425,.774,215,3,0,1,3,1.93,16,85,0,.324,.120,100.00,.647,.051,.079
Eloy Jimenez,LF,CWS,55,213,23,53,10,0,10,37,16,57,0,0,.249,.303,.437,.740,231,1,0,1,8,1.54,20,93,0,.293,.188,21.30,.281,.069,.247
Yermin Mercedes,DH,CWS,68,240,26,65,9,1,7,37,20,46,0,1,.271,.328,.404,.732,262,1,0,1,7,0.81,17,97,1,.309,.133,34.29,.435,.076,.176
Leury Garcia,2B,CWS,126,415,60,111,22,4,5,54,41,97,6,2,.267,.335,.376,.711,474,4,9,5,12,1.60,31,156,0,.333,.108,83.00,.423,.086,.205
Jake Lamb,LF,CWS,43,113,20,24,2,0,6,13,17,38,0,0,.212,.321,.389,.710,131,1,0,0,4,0.96,8,44,0,.261,.177,18.83,.447,.130,.290
Andrew Vaughn,LF,CWS,127,417,56,98,22,0,15,48,41,101,1,1,.235,.309,.396,.705,469,6,0,5,14,0.97,37,165,0,.271,.161,27.80,.406,.087,.215
Brian Goodwin,RF,CWS,72,235,33,52,10,1,8,29,33,58,1,0,.221,.319,.374,.693,271,1,1,1,2,0.67,19,88,0,.259,.153,29.38,.569,.122,.214
