PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Bryce Harper,RF,PHI,141,488,101,151,42,1,35,84,100,134,13,3,.309,.429,.615,1.044,599,5,2,4,12,1.15,78,300,14,.359,.305,13.94,.746,.167,.224
Rhys Hoskins,1B,PHI,107,389,64,96,29,0,27,71,47,108,3,2,.247,.334,.530,.864,443,5,0,2,7,0.55,56,206,0,.270,.283,14.41,.435,.106,.244
Matt Vierling,X,PHI,34,71,11,23,3,1,2,6,4,20,2,0,.324,.364,.479,.843,77,1,0,1,1,1.07,6,34,1,.420,.155,35.50,.200,.052,.260
Spencer Howard,P,PHI,11,6,0,2,1,0,0,0,0,3,0,0,.333,.333,.500,.833,7,0,1,0,0,2.00,1,3,0,.667,.167,-.--,.---,.000,.429
Jean Segura,2B,PHI,131,514,76,149,27,3,14,58,39,78,9,3,.290,.348,.436,.784,567,9,1,4,16,1.43,44,224,3,.317,.146,36.71,.500,.069,.138
J.T. Realmuto,C,PHI,134,476,64,125,25,4,17,73,48,129,13,3,.263,.343,.439,.782,537,11,0,2,8,1.04,46,209,5,.325,.176,28.00,.372,.089,.240
Andrew McCutchen,LF,PHI,144,482,78,107,24,1,27,80,81,132,6,1,.222,.334,.444,.778,574,4,0,7,10,0.92,52,214,2,.242,.222,17.85,.614,.141,.230
Brad Miller,1B,PHI,140,331,53,75,9,3,20,49,45,112,3,0,.227,.321,.453,.774,377,1,0,0,7,0.97,32,150,2,.276,.227,16.55,.402,.119,.297
Odubel Herrera,CF,PHI,124,450,59,117,27,2,13,51,29,77,6,1,.260,.310,.416,.726,492,6,1,5,6,1.20,42,187,0,.285,.156,34.62,.377,.059,.157
Travis Jankowski,CF,PHI,76,131,24,33,6,2,1,10,22,29,5,0,.252,.364,.351,.715,157,1,2,0,1,1.03,9,46,4,.317,.099,131.00,.759,.140,.185
Nick Maton,2B,PHI,52,117,16,30,7,1,2,14,10,39,2,0,.256,.323,.385,.708,131,2,1,1,0,0.79,10,45,0,.364,.128,58.50,.256,.076,.298
Freddy Galvis,3B,PHI,32,107,17,24,3,0,5,14,9,19,0,0,.224,.292,.393,.685,120,2,0,2,1,0.69,8,42,0,.224,.168,21.40,.474,.075,.158
Alec Bohm,3B,PHI,115,380,46,94,15,0,7,47,31,111,4,0,.247,.305,.342,.647,417,2,0,4,12,1.52,22,130,0,.327,.095,54.29,.279,.074,.266
Didi Gregorius,SS,PHI,103,368,35,77,16,2,13,54,25,67,3,0,.209,.270,.370,.640,408,8,0,7,8,0.70,31,136,1,.217,.160,28.31,.373,.061,.164
Rafael Marchan,C,PHI,20,52,7,12,1,1,1,4,4,10,0,0,.231,.286,.346,.632,56,0,0,0,1,0.67,3,18,0,.268,.115,52.00,.400,.071,.179
Ronald Torreyes,3B,PHI,112,318,30,77,10,1,7,41,19,41,2,1,.242,.286,.346,.632,344,1,5,1,7,1.04,18,110,2,.258,.104,45.43,.463,.055,.119
Luke Williams,X,PHI,58,98,8,24,4,0,1,6,10,23,2,2,.245,.315,.316,.631,108,0,0,0,2,1.68,5,31,0,.311,.071,98.00,.435,.093,.213
Roman Quinn,CF,PHI,28,52,8,9,2,2,0,2,6,19,4,3,.173,.306,.288,.594,62,4,0,0,0,1.18,4,15,0,.273,.115,-.--,.316,.097,.306
Ranger Suarez,P,PHI,39,16,2,3,2,0,0,1,1,5,0,0,.188,.278,.313,.591,23,1,5,0,0,1.60,2,5,0,.273,.125,-.--,.200,.043,.217
Matt Joyce,X,PHI,43,55,6,5,1,0,2,7,12,16,0,0,.091,.261,.218,.479,69,1,0,1,2,0.94,3,12,2,.079,.127,27.50,.750,.174,.232
Andrew Knapp,C,PHI,62,145,13,22,3,0,2,11,10,61,0,0,.152,.215,.214,.429,159,2,1,1,1,0.88,5,31,0,.241,.062,72.50,.164,.063,.384
Adam Haseley,CF,PHI,9,21,2,4,1,0,0,0,0,4,0,0,.190,.190,.238,.428,21,0,0,0,0,0.63,1,5,0,.235,.048,-.--,.---,.000,.190
Aaron Nola,P,PHI,33,49,5,7,2,0,0,4,6,29,0,0,.143,.232,.184,.416,63,0,7,1,0,6.00,2,9,0,.333,.041,-.--,.207,.095,.460
Kyle Gibson,P,PHI,12,27,3,4,0,0,1,2,0,9,0,0,.148,.148,.259,.407,28,0,1,0,0,6.50,1,7,0,.176,.111,27.00,.---,.000,.321
Zack Wheeler,P,PHI,33,68,1,11,2,0,0,3,0,39,0,0,.162,.162,.191,.353,73,0,5,0,1,4.75,2,13,0,.379,.029,-.--,.---,.000,.534
Mickey Moniak,CF,PHI,21,33,3,3,0,0,1,3,3,16,0,0,.091,.167,.182,.349,37,0,1,0,0,2.00,1,6,1,.125,.091,33.00,.188,.081,.432
Jorge Bonifacio,CF,PHI,7,11,0,1,0,0,0,2,1,6,0,0,.091,.167,.091,.258,12,0,0,0,0,0.33,0,1,0,.200,.000,-.--,.167,.083,.500
Vince Velasquez,P,PHI,22,22,0,2,0,0,0,2,1,9,0,0,.091,.130,.091,.221,26,0,3,0,0,2.50,0,2,0,.154,.000,-.--,.111,.038,.346
Scott Kingery,RF,PHI,15,19,1,1,0,0,0,0,0,12,0,0,.053,.053,.053,.106,19,0,0,0,0,0.50,0,1,0,.143,.000,-.--,.---,.000,.632
Zach Eflin,P,PHI,18,29,1,0,0,0,0,1,1,15,0,0,.000,.065,.000,.065,37,1,6,0,0,4.00,0,0,0,.000,.000,-.--,.067,.027,.405
Jose Alvarado,P,PHI,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Chase Anderson,P,PHI,14,11,0,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000,14,0,3,0,0,1.67,0,0,0,.000,.000,-.--,.---,.000,.429
Cam Bedrosian,P,PHI,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Archie Bradley,P,PHI,53,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Connor Brogdon,P,PHI,56,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Sam Coonrod,P,PHI,42,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Hans Crouse,P,PHI,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Enyel De Los Santos,P,PHI,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Kyle Dohy,P,PHI,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Seranthony Dominguez,P,PHI,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Bailey Falter,P,PHI,22,5,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000,5,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Neftali Feliz,P,PHI,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
David Hale,P,PHI,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
JD Hammer,P,PHI,20,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Damon Jones,P,PHI,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Ian Kennedy,P,PHI,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Brandon Kintzler,P,PHI,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Mauricio Llovera,P,PHI,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Adonis Medina,P,PHI,4,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Matt Moore,P,PHI,24,19,0,0,0,0,0,0,0,13,0,0,.000,.000,.000,.000,20,0,1,0,0,6.00,0,0,0,.000,.000,-.--,.---,.000,.650
Hector Neris,P,PHI,74,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
David Paulino,P,PHI,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
JoJo Romero,P,PHI,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Ramon Rosso,P,PHI,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,1,0,0,1.00,0,0,0,.---,--,-.--,.---,.000,.000
Cristopher Sanchez,P,PHI,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
