PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Jose Siri,RF,HOU,21,46,10,14,0,1,4,9,1,17,3,1,.304,.347,.609,.956,49,2,0,0,0,0.67,5,28,0,.400,.304,11.50,.059,.020,.347
Kyle Tucker,RF,HOU,140,506,83,149,37,3,30,92,53,90,14,2,.294,.359,.557,.916,567,1,0,5,10,0.67,70,282,5,.304,.263,16.87,.589,.093,.159
Yordan Alvarez,DH,HOU,144,537,92,149,35,1,33,104,50,145,1,0,.277,.346,.531,.877,598,8,0,3,16,0.92,69,285,3,.320,.253,16.27,.345,.084,.242
Carlos Correa,SS,HOU,148,555,104,155,34,1,26,92,75,116,0,0,.279,.366,.485,.851,640,4,0,6,16,0.96,61,269,2,.308,.205,21.35,.647,.117,.181
Yuli Gurriel,1B,HOU,143,530,83,169,31,0,15,81,59,68,1,1,.319,.383,.462,.845,605,4,0,12,16,0.75,46,245,2,.336,.143,35.33,.868,.098,.112
Jose Altuve,2B,HOU,146,601,117,167,32,1,31,83,66,91,5,3,.278,.350,.489,.839,678,4,1,6,9,0.82,64,294,3,.280,.211,19.39,.725,.097,.134
Michael Brantley,LF,HOU,121,469,68,146,29,3,8,47,33,53,1,0,.311,.362,.437,.799,508,5,0,1,11,1.08,40,205,1,.337,.126,58.62,.623,.065,.104
Jason Castro,C,HOU,66,149,22,35,7,0,8,21,25,54,0,0,.235,.356,.443,.799,179,3,2,0,4,0.88,15,66,1,.310,.208,18.62,.463,.140,.302
Alex Bregman,3B,HOU,91,348,54,94,17,0,12,55,44,53,1,0,.270,.355,.422,.777,400,4,0,4,13,0.80,29,147,4,.286,.152,29.00,.830,.110,.133
Chas McCormick,LF,HOU,108,284,47,73,12,0,14,50,25,104,4,2,.257,.319,.447,.766,320,4,0,7,5,0.68,26,127,0,.341,.190,20.29,.240,.078,.325
Alex De Goti,2B,HOU,2,6,2,2,0,0,0,1,1,2,0,0,.333,.429,.333,.762,7,0,0,0,0,0.00,0,2,0,.500,.000,-.--,.500,.143,.286
Jake Meyers,CF,HOU,49,146,22,38,8,0,6,28,10,50,3,0,.260,.323,.438,.761,163,4,2,1,0,1.35,14,64,0,.352,.178,24.33,.200,.061,.307
Aledmys Diaz,3B,HOU,84,294,28,76,19,0,8,45,16,62,0,1,.259,.317,.405,.722,319,9,0,0,7,1.05,27,119,3,.304,.146,36.75,.258,.050,.194
Abraham Toro,3B,HOU,35,109,17,23,1,0,6,20,9,21,3,1,.211,.287,.385,.672,122,3,0,1,1,0.89,7,42,0,.205,.174,18.17,.429,.074,.172
Taylor Jones,DH,HOU,35,102,11,25,8,1,2,16,4,29,0,0,.245,.269,.402,.671,108,0,0,2,5,1.00,11,41,0,.315,.157,51.00,.138,.037,.269
Myles Straw,CF,HOU,98,325,44,85,13,1,2,34,38,71,17,5,.262,.339,.326,.665,370,2,1,4,7,0.79,16,106,0,.324,.065,162.50,.535,.103,.192
Marwin Gonzalez,3B,HOU,14,34,5,6,0,0,3,8,1,8,0,0,.176,.222,.441,.663,36,1,0,0,3,1.86,3,15,0,.130,.265,11.33,.125,.028,.222
Jacob Wilson,3B,HOU,6,13,2,2,1,1,0,1,1,2,0,0,.154,.214,.385,.599,14,0,0,0,1,1.25,2,5,0,.182,.231,-.--,.500,.071,.143
Martin Maldonado,C,HOU,125,373,40,64,10,1,12,36,47,127,0,0,.172,.272,.300,.572,426,5,0,1,9,0.87,23,112,1,.221,.129,31.08,.370,.110,.298
Ronnie Dawson,X,HOU,3,5,2,1,0,0,0,0,1,0,0,0,.200,.333,.200,.533,6,0,0,0,1,4.00,0,1,0,.200,.000,-.--,.---,.167,.000
Jose Urquidy,P,HOU,20,4,0,1,0,0,0,0,0,3,0,0,.250,.250,.250,.500,4,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.750
Garrett Stubbs,C,HOU,18,34,2,6,2,0,0,3,2,7,0,0,.176,.222,.235,.457,38,0,2,0,0,1.56,2,8,0,.222,.059,-.--,.286,.053,.184
Robel Garcia,3B,HOU,47,106,8,16,3,0,1,8,8,42,0,0,.151,.216,.208,.424,117,1,1,1,2,1.08,4,22,0,.234,.057,106.00,.190,.068,.359
Bryan Abreu,P,HOU,31,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Brandon Bielak,P,HOU,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Luis Garcia,P,HOU,30,6,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,6,0,0,0,0,5.00,0,0,0,.000,.000,-.--,.---,.000,.167
Yimi Garcia,P,HOU,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Kendall Graveman,P,HOU,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Zack Greinke,P,HOU,30,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,2,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.500
Josh James,P,HOU,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Cristian Javier,P,HOU,36,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Phil Maton,P,HOU,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Lance McCullers,P,HOU,30,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,4,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.750
