PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Byron Buxton,CF,MIN,61,235,50,72,23,0,19,32,13,62,9,1,.306,.358,.647,1.005,254,6,0,0,0,0.94,42,152,0,.344,.340,12.37,.210,.051,.244
Bailey Ober,P,MIN,20,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,2,0,0,0,0,1.00,0,1,0,.500,.000,-.--,.---,.000,.000
Nelson Cruz,DH,MIN,85,296,44,87,13,1,19,50,35,63,3,0,.294,.370,.537,.907,346,5,0,7,10,1.01,33,159,6,.308,.243,15.58,.556,.101,.182
Mitch Garver,C,MIN,68,207,29,53,15,0,13,34,31,71,1,1,.256,.358,.517,.875,243,3,0,2,4,0.63,28,107,0,.320,.261,15.92,.437,.128,.292
Josh Donaldson,3B,MIN,135,457,73,113,26,0,26,72,74,114,0,0,.247,.352,.475,.827,543,4,0,8,22,0.97,52,217,2,.268,.228,17.58,.649,.136,.210
Jorge Polanco,2B,MIN,152,588,97,158,35,2,33,98,45,118,11,6,.269,.323,.503,.826,644,5,0,6,4,0.66,70,296,0,.282,.235,17.82,.381,.070,.183
Miguel Sano,1B,MIN,135,470,68,105,24,0,30,75,59,183,2,1,.223,.312,.466,.778,532,2,0,1,13,0.89,54,219,2,.291,.243,15.67,.322,.111,.344
Kyle Garlick,RF,MIN,36,99,17,23,8,0,5,10,6,32,1,0,.232,.280,.465,.745,107,1,0,1,2,0.88,13,46,0,.286,.232,19.80,.188,.056,.299
Luis Arraez,3B,MIN,121,428,58,126,17,6,2,42,43,48,2,2,.294,.357,.376,.733,479,2,0,6,9,1.02,25,161,2,.323,.082,214.00,.896,.090,.100
Alex Kirilloff,1B,MIN,59,215,23,54,11,1,8,34,14,52,1,1,.251,.299,.423,.722,231,1,0,1,3,1.56,20,91,2,.295,.172,26.88,.269,.061,.225
Max Kepler,RF,MIN,121,426,61,90,21,4,19,54,54,96,10,0,.211,.306,.413,.719,490,6,0,4,2,0.74,44,176,3,.225,.202,22.42,.563,.110,.196
Brent Rooker,LF,MIN,58,189,25,38,10,0,9,16,15,70,0,0,.201,.291,.397,.688,213,9,0,0,1,0.76,19,75,0,.264,.196,21.00,.214,.070,.329
Trevor Larnach,LF,MIN,79,260,29,58,12,0,7,28,31,104,1,0,.223,.322,.350,.672,301,8,0,2,3,1.27,19,91,0,.338,.127,37.14,.298,.103,.346
Ryan Jeffers,C,MIN,85,267,28,53,10,1,14,35,22,108,0,1,.199,.270,.401,.671,293,4,0,0,6,1.08,25,107,0,.269,.202,19.07,.204,.075,.369
Kenta Maeda,P,MIN,23,3,2,1,0,0,0,0,0,1,0,0,.333,.333,.333,.666,4,0,1,0,0,1.00,0,1,0,.500,.000,-.--,.---,.000,.250
JT Riddle,SS,MIN,4,6,1,2,0,0,0,0,0,0,0,0,.333,.333,.333,.666,6,0,0,0,0,4.00,0,2,0,.333,.000,-.--,.---,.000,.000
Rob Refsnyder,CF,MIN,51,139,21,34,7,0,2,12,17,40,1,0,.245,.325,.338,.663,157,0,0,1,4,0.94,9,47,0,.327,.094,69.50,.425,.108,.255
Nick Gordon,CF,MIN,73,200,19,48,9,1,4,23,12,55,10,1,.240,.292,.355,.647,216,3,0,1,7,1.09,14,71,0,.310,.115,50.00,.218,.056,.255
