PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Vladimir Guerrero,1B,TOR,161,604,123,188,29,1,48,111,86,110,4,1,.311,.401,.601,1.002,698,6,0,2,20,1.10,78,363,7,.313,.290,12.58,.782,.123,.158
George Springer,CF,TOR,78,299,59,79,19,1,22,50,37,79,4,1,.264,.352,.555,.907,342,4,0,1,6,0.69,42,166,1,.286,.291,13.59,.468,.108,.231
Marcus Semien,2B,TOR,162,652,115,173,39,2,45,102,66,146,15,1,.265,.334,.538,.872,724,3,0,3,9,0.54,86,351,0,.276,.273,14.49,.452,.091,.202
Teoscar Hernandez,RF,TOR,143,550,92,163,29,0,32,116,36,148,12,4,.296,.346,.524,.870,595,7,0,2,5,0.84,61,288,1,.352,.227,17.19,.243,.061,.249
Bo Bichette,SS,TOR,159,640,121,191,30,1,29,102,40,137,25,1,.298,.343,.484,.827,690,6,0,4,10,1.26,60,310,0,.339,.186,22.07,.292,.058,.199
Lourdes Gurriel,LF,TOR,141,500,62,138,28,2,21,84,32,102,1,3,.276,.319,.466,.785,541,2,1,6,8,1.09,51,233,1,.305,.190,23.81,.314,.059,.189
Santiago Espinal,3B,TOR,92,222,32,69,13,1,2,17,22,30,6,1,.311,.376,.405,.781,246,1,1,0,4,0.85,16,90,0,.353,.095,111.00,.733,.089,.122
Corey Dickerson,LF,TOR,46,131,16,37,6,2,4,15,9,23,4,1,.282,.329,.450,.779,140,0,0,0,3,0.97,12,59,1,.317,.168,32.75,.391,.064,.164
Danny Jansen,C,TOR,70,184,32,41,13,0,11,28,17,44,0,0,.223,.299,.473,.772,205,3,1,0,4,0.59,24,87,0,.233,.250,16.73,.386,.083,.215
Alejandro Kirk,C,TOR,60,165,19,40,8,0,8,24,19,22,0,0,.242,.328,.436,.764,189,3,0,2,7,0.88,16,72,0,.234,.194,20.62,.864,.101,.116
Randal Grichuk,CF,TOR,149,511,59,123,25,1,22,81,27,114,0,3,.241,.281,.423,.704,545,3,0,4,17,0.76,48,216,0,.266,.182,23.23,.237,.050,.209
Cavan Biggio,3B,TOR,79,250,27,56,10,1,7,27,37,78,3,1,.224,.322,.356,.678,294,1,1,4,4,0.83,18,89,2,.290,.132,35.71,.474,.126,.265
Breyvic Valera,3B,TOR,39,87,10,22,6,0,1,15,8,12,1,0,.253,.313,.356,.669,97,0,1,1,1,0.67,7,31,0,.280,.103,87.00,.667,.082,.124
Reese McGuire,C,TOR,78,198,22,50,15,0,1,10,15,44,0,0,.253,.310,.343,.653,217,2,1,1,4,0.89,16,68,0,.318,.091,198.00,.341,.069,.203
Joe Panik,3B,TOR,42,114,9,28,6,0,2,11,8,14,0,0,.246,.293,.351,.644,123,0,0,1,4,1.09,8,40,0,.263,.105,57.00,.571,.065,.114
Rowdy Tellez,1B,TOR,50,139,12,29,4,1,4,8,9,33,0,0,.209,.272,.338,.610,151,3,0,0,3,0.88,9,47,1,.245,.129,34.75,.273,.060,.219
Jake Lamb,3B,TOR,12,31,5,4,2,0,1,6,5,13,0,0,.129,.256,.290,.546,39,1,0,2,0,0.60,3,9,0,.158,.161,31.00,.385,.128,.333
Joshua Palacios,RF,TOR,13,35,7,7,0,0,0,4,3,11,0,0,.200,.293,.200,.493,42,2,1,1,0,1.71,0,7,0,.280,.000,-.--,.273,.071,.262
Jonathan Davis,CF,TOR,52,70,16,10,1,0,1,4,11,21,4,1,.143,.282,.200,.482,85,3,0,1,1,0.74,2,14,0,.184,.057,70.00,.524,.129,.247
Kevin Smith,3B,TOR,18,32,2,3,0,0,1,1,3,11,0,0,.094,.194,.188,.382,36,1,0,0,0,0.13,1,6,0,.100,.094,32.00,.273,.083,.306
Jarrod Dyson,CF,TOR,25,13,4,1,0,0,0,0,4,5,2,2,.077,.294,.077,.371,17,0,0,0,0,1.33,0,1,0,.125,.000,-.--,.800,.235,.294
Riley Adams,C,TOR,12,28,2,3,2,0,0,0,2,12,0,0,.107,.167,.179,.346,30,0,0,0,1,0.63,2,5,0,.188,.071,-.--,.167,.067,.400
Jacob Barnes,P,TOR,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Travis Bergen,P,TOR,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jose Berrios,P,TOR,12,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,2,0,1,0,1,2.00,0,0,0,.000,.000,-.--,.---,.000,.000
Ryan Borucki,P,TOR,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Tyler Chatwood,P,TOR,30,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Adam Cimber,P,TOR,39,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
A.J. Cole,P,TOR,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Rafael Dolis,P,TOR,39,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Brad Hand,P,TOR,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jared Hoying,LF,TOR,2,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,3,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.333
Otto Lopez,X,TOR,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Alek Manoah,P,TOR,20,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Steven Matz,P,TOR,29,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.500
Tim Mayza,P,TOR,61,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Connor Overton,P,TOR,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Joel Payamps,P,TOR,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
David Phelps,P,TOR,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Robbie Ray,P,TOR,32,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,5,0,1,0,0,3.00,0,0,0,.000,.000,-.--,.---,.000,.200
Trevor Richards,P,TOR,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jordan Romano,P,TOR,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Hyun Jin Ryu,P,TOR,31,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,4,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.500
Tayler Saucedo,P,TOR,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Kirby Snead,P,TOR,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Ross Stripling,P,TOR,24,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,6,0,1,0,0,4.00,0,0,0,.000,.000,-.--,.---,.000,.333
Trent Thornton,P,TOR,37,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
