PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Jose Quintana,P,SF,5,1,0,1,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,2,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.500,.000
Brandon Belt,1B,SF,97,325,65,89,14,2,29,59,48,103,3,2,.274,.378,.597,.975,381,7,0,1,9,0.58,45,194,3,.309,.323,11.21,.466,.126,.270
Darin Ruf,1B,SF,117,262,41,71,13,2,16,43,46,87,2,0,.271,.385,.519,.904,312,3,0,1,8,1.33,31,136,2,.344,.248,16.38,.529,.147,.279
Brandon Crawford,SS,SF,138,483,79,144,30,3,24,90,56,105,11,3,.298,.373,.522,.895,549,5,0,5,8,0.84,57,252,6,.334,.224,20.12,.533,.102,.191
Buster Posey,C,SF,113,395,68,120,23,0,18,56,56,87,0,0,.304,.390,.499,.889,454,1,0,2,15,1.47,41,197,5,.349,.195,21.94,.644,.123,.192
Evan Longoria,3B,SF,81,253,45,66,17,0,13,46,35,68,1,1,.261,.351,.482,.833,291,1,0,2,9,0.95,30,122,4,.305,.221,19.46,.515,.120,.234
Thairo Estrada,SS,SF,52,121,19,33,4,0,7,22,9,23,1,0,.273,.333,.479,.812,132,2,0,0,2,1.17,11,58,1,.286,.207,17.29,.391,.068,.174
LaMonte Wade,RF,SF,109,336,52,85,17,3,18,56,33,89,6,1,.253,.326,.482,.808,381,5,4,3,3,0.64,38,162,1,.289,.229,18.67,.371,.087,.234
Kris Bryant,3B,SF,51,187,28,49,13,0,7,22,23,46,6,0,.262,.344,.444,.788,212,1,0,1,3,0.60,20,83,3,.311,.182,26.71,.500,.108,.217
Wilmer Flores,3B,SF,139,389,57,102,16,1,18,53,41,56,1,0,.262,.335,.447,.782,436,3,0,3,11,0.70,35,174,0,.264,.185,21.61,.732,.094,.128
Mike Yastrzemski,RF,SF,139,468,75,105,28,3,25,71,51,131,4,0,.224,.311,.457,.768,532,9,1,3,3,0.72,56,214,4,.254,.233,18.72,.389,.096,.246
Steven Duggar,CF,SF,107,268,45,69,14,5,8,35,27,88,7,0,.257,.330,.437,.767,297,2,0,0,4,0.88,27,117,3,.355,.179,33.50,.307,.091,.296
Donovan Solano,2B,SF,101,307,35,86,17,0,7,31,25,58,2,0,.280,.344,.404,.748,344,7,1,4,8,0.91,24,124,2,.321,.124,43.86,.431,.073,.169
Austin Slater,CF,SF,129,274,39,66,12,1,12,32,28,84,15,2,.241,.320,.423,.743,306,4,0,0,7,1.88,25,116,2,.303,.182,22.83,.333,.092,.275
Alex Dickerson,LF,SF,111,283,37,66,10,2,13,38,23,76,1,0,.233,.304,.420,.724,312,6,0,0,7,0.88,25,119,1,.273,.187,21.77,.303,.074,.244
Tommy La Stella,2B,SF,76,220,26,55,11,1,7,27,18,26,0,0,.250,.308,.405,.713,242,1,0,1,4,1.09,19,89,1,.255,.155,31.43,.692,.074,.107
Joey Bart,C,SF,2,6,1,2,0,0,0,1,0,2,0,0,.333,.333,.333,.666,6,0,0,0,0,0.00,0,2,0,.500,.000,-.--,.---,.000,.333
Curt Casali,C,SF,77,200,20,42,11,1,5,26,26,66,0,0,.210,.313,.350,.663,231,4,1,0,3,0.55,17,70,4,.287,.140,40.00,.394,.113,.286
Mauricio Dubon,CF,SF,74,175,20,42,9,0,5,22,9,41,2,1,.240,.278,.377,.655,187,1,0,2,5,0.81,14,66,2,.282,.137,35.00,.220,.048,.219
Jason Vosler,3B,SF,41,73,12,13,4,0,3,9,7,21,2,0,.178,.256,.356,.612,82,1,0,1,5,1.11,7,26,1,.200,.178,24.33,.333,.085,.256
Chadwick Tromp,C,SF,9,18,1,4,0,0,1,2,0,4,0,0,.222,.222,.389,.611,18,0,0,0,1,0.67,1,7,0,.231,.167,18.00,.---,.000,.222
Mike Tauchman,LF,SF,64,152,21,27,4,0,4,15,22,52,1,3,.178,.286,.283,.569,175,1,0,0,0,0.97,8,43,0,.240,.105,38.00,.423,.126,.297
Jose Alvarez,P,SF,67,2,1,0,0,0,0,0,2,2,0,0,.000,.500,.000,.500,5,0,1,0,0,1.00,0,0,0,.---,.000,-.--,1.000,.400,.400
Zack Littell,P,SF,63,4,0,1,0,0,0,0,0,3,0,0,.250,.250,.250,.500,4,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.750
Logan Webb,P,SF,28,46,7,6,2,1,1,7,2,21,0,0,.130,.167,.283,.450,53,0,5,0,1,1.67,4,13,0,.208,.152,46.00,.095,.038,.396
Kevin Gausman,P,SF,34,54,6,10,0,0,0,4,2,31,0,0,.185,.211,.185,.396,62,0,5,1,0,5.33,0,10,0,.417,.000,-.--,.065,.032,.500
Jaylin Davis,X,SF,5,9,1,1,1,0,0,0,0,1,0,0,.111,.111,.222,.333,9,0,0,0,1,2.50,1,2,0,.125,.111,-.--,.---,.000,.111
Johnny Cueto,P,SF,22,29,1,2,0,0,0,0,3,9,1,0,.069,.156,.069,.225,37,0,5,0,0,3.60,0,2,0,.100,.000,-.--,.333,.081,.243
Sam Long,P,SF,12,10,0,1,0,0,0,0,0,4,0,0,.100,.100,.100,.200,11,0,1,0,0,5.00,0,1,0,.167,.000,-.--,.---,.000,.364
Anthony DeSclafani,P,SF,34,51,2,2,1,0,0,1,4,33,0,0,.039,.109,.059,.168,62,0,7,0,0,2.83,1,3,0,.111,.020,-.--,.121,.065,.532
Alex Wood,P,SF,26,38,0,0,0,0,0,0,5,26,0,1,.000,.116,.000,.116,47,0,4,0,0,4.33,0,0,0,.000,.000,-.--,.192,.106,.553
Caleb Baragar,P,SF,25,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,2,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Tyler Beede,P,SF,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Skye Bolt,LF,SF,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
John Brebbia,P,SF,18,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Kervin Castro,P,SF,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
