PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Tyler Nevin,LF,BAL,6,14,3,4,2,0,1,3,4,5,0,0,.286,.444,.643,1.087,18,0,0,0,0,0.25,3,9,0,.375,.357,14.00,.800,.222,.278
Cedric Mullins,CF,BAL,159,602,91,175,37,5,30,59,59,125,30,8,.291,.360,.518,.878,675,8,1,4,2,0.77,72,312,3,.322,.228,20.07,.472,.087,.185
Ryan Mountcastle,1B,BAL,144,534,77,136,23,1,33,89,41,161,4,3,.255,.309,.487,.796,586,4,0,7,12,0.71,57,260,2,.297,.232,16.18,.255,.070,.275
Ramon Urias,SS,BAL,85,262,33,73,14,0,7,38,28,76,1,2,.279,.361,.412,.773,296,6,0,0,3,1.57,21,108,0,.369,.134,37.43,.368,.095,.257
Austin Hays,LF,BAL,131,488,73,125,26,4,22,71,28,107,4,3,.256,.308,.461,.769,529,9,3,1,9,0.90,52,225,0,.286,.205,22.18,.262,.053,.202
Trey Mancini,1B,BAL,147,556,77,142,33,1,21,71,51,143,0,0,.255,.326,.432,.758,616,8,0,1,19,1.29,55,240,4,.308,.176,26.48,.357,.083,.232
Jorge Mateo,2B,BAL,32,107,9,30,7,1,2,8,7,28,5,3,.280,.328,.421,.749,116,1,0,1,0,0.67,10,45,0,.359,.140,53.50,.250,.060,.241
Nick Ciuffo,C,BAL,2,5,0,1,1,0,0,0,1,1,0,0,.200,.333,.400,.733,6,0,0,0,0,0.50,1,2,0,.250,.200,-.--,1.000,.167,.167
Freddy Galvis,SS,BAL,72,249,36,62,12,1,9,26,18,58,1,0,.249,.306,.414,.720,274,3,2,1,5,0.97,22,103,1,.290,.165,27.67,.310,.066,.212
Anthony Santander,RF,BAL,110,406,54,98,24,0,18,50,23,101,1,1,.241,.286,.433,.719,438,4,1,4,11,0.71,42,176,0,.275,.192,22.56,.228,.053,.231
DJ Stewart,LF,BAL,100,270,39,55,10,0,12,33,44,89,0,0,.204,.324,.374,.698,318,4,0,0,3,0.64,22,101,1,.254,.170,22.50,.494,.138,.280
Pedro Severino,C,BAL,113,379,32,94,18,0,11,46,34,109,0,0,.248,.308,.383,.691,419,1,0,5,9,0.81,29,145,1,.314,.135,34.46,.312,.081,.260
Kelvin Gutierrez,3B,BAL,47,137,14,34,4,1,2,12,13,45,0,0,.248,.327,.336,.663,153,3,0,0,1,1.76,7,46,0,.356,.088,68.50,.289,.085,.294
Maikel Franco,3B,BAL,104,377,31,79,22,0,11,47,20,67,0,0,.210,.253,.355,.608,403,3,0,3,12,1.17,33,134,0,.225,.146,34.27,.299,.050,.166
John Means,P,BAL,26,5,0,1,1,0,0,0,0,2,0,0,.200,.200,.400,.600,5,0,0,0,0,2.00,1,2,0,.333,.200,-.--,.---,.000,.400
Ryan McKenna,LF,BAL,90,169,20,31,6,1,2,14,24,74,1,0,.183,.292,.266,.558,197,2,2,0,1,1.00,9,45,0,.312,.083,84.50,.324,.122,.376
Richie Martin,SS,BAL,37,98,9,23,2,0,1,8,4,28,0,2,.235,.269,.286,.555,105,1,1,1,1,1.33,3,28,0,.314,.051,98.00,.143,.038,.267
Rio Ruiz,2B,BAL,32,90,10,15,3,0,3,6,9,29,2,0,.167,.250,.300,.550,101,1,1,0,3,0.96,6,27,0,.207,.133,30.00,.310,.089,.287
Pat Valaika,2B,BAL,91,259,17,52,8,0,5,25,16,76,1,1,.201,.250,.290,.540,281,2,1,3,4,0.50,13,75,0,.260,.089,51.80,.211,.057,.270
Austin Wynns,C,BAL,45,130,14,24,4,0,4,14,8,31,1,0,.185,.232,.308,.540,139,0,1,0,6,1.17,8,40,0,.211,.123,32.50,.258,.058,.223
Domingo Leyba,2B,BAL,21,65,6,10,1,0,1,4,6,16,0,0,.154,.236,.215,.451,72,1,0,0,3,0.56,2,14,0,.188,.062,65.00,.375,.083,.222
Chance Sisco,C,BAL,23,65,4,10,2,0,0,3,6,18,0,0,.154,.247,.185,.432,73,2,0,0,0,1.18,2,12,0,.213,.031,-.--,.333,.082,.247
