PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Eduardo Nunez,X,NYM,2,2,0,1,0,0,0,0,0,0,1,0,.500,.500,.500,1.000,2,0,0,0,0,0.00,0,1,0,.500,.000,-.--,.---,.000,.000
Dominic Smith,1B,NYM,50,177,27,56,21,1,10,42,14,45,0,0,.316,.377,.616,.993,199,5,0,3,2,1.63,32,109,0,.368,.299,17.70,.311,.070,.226
Jake Marisnick,CF,NYM,16,33,4,11,3,0,2,5,1,10,0,0,.333,.353,.606,.959,34,0,0,0,0,1.40,5,20,0,.429,.273,16.50,.100,.029,.294
Tomas Nido,C,NYM,7,24,4,7,1,0,2,6,2,6,0,0,.292,.346,.583,.929,26,0,0,0,2,2.67,3,14,0,.313,.292,12.00,.333,.077,.231
Michael Conforto,RF,NYM,54,202,40,65,12,0,9,31,24,57,3,3,.322,.412,.515,.927,233,7,0,0,6,1.35,21,104,0,.412,.193,22.44,.421,.103,.245
Robinson Cano,2B,NYM,49,171,23,54,9,0,10,30,9,24,0,0,.316,.352,.544,.896,182,1,0,1,7,1.69,19,93,1,.319,.228,17.10,.375,.049,.132
Brandon Nimmo,CF,NYM,55,186,33,52,8,3,8,18,33,43,1,2,.280,.404,.484,.888,225,6,0,0,1,1.17,19,90,0,.326,.204,23.25,.767,.147,.191
Guillermo Heredia,CF,NYM,7,17,4,4,0,0,2,3,1,5,0,0,.235,.278,.588,.866,18,0,0,0,0,0.14,2,10,0,.200,.353,8.50,.200,.056,.278
Luis Guillorme,2B,NYM,30,57,6,19,6,0,0,9,10,17,2,0,.333,.426,.439,.865,68,0,0,1,3,1.44,6,25,0,.463,.105,-.--,.588,.147,.250
Jeff McNeil,LF,NYM,52,183,19,57,14,0,4,23,20,24,0,2,.311,.383,.454,.837,209,3,0,3,3,0.78,18,83,2,.335,.142,45.75,.833,.096,.115
Pete Alonso,1B,NYM,57,208,31,48,6,0,16,35,24,61,1,0,.231,.326,.490,.816,239,6,0,1,4,0.82,22,102,4,.242,.260,13.00,.393,.100,.255
J.D. Davis,3B,NYM,56,190,26,47,9,0,6,19,31,56,0,0,.247,.371,.389,.760,229,7,0,1,8,1.84,15,74,1,.318,.142,31.67,.554,.135,.245
Andres Gimenez,SS,NYM,49,118,22,31,3,2,3,12,7,28,8,1,.263,.333,.398,.731,132,6,0,1,0,0.88,8,47,0,.318,.136,39.33,.250,.053,.212
Wilson Ramos,C,NYM,45,142,13,34,6,0,5,15,10,31,0,0,.239,.297,.387,.684,155,2,0,1,5,1.79,11,55,0,.271,.148,28.40,.323,.065,.200
Todd Frazier,3B,NYM,14,49,5,11,2,0,2,5,1,16,0,0,.224,.255,.388,.643,51,1,0,0,1,0.83,4,19,0,.290,.163,24.50,.063,.020,.314
Amed Rosario,SS,NYM,46,143,20,36,3,1,4,15,4,34,0,1,.252,.272,.371,.643,147,0,0,0,5,1.81,8,53,0,.305,.119,35.75,.118,.027,.231
Yoenis Cespedes,DH,NYM,8,31,3,5,1,0,2,4,2,15,0,0,.161,.235,.387,.622,34,1,0,0,1,1.20,3,12,0,.214,.226,15.50,.133,.059,.441
Robinson Chirinos,C,NYM,12,32,1,7,2,0,1,5,1,9,0,0,.219,.242,.375,.617,33,0,0,0,2,1.29,3,12,0,.273,.156,32.00,.111,.030,.273
Rene Rivera,C,NYM,2,4,0,1,0,0,0,0,0,3,0,0,.250,.250,.250,.500,4,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.750
Brian Dozier,2B,NYM,7,15,1,2,0,0,0,0,1,5,0,0,.133,.188,.133,.321,16,0,0,0,1,0.33,0,2,0,.200,.000,-.--,.200,.063,.313
Ali Sanchez,C,NYM,5,9,0,1,0,0,0,0,1,3,0,0,.111,.200,.111,.311,10,0,0,0,2,0.67,0,1,0,.167,.000,-.--,.333,.100,.300
Ryan Cordell,CF,NYM,5,8,0,1,0,0,0,0,0,3,1,0,.125,.125,.125,.250,8,0,0,0,0,0.33,0,1,0,.200,.000,-.--,.---,.000,.375
Billy Hamilton,CF,NYM,17,22,4,1,0,0,0,1,1,3,3,1,.045,.083,.045,.128,25,0,1,1,0,0.43,0,1,0,.050,.000,-.--,.333,.040,.120
Juan Lagares,CF,NYM,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
