PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Billy McKinney,LF,TOR,2,3,1,2,0,0,0,0,0,0,0,0,.667,.667,.667,1.334,3,0,0,0,0,0.00,0,2,0,.667,.000,-.--,.---,.000,.000
Alejandro Kirk,C,TOR,9,24,4,9,2,0,1,3,1,4,0,0,.375,.400,.583,.983,25,0,0,0,0,1.75,3,14,0,.421,.208,24.00,.250,.040,.160
Teoscar Hernandez,RF,TOR,50,190,33,55,7,0,16,34,14,63,6,1,.289,.340,.579,.919,207,1,0,1,4,0.78,23,110,0,.348,.289,11.88,.222,.068,.304
Rowdy Tellez,1B,TOR,35,113,20,32,5,0,8,23,11,20,0,1,.283,.346,.540,.886,127,1,0,2,1,1.25,13,61,1,.276,.257,14.12,.550,.087,.157
Lourdes Gurriel,LF,TOR,57,208,28,64,14,0,11,33,14,48,3,1,.308,.348,.534,.882,224,0,0,2,7,1.09,25,111,0,.351,.226,18.91,.292,.063,.214
Bo Bichette,SS,TOR,29,123,18,37,9,1,5,23,5,27,4,1,.301,.328,.512,.840,128,0,0,0,2,0.84,15,63,1,.352,.211,24.60,.185,.039,.211
Derek Fisher,RF,TOR,16,31,5,7,2,1,1,7,7,11,0,1,.226,.359,.452,.811,39,0,0,1,0,1.00,4,14,0,.300,.226,31.00,.636,.179,.282
Jonathan Davis,RF,TOR,13,27,4,7,2,0,1,6,3,11,1,0,.259,.364,.444,.808,34,2,0,1,1,1.00,3,12,0,.375,.185,27.00,.273,.088,.324
Cavan Biggio,2B,TOR,59,220,41,55,16,0,8,28,41,61,6,0,.250,.375,.432,.807,265,3,0,0,2,0.79,24,95,0,.311,.182,27.50,.672,.155,.230
Randal Grichuk,CF,TOR,55,216,38,59,9,0,12,35,13,49,1,1,.273,.312,.481,.793,231,0,0,2,5,0.83,21,104,1,.299,.208,18.00,.265,.056,.212
Vladimir Guerrero,1B,TOR,60,221,34,58,13,2,9,33,20,38,1,0,.262,.329,.462,.791,243,2,0,0,6,1.50,24,102,1,.282,.199,24.56,.526,.082,.156
Caleb Joseph,C,TOR,3,8,2,1,0,0,1,2,1,1,0,0,.125,.222,.500,.722,9,0,0,0,0,2.00,1,4,0,.000,.375,8.00,1.000,.111,.111
Travis Shaw,3B,TOR,50,163,17,39,10,0,6,17,16,50,0,0,.239,.306,.411,.717,180,0,0,1,4,0.74,16,67,0,.306,.172,27.17,.320,.089,.278
Danny Jansen,C,TOR,43,120,18,22,3,0,6,20,21,31,0,0,.183,.313,.358,.671,147,2,3,1,1,0.73,9,43,0,.190,.175,20.00,.677,.143,.211
Santiago Espinal,SS,TOR,27,60,10,16,4,0,0,6,4,16,1,0,.267,.308,.333,.641,66,0,1,1,1,0.67,4,20,0,.356,.067,-.--,.250,.061,.242
Joe Panik,2B,TOR,41,120,18,27,6,0,1,7,20,27,0,0,.225,.340,.300,.640,141,1,0,0,4,1.20,7,36,0,.283,.075,120.00,.741,.142,.191
Anthony Alford,LF,TOR,13,16,3,3,0,0,1,3,0,7,3,0,.188,.188,.375,.563,16,0,0,0,0,1.00,1,6,0,.250,.188,16.00,.---,.000,.438
Jonathan Villar,2B,TOR,22,69,3,13,1,0,0,6,9,22,7,0,.188,.278,.203,.481,79,0,0,1,0,1.92,1,14,0,.271,.014,-.--,.409,.114,.278
Brandon Drury,3B,TOR,21,46,3,7,1,0,0,1,2,9,0,0,.152,.184,.174,.358,49,0,0,1,0,0.55,1,8,0,.184,.022,-.--,.222,.041,.184
Reese McGuire,C,TOR,19,41,2,3,0,0,1,1,0,11,0,0,.073,.073,.146,.219,45,0,4,0,1,2.88,1,6,0,.069,.073,41.00,.---,.000,.244
Daniel Vogelbach,DH,TOR,2,4,0,0,0,0,0,0,1,2,0,0,.000,.200,.000,.200,5,0,0,0,0,2.00,0,0,0,.000,.000,-.--,.500,.200,.400
