PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Luis Campusano,DH,SD,1,3,2,1,0,0,1,1,0,2,0,0,.333,.500,1.333,1.833,4,1,0,0,0,-.--,1,4,0,.---,1.000,3.00,.---,.000,.500
Jorge Ona,DH,SD,5,12,3,3,1,0,1,2,2,7,0,0,.250,.400,.583,.983,15,1,0,0,0,2.00,2,7,0,.500,.333,12.00,.286,.133,.467
Wil Myers,RF,SD,55,198,34,57,14,2,15,40,18,56,2,1,.288,.353,.606,.959,218,2,0,0,0,0.89,31,120,0,.331,.318,13.20,.321,.083,.257
Manny Machado,3B,SD,60,224,44,68,12,1,16,47,26,37,6,3,.304,.370,.580,.950,254,0,0,4,9,0.76,29,130,4,.297,.277,14.00,.703,.102,.146
Fernando Tatis,SS,SD,59,224,50,62,11,2,17,45,27,61,11,3,.277,.366,.571,.937,257,5,0,1,6,1.37,30,128,1,.306,.295,13.18,.443,.105,.237
Ty France,X,SD,20,55,9,17,4,0,2,10,5,15,0,0,.309,.377,.491,.868,61,1,0,0,1,1.88,6,27,0,.395,.182,27.50,.333,.082,.246
Eric Hosmer,1B,SD,38,143,23,41,6,0,9,36,9,28,4,0,.287,.333,.517,.850,156,2,0,2,3,1.30,15,74,0,.296,.231,15.89,.321,.058,.179
Jake Cronenworth,2B,SD,54,172,26,49,15,3,4,20,18,30,3,1,.285,.354,.477,.831,192,1,0,1,4,1.35,22,82,0,.324,.192,43.00,.600,.094,.156
Trent Grisham,CF,SD,59,215,42,54,8,3,10,26,31,64,10,1,.251,.352,.456,.808,252,3,1,1,1,1.02,21,98,0,.310,.205,21.50,.484,.123,.254
Jurickson Profar,LF,SD,56,180,28,50,6,0,7,25,15,28,7,1,.278,.343,.428,.771,202,4,1,2,1,0.91,13,77,0,.293,.150,25.71,.536,.074,.139
Greg Allen,LF,SD,1,1,1,0,0,0,0,0,2,1,1,0,.000,.750,.000,.750,4,1,0,0,0,-.--,0,0,0,.---,.000,-.--,2.000,.500,.250
Josh Naylor,DH,SD,18,36,4,10,0,1,1,4,1,4,1,0,.278,.316,.417,.733,38,1,0,0,2,1.20,2,15,0,.290,.139,36.00,.250,.026,.105
Austin Nola,C,SD,19,63,9,14,4,0,2,9,9,17,0,0,.222,.324,.381,.705,74,1,0,1,2,1.20,6,24,0,.267,.159,31.50,.529,.122,.230
Luis Torrens,C,SD,7,11,0,3,1,0,0,0,1,2,0,0,.273,.333,.364,.697,13,0,1,0,0,0.75,1,4,0,.333,.091,-.--,.500,.077,.154
Tommy Pham,LF,SD,31,109,13,23,2,0,3,12,15,27,6,0,.211,.312,.312,.624,125,1,0,0,2,1.68,5,34,0,.253,.101,36.33,.556,.120,.216
Mitch Moreland,1B,SD,20,69,8,14,5,0,2,8,4,14,0,0,.203,.247,.362,.609,73,0,0,0,0,1.41,7,25,1,.226,.159,34.50,.286,.055,.192
Austin Hedges,C,SD,29,57,7,9,1,0,3,6,6,18,1,1,.158,.258,.333,.591,71,2,5,1,3,1.25,4,19,0,.162,.175,19.00,.333,.085,.254
Jason Castro,C,SD,9,28,3,5,5,0,0,3,2,10,0,0,.179,.233,.357,.590,30,0,0,0,1,1.17,5,10,0,.278,.179,-.--,.200,.067,.333
Greg Garcia,X,SD,35,60,6,12,3,0,0,11,7,18,1,0,.200,.279,.250,.529,71,0,3,1,0,1.43,3,15,0,.279,.050,-.--,.389,.099,.254
Edward Olivares,LF,SD,13,34,4,6,1,0,1,3,2,14,0,1,.176,.222,.294,.516,36,0,0,0,0,1.33,2,10,0,.263,.118,34.00,.143,.056,.389
Jorge Mateo,X,SD,22,26,4,4,3,0,0,2,1,11,1,0,.154,.185,.269,.454,28,0,1,0,1,0.33,3,7,0,.267,.115,-.--,.091,.036,.393
Abraham Almonte,DH,SD,7,11,0,1,0,0,0,0,2,4,1,1,.091,.231,.091,.322,13,0,0,0,0,1.00,0,1,0,.143,.000,-.--,.500,.154,.308
Francisco Mejia,C,SD,17,39,5,3,1,0,1,2,1,9,0,0,.077,.143,.179,.322,42,2,0,0,1,0.80,2,7,0,.069,.103,39.00,.111,.024,.214
Austin Adams,P,SD,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Tim Hill,P,SD,23,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Emilio Pagan,P,SD,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Trevor Rosenthal,P,SD,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Matt Strahm,P,SD,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
