PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Billy Hamilton,CF,CHC,14,10,6,3,0,0,1,1,1,4,3,1,.300,.364,.600,.964,11,0,0,0,0,0.00,1,6,0,.400,.300,10.00,.250,.091,.364
Ian Happ,CF,CHC,57,198,27,51,11,1,12,28,30,63,1,3,.258,.361,.505,.866,231,2,1,0,1,1.36,24,100,1,.317,.247,16.50,.476,.130,.273
Jason Heyward,RF,CHC,50,147,20,39,6,2,6,22,30,37,2,0,.265,.392,.456,.848,181,2,0,2,1,1.28,14,67,1,.311,.190,24.50,.811,.166,.204
Ildemaro Vargas,2B,CHC,6,9,1,2,0,0,1,1,0,3,0,0,.222,.222,.556,.778,9,0,0,0,0,3.00,1,5,0,.200,.333,9.00,.---,.000,.333
Willson Contreras,C,CHC,57,189,37,46,10,0,7,26,20,57,1,2,.243,.356,.407,.763,225,14,0,2,6,1.32,17,77,1,.307,.164,27.00,.351,.089,.253
Anthony Rizzo,1B,CHC,58,203,26,45,6,0,11,24,28,38,3,1,.222,.342,.414,.756,243,10,0,2,6,0.88,17,84,4,.218,.192,18.46,.737,.115,.156
Jason Kipnis,2B,CHC,44,114,13,27,8,1,3,16,18,41,1,0,.237,.341,.404,.745,135,1,0,2,1,0.66,12,46,0,.333,.167,38.00,.439,.133,.304
David Bote,3B,CHC,45,125,15,25,3,1,7,29,17,40,2,0,.200,.303,.408,.711,145,2,0,1,6,1.44,11,51,0,.228,.208,17.86,.425,.117,.276
Kyle Schwarber,LF,CHC,59,191,30,36,6,0,11,24,30,66,1,0,.188,.308,.393,.701,224,3,0,0,3,1.34,17,75,1,.219,.204,17.36,.455,.134,.295
Cameron Maybin,RF,CHC,18,52,3,13,4,1,0,5,3,12,3,0,.250,.304,.365,.669,56,1,0,0,1,1.08,5,19,0,.325,.115,-.--,.250,.054,.214
Victor Caratini,DH,CHC,44,116,10,28,7,0,1,16,12,31,0,1,.241,.333,.328,.661,132,4,0,0,4,1.28,8,38,1,.321,.086,116.00,.387,.091,.235
Kris Bryant,3B,CHC,34,131,20,27,5,1,4,11,12,40,0,0,.206,.293,.351,.644,147,4,0,0,1,0.64,10,46,0,.264,.145,32.75,.300,.082,.272
Javier Baez,SS,CHC,59,222,27,45,9,1,8,24,7,75,3,0,.203,.238,.360,.598,235,4,0,2,8,1.21,18,80,0,.262,.158,27.75,.093,.030,.319
Steven Souza,X,CHC,11,27,3,4,2,0,1,5,4,15,1,0,.148,.258,.333,.591,31,0,0,0,0,0.33,3,9,0,.273,.185,27.00,.267,.129,.484
Nico Hoerner,2B,CHC,48,108,19,24,4,0,0,13,12,24,3,2,.222,.312,.259,.571,126,3,0,2,3,1.21,4,28,0,.279,.037,-.--,.500,.095,.190
Albert Almora,CF,CHC,28,30,4,5,1,0,0,1,3,9,0,0,.167,.265,.200,.465,34,1,0,0,0,1.00,1,6,0,.238,.033,-.--,.333,.088,.265
Josh Phegley,X,CHC,11,16,4,1,0,0,1,2,1,3,0,0,.063,.167,.250,.417,18,1,0,0,0,1.40,1,4,0,.000,.188,16.00,.333,.056,.167
Hernan Perez,X,CHC,3,6,0,1,0,0,0,0,0,2,0,0,.167,.167,.167,.334,6,0,0,0,0,2.00,0,1,0,.250,.000,-.--,.---,.000,.333
Jose Martinez,X,CHC,10,21,0,0,0,0,0,0,1,7,0,0,.000,.045,.000,.045,22,0,0,0,1,1.33,0,0,0,.000,.000,-.--,.143,.045,.318
Kyle Hendricks,P,CHC,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jeremy Jeffress,P,CHC,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Craig Kimbrel,P,CHC,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Ian Miller,X,CHC,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Alec Mills,P,CHC,12,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Rowan Wick,P,CHC,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Dan Winkler,P,CHC,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Patrick Wisdom,1B,CHC,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,2,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.000
