PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Oscar Hernandez,C,KC,4,4,1,2,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,4,0,0,0,1,1.00,0,2,0,.667,.000,-.--,.---,.000,.250
Salvador Perez,C,KC,37,150,22,50,12,0,11,32,3,36,1,0,.333,.353,.633,.986,156,2,0,1,0,1.03,23,95,0,.375,.300,13.64,.083,.019,.231
Cam Gallagher,C,KC,25,53,10,15,5,0,1,3,6,11,0,0,.283,.356,.434,.790,60,0,1,0,0,1.00,6,23,0,.341,.151,53.00,.545,.100,.183
Ryan McBroom,X,KC,36,81,8,20,3,0,6,10,4,30,0,0,.247,.282,.506,.788,85,0,0,0,2,0.48,9,41,0,.311,.259,13.50,.133,.047,.353
Maikel Franco,3B,KC,60,223,23,62,16,0,8,38,16,38,1,0,.278,.321,.457,.778,243,0,0,4,4,1.19,24,102,1,.298,.179,27.88,.421,.066,.156
Jorge Soler,DH,KC,43,149,17,34,8,0,8,24,19,60,0,0,.228,.326,.443,.769,174,3,0,1,3,1.07,16,66,0,.317,.215,18.62,.317,.109,.345
Whit Merrifield,RF,KC,60,248,38,70,12,0,9,30,12,33,12,3,.282,.325,.440,.765,265,4,0,1,3,0.83,21,109,0,.295,.157,27.56,.364,.045,.125
Hunter Dozier,1B,KC,44,158,29,36,4,2,6,12,27,48,4,0,.228,.344,.392,.736,186,1,0,0,3,0.85,12,62,0,.288,.165,26.33,.563,.145,.258
Franchy Cordero,RF,KC,16,38,7,8,3,0,2,7,4,4,1,0,.211,.286,.447,.733,42,0,0,0,1,2.71,5,17,0,.188,.237,19.00,1.000,.095,.095
Edward Olivares,CF,KC,18,62,5,17,1,1,2,7,2,11,0,1,.274,.292,.419,.711,65,0,0,1,1,1.33,4,26,0,.300,.145,31.00,.182,.031,.169
Adalberto Mondesi,SS,KC,59,219,33,56,11,3,6,22,11,70,24,8,.256,.294,.416,.710,233,1,2,0,4,0.94,20,91,0,.350,.160,36.50,.157,.047,.300
Brett Phillips,CF,KC,18,31,8,7,0,1,1,2,3,8,3,1,.226,.294,.387,.681,34,0,0,0,0,1.67,2,12,0,.273,.161,31.00,.375,.088,.235
Alex Gordon,LF,KC,50,163,15,34,4,0,4,11,18,37,0,0,.209,.299,.307,.606,184,3,0,0,0,1.24,8,50,0,.246,.098,40.75,.486,.098,.201
Ryan O'Hearn,1B,KC,42,113,7,22,6,0,2,18,18,37,0,0,.195,.303,.301,.604,132,0,0,1,5,1.20,8,34,2,.267,.106,56.50,.486,.136,.280
Nicky Lopez,2B,KC,56,169,15,34,8,0,1,13,18,41,0,5,.201,.286,.266,.552,192,2,3,0,1,1.85,9,45,0,.260,.065,169.00,.439,.094,.214
Nick Heath,X,KC,15,13,2,2,1,0,0,3,2,6,2,2,.154,.313,.231,.544,18,1,1,0,0,2.00,1,3,0,.286,.077,-.--,.333,.111,.333
Meibrys Viloria,C,KC,15,21,1,4,1,0,0,0,2,9,0,0,.190,.292,.238,.530,24,1,0,0,0,1.00,1,5,0,.333,.048,-.--,.222,.083,.375
Bubba Starling,CF,KC,35,59,5,10,1,0,1,5,4,27,0,0,.169,.219,.237,.456,64,0,0,1,0,1.88,2,14,0,.281,.068,59.00,.148,.063,.422
Kelvin Gutierrez,3B,KC,4,9,0,1,0,0,0,0,3,6,0,0,.111,.333,.111,.444,12,0,0,0,0,1.00,0,1,0,.333,.000,-.--,.500,.250,.500
Erick Mejia,3B,KC,8,14,1,1,1,0,0,0,0,7,1,0,.071,.071,.143,.214,16,0,1,0,0,0.40,1,2,0,.143,.071,-.--,.---,.000,.438
Matt Reynolds,3B,KC,3,11,1,0,0,0,0,0,0,7,0,0,.000,.000,.000,.000,11,0,0,0,0,3.00,0,0,0,.000,.000,-.--,.---,.000,.636
Trevor Rosenthal,P,KC,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
