PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Freddie Freeman,1B,ATL,60,214,51,73,23,1,13,53,45,37,2,0,.341,.462,.640,1.102,262,3,0,0,6,0.76,37,137,7,.366,.299,16.46,1.216,.172,.141
Marcell Ozuna,DH,ATL,60,228,38,77,14,0,18,56,38,60,0,0,.338,.431,.636,1.067,267,0,0,1,3,0.70,32,145,3,.391,.298,12.67,.633,.142,.225
Ronald Acuna,CF,ATL,46,160,46,40,11,0,14,29,38,60,8,1,.250,.406,.581,.987,202,4,0,0,3,0.94,25,93,2,.302,.331,11.43,.633,.188,.297
Travis d'Arnaud,C,ATL,44,165,19,53,8,0,9,34,16,50,1,0,.321,.386,.533,.919,184,2,0,1,8,1.10,17,88,0,.411,.212,18.33,.320,.087,.272
William Contreras,C,ATL,4,10,0,4,1,0,0,1,0,4,0,0,.400,.400,.500,.900,10,0,0,0,0,1.00,1,5,0,.667,.100,-.--,.---,.000,.400
Adam Duvall,LF,ATL,57,190,34,45,8,0,16,33,15,54,0,0,.237,.301,.532,.833,209,3,0,1,2,0.56,24,101,0,.240,.295,11.88,.278,.072,.258
Dansby Swanson,SS,ATL,60,237,49,65,15,0,10,35,22,71,5,0,.274,.345,.464,.809,264,4,0,1,0,1.04,25,110,0,.350,.190,23.70,.310,.083,.269
Ozzie Albies,2B,ATL,29,118,21,32,5,0,6,19,5,30,3,1,.271,.306,.466,.772,124,1,0,0,0,0.75,11,55,0,.317,.195,19.67,.167,.040,.242
Austin Riley,3B,ATL,51,188,24,45,7,1,8,27,16,49,0,0,.239,.301,.415,.716,206,1,0,1,5,0.90,16,78,1,.280,.176,23.50,.327,.078,.238
Alex Jackson,C,ATL,5,7,0,2,1,0,0,0,0,4,0,0,.286,.286,.429,.715,7,0,0,0,1,1.00,1,3,0,.667,.143,-.--,.---,.000,.571
Nick Markakis,RF,ATL,37,130,15,33,15,0,1,15,10,23,0,1,.254,.312,.392,.704,141,1,0,0,5,1.18,16,51,0,.302,.138,130.00,.435,.071,.163
Tyler Flowers,C,ATL,22,69,5,15,6,0,1,5,8,34,0,0,.217,.325,.348,.673,80,3,0,0,1,0.54,7,24,0,.412,.130,69.00,.235,.100,.425
Johan Camargo,2B,ATL,35,120,16,24,8,0,4,9,6,35,0,0,.200,.244,.367,.611,127,1,0,0,1,1.26,12,44,0,.247,.167,30.00,.171,.047,.276
Adeiny Hechavarria,2B,ATL,27,59,7,15,3,0,0,2,4,12,0,0,.254,.302,.305,.607,63,0,0,0,1,1.13,3,18,0,.319,.051,-.--,.333,.063,.190
Matt Adams,DH,ATL,16,49,4,9,2,0,2,9,2,18,0,0,.184,.216,.347,.563,51,0,0,0,3,0.57,4,17,0,.241,.163,24.50,.111,.039,.353
Ender Inciarte,CF,ATL,46,116,17,22,2,1,1,10,12,25,4,1,.190,.262,.250,.512,131,0,1,2,0,1.06,4,29,0,.228,.060,116.00,.480,.092,.191
Cristian Pache,LF,ATL,2,4,0,1,0,0,0,0,0,2,0,0,.250,.250,.250,.500,4,0,0,0,0,1.00,0,1,0,.500,.000,-.--,.---,.000,.500
Pablo Sandoval,3B,ATL,1,2,0,0,0,0,0,0,2,1,0,0,.000,.500,.000,.500,4,0,0,0,0,1.00,0,0,0,.000,.000,-.--,2.000,.500,.250
Charlie Culberson,X,ATL,10,7,2,1,1,0,0,1,0,4,0,0,.143,.143,.286,.429,7,0,0,0,0,1.00,1,2,0,.333,.143,-.--,.---,.000,.571
Mark Melancon,P,ATL,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Scott Schebler,RF,ATL,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
