PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Ke'Bryan Hayes,3B,PIT,24,85,17,32,7,2,5,11,9,20,1,0,.376,.442,.682,1.124,95,1,0,0,2,1.54,14,58,2,.450,.306,17.00,.450,.095,.211
Anthony Alford,CF,PIT,5,12,2,3,0,1,1,4,1,1,0,0,.250,.308,.667,.975,13,0,0,0,0,1.67,2,8,0,.200,.417,12.00,1.000,.077,.077
Phillip Evans,3B,PIT,11,39,6,14,2,0,1,9,5,7,0,1,.359,.444,.487,.931,45,1,0,0,1,1.00,3,19,0,.419,.128,39.00,.714,.111,.156
Colin Moran,DH,PIT,52,178,28,44,10,0,10,23,19,52,0,0,.247,.325,.472,.797,200,2,0,1,9,2.07,20,84,0,.291,.225,17.80,.365,.095,.260
Jacob Stallings,C,PIT,42,125,13,31,7,0,3,18,15,40,0,0,.248,.326,.376,.702,143,0,2,1,2,0.78,10,47,0,.337,.128,41.67,.375,.105,.280
Josh Bell,1B,PIT,57,195,22,44,3,0,8,22,22,59,0,0,.226,.305,.364,.669,223,2,0,4,3,1.40,11,71,4,.273,.138,24.38,.373,.099,.265
Adam Frazier,2B,PIT,58,209,22,48,7,0,7,23,17,35,1,3,.230,.297,.364,.661,230,3,1,0,3,0.95,14,76,0,.246,.134,29.86,.486,.074,.152
Jose Osuna,1B,PIT,26,78,6,16,3,0,4,11,4,16,0,1,.205,.244,.397,.641,82,0,0,0,1,0.70,7,31,0,.207,.192,19.50,.250,.049,.195
Bryan Reynolds,LF,PIT,55,185,24,35,6,2,7,19,21,57,1,1,.189,.275,.357,.632,208,1,0,0,2,1.11,15,66,0,.231,.168,26.43,.368,.101,.274
Erik Gonzalez,SS,PIT,50,181,14,41,13,1,3,20,8,51,2,3,.227,.255,.359,.614,193,0,1,3,5,0.94,17,65,0,.292,.133,60.33,.157,.041,.264
Kevin Newman,SS,PIT,44,156,12,35,5,0,1,10,12,21,0,1,.224,.281,.276,.557,172,1,1,2,1,1.10,6,43,0,.250,.051,156.00,.571,.070,.122
Gregory Polanco,RF,PIT,50,157,12,24,6,0,7,22,13,65,3,1,.153,.214,.325,.539,174,0,0,3,1,0.58,13,51,0,.193,.172,22.43,.200,.075,.374
Cole Tucker,CF,PIT,37,109,17,24,3,0,1,8,5,31,1,0,.220,.252,.275,.527,116,0,1,1,3,1.24,4,30,0,.295,.055,109.00,.161,.043,.267
Andrew Susac,C,PIT,1,2,0,0,0,0,0,0,2,0,0,0,.000,.500,.000,.500,4,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.500,.000
Guillermo Heredia,RF,PIT,8,16,2,3,0,0,0,2,2,4,1,0,.188,.278,.188,.466,18,0,0,0,0,0.50,0,3,0,.250,.000,-.--,.500,.111,.222
John Ryan Murphy,C,PIT,25,58,6,10,2,0,0,2,4,28,0,0,.172,.226,.207,.433,63,0,1,0,1,1.63,2,12,0,.333,.034,-.--,.143,.063,.444
JT Riddle,3B,PIT,23,67,8,10,2,0,1,1,2,13,1,0,.149,.174,.224,.398,69,0,0,0,0,1.59,3,15,0,.170,.075,67.00,.154,.029,.188
Jared Oliva,LF,PIT,6,16,0,3,0,0,0,0,0,6,1,0,.188,.188,.188,.376,16,0,0,0,0,0.75,0,3,0,.300,.000,-.--,.---,.000,.375
Jason Martin,CF,PIT,7,9,2,0,0,0,0,0,2,4,0,0,.000,.182,.000,.182,11,0,0,0,0,1.50,0,0,0,.000,.000,-.--,.500,.182,.364
Nick Burdi,P,PIT,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Will Craig,1B,PIT,2,4,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,4,0,0,0,0,0.50,0,0,0,.000,.000,-.--,.---,.000,.250
