PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Kole Calhoun,RF,AZ,54,190,35,43,9,0,16,40,28,50,1,1,.226,.338,.526,.864,228,6,0,4,6,1.02,25,100,0,.211,.300,11.88,.560,.123,.219
Tim Locastro,CF,AZ,33,69,15,20,4,1,2,7,8,14,4,0,.290,.395,.464,.859,82,4,1,0,0,0.80,7,32,0,.340,.174,34.50,.571,.098,.171
Starling Marte,CF,AZ,33,122,23,38,8,1,2,14,10,19,5,2,.311,.384,.443,.827,138,5,0,1,3,1.64,11,54,1,.353,.131,61.00,.526,.072,.138
Wyatt Mathisen,3B,AZ,9,27,5,6,0,0,2,5,5,12,0,0,.222,.364,.444,.808,33,1,0,0,0,0.29,2,12,0,.308,.222,13.50,.417,.152,.364
Christian Walker,1B,AZ,57,218,35,59,18,1,7,34,19,50,1,1,.271,.333,.459,.792,243,3,0,3,6,0.93,26,100,0,.317,.188,31.14,.380,.078,.206
David Peralta,LF,AZ,54,203,19,61,10,1,5,34,13,45,1,0,.300,.339,.433,.772,218,0,0,2,4,1.36,16,88,0,.361,.133,40.60,.289,.060,.206
Andrew Young,2B,AZ,12,26,3,5,2,0,1,4,5,10,0,0,.192,.382,.385,.767,34,3,0,0,0,1.20,3,10,0,.267,.192,26.00,.500,.147,.294
Pavin Smith,1B,AZ,12,37,7,10,0,1,1,4,5,8,1,0,.270,.341,.405,.746,44,0,0,2,0,1.10,2,15,0,.300,.135,37.00,.625,.114,.182
Ketel Marte,2B,AZ,45,181,19,52,14,1,2,17,7,21,1,0,.287,.323,.409,.732,195,4,0,3,2,0.98,17,74,0,.311,.122,90.50,.333,.036,.108
Nick Ahmed,SS,AZ,57,199,29,53,10,1,5,29,18,46,4,0,.266,.327,.402,.729,217,0,0,0,3,1.50,16,80,0,.324,.136,39.80,.391,.083,.212
Daulton Varsho,CF,AZ,37,101,16,19,5,2,3,9,12,33,3,1,.188,.287,.366,.653,115,2,0,0,1,0.63,10,37,0,.246,.178,33.67,.364,.104,.287
Carson Kelly,C,AZ,39,122,11,27,5,0,5,19,6,29,0,0,.221,.264,.385,.649,129,1,0,0,4,0.83,10,47,0,.250,.164,24.40,.207,.047,.225
Josh VanMeter,2B,AZ,12,36,6,7,2,0,1,5,4,8,0,0,.194,.293,.333,.626,41,1,0,0,0,1.10,3,12,0,.222,.139,36.00,.500,.098,.195
Eduardo Escobar,3B,AZ,54,203,22,43,7,3,4,20,15,41,1,0,.212,.270,.335,.605,222,2,0,2,5,0.70,14,68,4,.244,.123,50.75,.366,.068,.185
Stephen Vogt,C,AZ,26,72,6,12,5,0,1,7,8,18,0,0,.167,.247,.278,.525,81,0,0,1,1,0.65,6,20,0,.204,.111,72.00,.444,.099,.222
Jon Jay,RF,AZ,18,50,5,8,1,0,1,4,3,12,0,0,.160,.211,.240,.451,57,1,0,3,0,0.57,2,12,0,.175,.080,50.00,.250,.053,.211
Josh Rojas,2B,AZ,17,61,9,11,0,0,0,2,7,16,1,1,.180,.257,.180,.437,70,0,0,2,1,1.00,0,11,0,.234,.000,-.--,.438,.100,.229
Jake Lamb,1B,AZ,18,43,2,5,1,0,0,1,6,17,0,1,.116,.240,.140,.380,50,1,0,0,0,0.91,1,6,0,.192,.023,-.--,.353,.120,.340
Ildemaro Vargas,1B,AZ,8,20,2,3,0,0,0,0,1,5,0,0,.150,.190,.150,.340,21,0,0,0,1,2.00,0,3,0,.200,.000,-.--,.200,.048,.238
Kevin Cron,DH,AZ,8,17,0,0,0,0,0,0,1,7,0,0,.000,.150,.000,.150,20,2,0,0,0,0.25,0,0,0,.000,.000,-.--,.143,.050,.350
