PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Will Smith,C,LAD,37,114,23,33,9,0,8,25,20,22,0,0,.289,.401,.579,.980,137,2,0,1,2,0.36,17,66,1,.294,.289,14.25,.909,.146,.161
Edwin Rios,3B,LAD,32,76,13,19,6,0,8,17,4,18,0,0,.250,.301,.645,.946,83,2,0,1,2,0.60,14,49,0,.216,.395,9.50,.222,.048,.217
Corey Seager,SS,LAD,52,212,38,65,12,1,15,41,17,37,1,0,.307,.358,.585,.943,232,1,0,2,8,1.00,28,124,0,.309,.278,14.13,.459,.073,.159
Mookie Betts,RF,LAD,55,219,47,64,9,1,16,39,24,38,10,2,.292,.366,.562,.928,246,2,0,1,2,0.48,26,123,1,.289,.269,13.69,.632,.098,.154
AJ Pollock,LF,LAD,55,196,30,54,9,0,16,34,12,45,2,2,.276,.314,.566,.880,210,0,0,2,6,0.80,25,111,1,.277,.291,12.25,.267,.057,.214
Keibert Ruiz,C,LAD,2,8,1,2,0,0,1,1,0,3,0,0,.250,.250,.625,.875,8,0,0,0,0,0.50,1,5,0,.250,.375,8.00,.---,.000,.375
Justin Turner,3B,LAD,42,150,26,46,9,1,4,23,18,26,1,0,.307,.400,.460,.860,175,6,0,1,2,0.61,14,69,0,.347,.153,37.50,.692,.103,.149
Chris Taylor,SS,LAD,56,185,30,50,10,2,8,32,26,55,3,2,.270,.366,.476,.842,214,2,1,0,3,1.31,20,88,0,.344,.205,23.12,.473,.121,.257
Cody Bellinger,CF,LAD,56,213,33,51,10,0,12,30,30,42,6,1,.239,.333,.455,.788,243,0,0,0,4,0.82,22,97,2,.245,.216,17.75,.714,.123,.173
Max Muncy,1B,LAD,58,203,36,39,4,0,12,27,39,60,1,0,.192,.331,.389,.720,248,4,0,2,3,1.08,16,79,2,.203,.197,16.92,.650,.157,.242
Zach McKinstry,X,LAD,4,7,1,2,1,0,0,0,0,3,0,0,.286,.286,.429,.715,7,0,0,0,1,2.00,1,3,0,.500,.143,-.--,.---,.000,.429
Joc Pederson,LF,LAD,43,121,21,23,4,0,7,16,11,34,1,0,.190,.285,.397,.682,138,5,0,0,5,1.46,11,48,0,.200,.207,17.29,.324,.080,.246
Enrique Hernandez,2B,LAD,48,139,20,32,8,1,5,20,6,31,0,1,.230,.270,.410,.680,148,2,0,1,5,0.88,14,57,0,.260,.180,27.80,.194,.041,.209
Austin Barnes,C,LAD,29,86,14,21,3,0,1,9,13,24,3,0,.244,.353,.314,.667,104,2,2,1,0,0.76,4,27,0,.323,.070,86.00,.542,.125,.231
Matt Beaty,1B,LAD,21,50,8,11,1,0,2,5,2,14,0,0,.220,.278,.360,.638,54,2,0,0,3,1.27,3,18,0,.265,.140,25.00,.143,.037,.259
Gavin Lux,2B,LAD,19,63,8,11,2,0,3,8,6,19,1,0,.175,.246,.349,.595,69,0,0,0,0,1.06,5,22,0,.195,.175,21.00,.316,.087,.275
Tony Gonsolin,P,LAD,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Terrance Gore,DH,LAD,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Adam Kolarek,P,LAD,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
