PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Miguel Rojas,SS,MIA,40,125,20,38,10,1,4,20,16,18,5,1,.304,.392,.496,.888,143,2,0,0,1,0.97,15,62,2,.330,.192,31.25,.889,.112,.126
Garrett Cooper,DH,MIA,34,120,20,34,8,0,6,20,11,31,0,0,.283,.353,.500,.853,133,2,0,0,5,1.50,14,60,0,.337,.217,20.00,.355,.083,.233
Brian Anderson,3B,MIA,59,200,27,51,7,1,11,38,22,66,0,0,.255,.345,.465,.810,229,6,0,1,2,1.21,19,93,1,.323,.210,18.18,.333,.096,.288
Jesus Aguilar,1B,MIA,51,188,31,52,10,0,8,34,23,40,0,1,.277,.352,.457,.809,216,1,0,4,5,0.72,18,86,0,.306,.181,23.50,.575,.106,.185
Francisco Cervelli,C,MIA,16,53,10,13,2,0,3,7,8,14,1,0,.245,.355,.453,.808,62,1,0,0,3,1.00,5,24,0,.278,.208,17.67,.571,.129,.226
Brian Navarreto,C,MIA,2,5,0,2,0,0,0,0,0,1,0,0,.400,.400,.400,.800,5,0,0,0,0,0.00,0,2,0,.500,.000,-.--,.---,.000,.200
Jon Berti,2B,MIA,39,120,21,31,5,0,2,14,23,37,9,2,.258,.388,.350,.738,149,3,2,1,1,1.75,7,42,0,.354,.092,60.00,.622,.154,.248
Ryan Lavarnway,C,MIA,5,11,0,4,0,0,0,0,0,2,0,0,.364,.364,.364,.728,11,0,0,0,0,1.50,0,4,0,.444,.000,-.--,.---,.000,.182
Corey Dickerson,LF,MIA,52,194,25,50,5,1,7,17,15,35,1,1,.258,.311,.402,.713,210,0,0,0,5,1.27,13,78,1,.283,.144,27.71,.429,.071,.167
Starling Marte,CF,MIA,28,106,13,26,6,0,4,13,2,22,5,0,.245,.286,.415,.701,112,4,0,0,2,1.52,10,44,0,.275,.170,26.50,.091,.018,.196
Magneuris Sierra,CF,MIA,19,44,8,11,3,1,0,7,5,9,4,1,.250,.333,.364,.697,53,1,2,1,0,1.45,4,16,0,.306,.114,-.--,.556,.094,.170
Matt Joyce,RF,MIA,46,127,16,32,4,0,2,14,20,41,1,0,.252,.351,.331,.682,148,0,0,1,3,0.83,6,42,0,.353,.079,63.50,.488,.135,.277
Jonathan Villar,SS,MIA,30,116,10,30,4,0,2,9,10,32,9,5,.259,.315,.345,.660,128,0,1,1,2,2.11,6,40,1,.337,.086,58.00,.313,.078,.250
Chad Wallach,C,MIA,15,44,4,10,3,0,1,6,3,12,0,0,.227,.277,.364,.641,48,0,1,0,1,1.30,4,16,0,.290,.136,44.00,.250,.063,.250
Lewis Brinson,RF,MIA,47,106,14,24,6,0,3,12,6,30,4,0,.226,.268,.368,.636,112,0,0,0,2,0.93,9,39,0,.288,.142,35.33,.200,.054,.268
Jorge Alfaro,C,MIA,31,93,12,21,2,0,3,16,4,36,2,0,.226,.280,.344,.624,100,3,0,0,2,1.00,5,32,1,.333,.118,31.00,.111,.040,.360
Jazz Chisholm,2B,MIA,21,56,8,9,1,1,2,6,5,19,2,2,.161,.242,.321,.563,62,1,0,0,0,0.75,4,18,0,.200,.161,28.00,.263,.081,.306
Monte Harrison,CF,MIA,32,47,8,8,1,0,1,3,4,26,6,0,.170,.235,.255,.490,51,0,0,0,0,1.60,2,12,0,.350,.085,47.00,.154,.078,.510
Eddy Alvarez,2B,MIA,12,37,6,7,1,0,0,2,3,16,2,0,.189,.268,.216,.484,41,1,0,0,0,2.50,1,8,0,.333,.027,-.--,.188,.073,.390
Harold Ramirez,RF,MIA,3,10,2,2,0,0,0,1,1,2,0,1,.200,.273,.200,.473,11,0,0,0,0,1.00,0,2,0,.250,.000,-.--,.500,.091,.182
Logan Forsythe,2B,MIA,13,34,2,4,1,0,1,2,4,12,0,0,.118,.211,.235,.446,38,0,0,0,0,0.80,2,8,0,.143,.118,34.00,.333,.105,.316
Lewin Diaz,1B,MIA,14,39,2,6,2,0,0,3,2,12,0,0,.154,.195,.205,.400,41,0,0,0,2,0.62,2,8,0,.222,.051,-.--,.167,.049,.293
Isan Diaz,2B,MIA,7,22,3,4,0,0,0,1,0,7,0,0,.182,.182,.182,.364,22,0,0,0,0,1.20,0,4,0,.267,.000,-.--,.---,.000,.318
Sean Rodriguez,2B,MIA,4,13,0,2,0,0,0,0,0,6,0,0,.154,.154,.154,.308,13,0,0,0,0,0.67,0,2,0,.286,.000,-.--,.---,.000,.462
Jesus Sanchez,RF,MIA,10,25,1,1,1,0,0,2,4,11,0,0,.040,.172,.080,.252,29,0,0,0,1,1.17,1,2,0,.071,.040,-.--,.364,.138,.379
