PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Tyler Stephenson,X,CIN,8,17,4,5,0,0,2,6,2,9,0,0,.294,.400,.647,1.047,20,1,0,0,0,0.50,2,11,0,.500,.353,8.50,.222,.100,.450
Michael Lorenzen,P,CIN,23,0,2,0,0,0,0,0,0,0,0,0,.000,1.000,.000,1.000,1,1,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.000,.000
Jesse Winker,DH,CIN,54,149,27,38,7,0,12,23,28,46,1,0,.255,.388,.544,.932,183,5,0,1,3,1.44,19,81,0,.283,.289,12.42,.609,.153,.251
Curt Casali,C,CIN,31,76,10,17,3,0,6,8,14,29,2,0,.224,.366,.500,.866,93,3,0,0,2,0.43,9,38,0,.268,.276,12.67,.483,.151,.312
Joey Votto,1B,CIN,54,186,32,42,8,0,11,22,37,43,0,0,.226,.354,.446,.800,223,0,0,0,5,0.84,19,83,1,.235,.220,16.91,.860,.166,.193
Mike Moustakas,2B,CIN,44,139,13,32,9,0,8,27,18,36,1,0,.230,.331,.468,.799,163,4,0,2,5,0.78,17,65,1,.247,.237,17.38,.500,.110,.221
Nick Castellanos,RF,CIN,60,218,37,49,11,2,14,34,19,69,0,2,.225,.298,.486,.784,242,4,0,1,5,0.80,27,106,1,.257,.261,15.57,.275,.079,.285
Eugenio Suarez,3B,CIN,57,198,29,40,8,0,15,38,30,67,2,0,.202,.312,.470,.782,231,2,0,1,5,0.77,23,93,1,.214,.268,13.20,.448,.130,.290
Freddy Galvis,SS,CIN,47,141,18,31,5,0,7,16,13,30,1,1,.220,.308,.404,.712,159,5,0,0,5,1.22,12,57,0,.231,.184,20.14,.433,.082,.189
Tucker Barnhart,C,CIN,38,98,10,20,3,0,5,13,12,28,0,0,.204,.291,.388,.679,110,0,0,0,2,1.00,8,38,0,.231,.184,19.60,.429,.109,.255
Shogo Akiyama,LF,CIN,54,155,16,38,6,1,0,9,25,34,7,3,.245,.357,.297,.654,183,2,0,0,1,1.96,7,46,0,.314,.052,-.--,.735,.137,.186
Kyle Farmer,SS,CIN,32,64,4,17,3,0,0,4,5,13,1,0,.266,.329,.313,.642,70,1,0,0,0,0.70,3,20,0,.333,.047,-.--,.385,.071,.186
Matt Davidson,X,CIN,22,43,3,7,1,0,3,11,4,13,0,0,.163,.234,.395,.629,47,0,0,0,2,0.64,4,17,0,.148,.233,14.33,.308,.085,.277
Aristides Aquino,LF,CIN,23,47,7,8,1,0,2,8,6,18,1,0,.170,.304,.319,.623,56,3,0,0,1,2.00,3,15,0,.222,.149,23.50,.333,.107,.321
Nick Senzel,CF,CIN,23,70,8,13,6,0,2,8,6,15,2,1,.186,.247,.357,.604,78,0,0,1,2,0.65,8,25,0,.204,.171,35.00,.400,.077,.192
Brian Goodwin,CF,CIN,20,49,5,8,2,0,2,5,5,19,4,0,.163,.236,.327,.563,55,0,0,1,1,0.77,4,16,0,.207,.163,24.50,.263,.091,.345
Mark Payton,X,CIN,8,18,0,3,1,0,0,0,2,5,1,0,.167,.250,.222,.472,20,0,0,0,1,0.67,1,4,0,.231,.056,-.--,.400,.100,.250
Jose Barrero,SS,CIN,24,67,4,13,0,0,0,2,1,26,1,1,.194,.206,.194,.400,68,0,0,0,1,0.75,0,13,0,.317,.000,-.--,.038,.015,.382
Christian Colon,2B,CIN,11,23,3,3,1,0,0,2,1,3,1,0,.130,.167,.174,.341,24,0,0,0,1,0.89,1,4,0,.150,.043,-.--,.333,.042,.125
Josh VanMeter,X,CIN,14,34,3,2,1,0,1,1,3,16,1,0,.059,.158,.176,.334,38,1,0,0,0,1.00,2,6,0,.059,.118,34.00,.188,.079,.421
Phillip Ervin,X,CIN,19,35,5,3,0,0,0,0,6,8,1,0,.086,.238,.086,.324,42,1,0,0,1,0.60,0,3,0,.111,.000,-.--,.750,.143,.190
Travis Jankowski,CF,CIN,16,15,3,1,0,0,0,0,2,7,2,1,.067,.176,.067,.243,17,0,0,0,1,2.50,0,1,0,.125,.000,-.--,.286,.118,.412
Raisel Iglesias,P,CIN,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
