PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Daniel Vogelbach,DH,MIL,19,58,13,19,2,0,4,12,8,18,0,0,.328,.418,.569,.987,67,1,0,0,2,1.33,6,33,0,.417,.241,14.50,.444,.119,.269
Jedd Gyorko,1B,MIL,43,117,19,29,3,0,9,17,15,38,0,0,.248,.333,.504,.837,135,1,0,2,4,1.08,12,59,1,.278,.256,13.00,.395,.111,.281
Lorenzo Cain,CF,MIL,5,18,4,6,1,0,0,2,3,2,0,0,.333,.429,.389,.818,21,0,0,0,1,4.00,1,7,1,.375,.056,-.--,1.500,.143,.095
Tyrone Taylor,RF,MIL,22,38,6,9,4,0,2,6,2,8,0,0,.237,.293,.500,.793,41,1,0,0,1,0.91,6,19,0,.250,.263,19.00,.250,.049,.195
Christian Yelich,LF,MIL,58,200,39,41,7,1,12,22,46,76,4,2,.205,.356,.430,.786,247,1,0,0,4,1.77,20,86,2,.259,.225,16.67,.605,.186,.308
Ryan Braun,RF,MIL,39,129,14,30,7,1,8,26,7,27,1,0,.233,.281,.488,.769,141,2,0,1,6,0.92,16,63,0,.232,.256,16.12,.259,.050,.191
Jace Peterson,RF,MIL,26,45,6,9,1,0,2,5,15,20,1,0,.200,.393,.356,.749,61,0,0,1,0,1.13,3,16,0,.292,.156,22.50,.750,.246,.328
Manny Pina,C,MIL,15,39,4,9,1,0,2,5,3,11,0,0,.231,.333,.410,.743,45,3,0,0,0,0.27,3,16,0,.269,.179,19.50,.273,.067,.244
Jacob Nottingham,C,MIL,20,48,8,9,1,0,4,13,5,20,0,0,.188,.278,.458,.736,54,1,0,0,1,1.38,5,22,0,.208,.271,12.00,.250,.093,.370
Orlando Arcia,SS,MIL,59,173,22,45,10,1,5,20,14,32,2,0,.260,.317,.416,.733,189,1,0,1,10,1.26,16,72,0,.292,.156,34.60,.438,.074,.169
Ben Gamel,RF,MIL,40,114,13,27,8,1,3,10,13,39,0,2,.237,.315,.404,.719,127,0,0,0,4,1.00,12,46,0,.333,.167,38.00,.333,.102,.307
Keston Hiura,2B,MIL,59,217,30,46,4,0,13,32,16,85,3,2,.212,.297,.410,.707,246,11,0,2,7,1.05,17,89,2,.273,.198,16.69,.188,.065,.346
Avisail Garcia,CF,MIL,53,181,20,43,10,0,2,15,20,49,1,3,.238,.333,.326,.659,207,6,0,0,2,1.34,12,59,2,.315,.088,90.50,.408,.097,.237
Justin Smoak,1B,MIL,33,113,14,21,7,0,5,15,10,40,0,0,.186,.262,.381,.643,126,2,0,1,3,0.89,12,43,0,.232,.195,22.60,.250,.079,.317
Mark Mathias,X,MIL,16,36,2,10,3,0,0,4,0,7,1,0,.278,.278,.361,.639,36,0,0,0,0,0.73,3,13,0,.345,.083,-.--,.---,.000,.194
Luis Urias,3B,MIL,41,109,11,26,4,1,0,11,10,32,2,2,.239,.308,.294,.602,120,1,0,0,4,2.40,5,32,0,.338,.055,-.--,.313,.083,.267
Omar Narvaez,C,MIL,40,108,8,19,4,0,2,10,16,39,0,0,.176,.294,.269,.563,126,2,0,0,1,0.92,6,29,0,.254,.093,54.00,.410,.127,.310
Eric Sogard,3B,MIL,43,115,10,24,5,0,1,10,11,20,0,0,.209,.281,.278,.559,128,1,0,1,1,0.76,6,32,0,.242,.070,115.00,.550,.086,.156
Logan Morrison,DH,MIL,9,25,3,3,1,0,1,2,3,8,0,0,.120,.214,.280,.494,28,0,0,0,0,1.33,2,7,0,.125,.160,25.00,.375,.107,.286
Brock Holt,3B,MIL,16,30,1,3,0,0,0,1,4,9,0,0,.100,.222,.100,.322,36,1,0,1,2,1.71,0,3,0,.136,.000,-.--,.444,.111,.250
Ryon Healy,DH,MIL,4,7,0,1,0,0,0,0,0,2,0,0,.143,.143,.143,.286,7,0,0,0,0,0.33,0,1,0,.200,.000,-.--,.---,.000,.286
Josh Hader,P,MIL,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
David Phelps,P,MIL,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
