PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Donn Roach,P,CHC,1,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.000
Dallas Beeler,P,CHC,3,3,0,1,1,0,0,0,0,1,0,0,.333,.333,.667,1.000,3,0,0,0,0,0.00,1,2,0,.500,.333,-.--,.---,.000,.333
Anthony Rizzo,1B,CHC,160,586,94,163,38,3,31,101,78,105,17,6,.278,.387,.512,.899,701,30,0,7,9,0.74,72,300,9,.289,.234,18.90,.743,.111,.150
Kris Bryant,3B,CHC,151,559,87,154,31,5,26,99,77,199,13,4,.275,.369,.488,.857,650,9,0,5,7,0.67,62,273,0,.378,.213,21.50,.387,.118,.306
Kyle Schwarber,LF,CHC,69,232,52,57,6,1,16,43,36,77,3,3,.246,.355,.487,.842,273,4,0,1,4,0.87,23,113,1,.293,.241,14.50,.468,.132,.282
Chris Coghlan,LF,CHC,148,440,64,110,25,6,16,41,58,94,11,2,.250,.341,.443,.784,503,3,1,1,8,1.09,47,195,6,.284,.193,27.50,.617,.115,.187
Dexter Fowler,CF,CHC,156,596,102,149,29,8,17,46,84,154,20,7,.250,.346,.411,.757,690,5,2,3,4,1.07,54,245,1,.308,.161,35.06,.545,.122,.223
Miguel Montero,C,CHC,113,347,36,86,11,0,15,53,49,103,1,1,.248,.345,.409,.754,403,4,0,3,9,1.06,26,142,5,.306,.161,23.13,.476,.122,.256
Javier Baez,2B,CHC,28,76,4,22,6,0,1,4,4,24,1,2,.289,.325,.408,.733,80,0,0,0,0,0.76,7,31,1,.412,.118,76.00,.167,.050,.300
Tommy La Stella,X,CHC,33,67,4,18,6,0,1,11,5,7,2,0,.269,.324,.403,.727,75,1,0,1,1,0.95,7,27,0,.283,.134,67.00,.714,.067,.093
Jorge Soler,RF,CHC,101,366,39,96,18,1,10,47,32,121,3,1,.262,.324,.399,.723,404,3,0,3,9,0.92,29,146,5,.361,.137,36.60,.264,.079,.300
Addison Russell,2B,CHC,142,475,60,115,29,1,13,54,42,149,4,3,.242,.307,.389,.696,523,3,1,2,8,0.84,43,185,2,.324,.147,36.54,.282,.080,.285
Chris Denorfia,LF,CHC,103,212,18,57,11,1,3,18,15,56,0,1,.269,.319,.373,.692,231,1,2,1,7,1.55,15,79,1,.351,.104,70.67,.268,.065,.242
Austin Jackson,RF,CHC,29,72,10,17,7,0,1,10,5,19,2,1,.236,.304,.375,.679,79,2,0,0,1,1.12,8,27,0,.308,.139,72.00,.263,.063,.241
Starlin Castro,SS,CHC,151,547,52,145,23,2,11,69,21,91,5,5,.265,.296,.375,.671,578,5,1,4,18,1.34,36,205,6,.298,.110,49.73,.231,.036,.157
Junior Lake,RF,CHC,21,58,2,13,4,0,1,5,4,20,4,0,.224,.274,.345,.619,62,0,0,0,1,1.08,5,20,0,.324,.121,58.00,.200,.065,.323
