PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Randy Choate,P,STL,71,0,0,0,0,0,0,0,1,0,0,0,.000,1.000,.000,1.000,1,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,1.000,.000
Travis Tartamella,C,STL,3,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,2,0,0,0,0,1.00,0,1,0,.500,.000,-.--,.---,.000,.000
Cody Stanley,X,STL,9,10,2,4,1,0,0,3,0,3,0,0,.400,.400,.500,.900,10,0,0,0,0,2.00,1,5,0,.571,.100,-.--,.---,.000,.300
Randal Grichuk,LF,STL,103,323,49,89,23,7,17,47,22,110,4,2,.276,.329,.548,.877,350,4,0,1,6,0.89,47,177,2,.365,.272,19.00,.200,.063,.314
Matt Carpenter,3B,STL,154,574,101,156,44,3,28,84,81,151,4,3,.272,.365,.505,.870,665,6,0,4,5,0.62,75,290,5,.321,.233,20.50,.536,.122,.227
Stephen Piscotty,LF,STL,63,233,29,71,15,4,7,39,20,56,2,1,.305,.359,.494,.853,256,1,0,2,7,0.93,26,115,2,.372,.189,33.29,.357,.078,.219
Tommy Pham,CF,STL,52,153,28,41,7,5,5,18,19,41,2,0,.268,.347,.477,.824,173,0,0,1,1,1.57,17,73,1,.333,.209,30.60,.463,.110,.237
Matt Holliday,LF,STL,73,229,24,64,16,1,4,35,39,49,2,1,.279,.394,.410,.804,277,6,0,3,9,1.38,21,94,5,.335,.131,57.25,.796,.141,.177
Jason Heyward,RF,STL,154,547,79,160,33,4,13,60,56,90,23,3,.293,.359,.439,.798,610,2,0,3,13,1.80,50,240,4,.329,.146,42.08,.622,.092,.148
Brandon Moss,1B,STL,51,132,11,33,7,1,4,8,17,42,0,1,.250,.344,.409,.753,151,2,0,0,3,0.63,12,54,2,.337,.159,33.00,.405,.113,.278
Jhonny Peralta,SS,STL,155,579,64,159,26,1,17,71,50,111,1,4,.275,.334,.411,.745,640,5,0,6,23,1.05,44,238,6,.311,.136,34.06,.450,.078,.173
Greg Garcia,X,STL,49,75,7,18,5,0,2,4,10,12,0,0,.240,.337,.387,.724,87,1,1,0,2,2.07,7,29,1,.262,.147,37.50,.833,.115,.138
Mark Reynolds,1B,STL,140,382,35,88,21,2,13,48,44,121,2,3,.230,.315,.398,.713,432,4,0,2,10,0.84,36,152,2,.300,.168,29.38,.364,.102,.280
Kolten Wong,2B,STL,150,557,71,146,28,4,11,61,36,95,15,8,.262,.321,.386,.707,613,15,0,5,10,0.99,43,215,2,.296,.124,50.64,.379,.059,.155
Tim Cooney,P,STL,6,10,1,3,1,0,0,0,0,0,0,0,.300,.300,.400,.700,11,0,1,0,0,3.00,1,4,0,.300,.100,-.--,.---,.000,.000
Yadier Molina,C,STL,136,488,34,132,23,2,4,61,32,59,3,1,.270,.310,.350,.660,530,0,1,9,16,1.16,29,171,3,.295,.080,122.00,.542,.060,.111
Matt Adams,1B,STL,60,175,14,42,9,0,5,24,10,41,1,0,.240,.280,.377,.657,186,0,0,1,1,0.94,14,66,1,.285,.137,35.00,.244,.054,.220
Peter Bourjos,CF,STL,117,195,32,39,8,3,4,13,19,59,5,8,.200,.290,.333,.623,225,6,4,1,2,1.22,15,65,4,.263,.133,48.75,.322,.084,.262
Xavier Scruggs,1B,STL,17,42,5,11,2,0,0,7,0,10,1,0,.262,.279,.310,.589,43,1,0,0,2,1.63,2,13,0,.344,.048,-.--,.---,.000,.233
Jon Jay,CF,STL,79,210,25,44,5,1,1,10,19,36,0,2,.210,.306,.257,.563,245,11,3,2,7,2.00,7,54,5,.246,.048,210.00,.528,.078,.147
Tony Cruz,C,STL,69,142,6,29,7,1,2,11,6,32,0,0,.204,.235,.310,.545,151,0,2,1,6,1.27,10,44,0,.248,.106,71.00,.188,.040,.212
Tyler Lyons,P,STL,17,16,3,3,0,0,0,1,2,4,0,0,.188,.278,.188,.466,20,0,2,0,0,4.50,0,3,0,.250,.000,-.--,.500,.100,.200
Dan Johnson,1B,STL,12,19,1,3,0,0,0,2,2,4,0,0,.158,.238,.158,.396,21,0,0,0,1,1.00,0,3,0,.200,.000,-.--,.500,.095,.190
Pete Kozma,SS,STL,76,99,15,15,0,0,0,2,10,21,3,1,.152,.236,.152,.388,111,1,1,0,0,0.42,0,15,2,.192,.000,-.--,.476,.090,.189
Michael Wacha,P,STL,30,52,5,8,1,0,0,4,4,20,1,0,.154,.214,.173,.387,62,0,6,0,0,2.75,1,9,0,.250,.019,-.--,.200,.065,.323
