PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Chris Young,P,KC,34,4,0,2,0,0,0,3,0,1,0,0,.500,.500,.500,1.000,4,0,0,0,0,1.00,0,2,0,.667,.000,-.--,.---,.000,.250
Kendrys Morales,DH,KC,158,569,81,165,41,2,22,106,58,103,0,0,.290,.362,.485,.847,639,8,0,4,24,1.28,65,276,4,.319,.195,25.86,.563,.091,.161
Lorenzo Cain,CF,KC,140,551,101,169,34,6,16,72,37,98,28,6,.307,.361,.477,.838,604,12,0,4,16,0.96,56,263,4,.347,.171,34.44,.378,.061,.162
Eric Hosmer,1B,KC,158,599,98,178,33,5,18,93,61,108,7,3,.297,.363,.459,.822,667,3,1,3,16,1.60,56,275,6,.336,.162,33.28,.565,.091,.162
Mike Moustakas,3B,KC,147,549,73,156,34,1,22,82,43,76,1,2,.284,.348,.470,.818,614,13,4,5,14,0.88,57,258,1,.294,.186,24.96,.566,.070,.124
Ben Zobrist,2B,KC,59,232,37,66,16,1,7,23,29,30,2,3,.284,.364,.453,.817,264,1,0,2,3,1.09,24,105,1,.299,.168,33.14,.967,.110,.114
Alex Gordon,LF,KC,104,354,40,96,18,0,13,48,49,92,2,5,.271,.377,.432,.809,422,14,0,5,2,0.82,31,153,7,.327,.161,27.23,.533,.116,.218
Paulo Orlando,RF,KC,86,241,31,60,14,6,7,27,5,53,3,3,.249,.269,.444,.713,251,2,2,1,0,0.93,27,107,0,.291,.195,34.43,.094,.020,.211
Salvador Perez,C,KC,142,531,52,138,25,0,21,70,13,82,1,0,.260,.280,.426,.706,553,4,0,5,23,0.98,46,226,4,.270,.166,25.29,.159,.024,.148
Christian Colon,SS,KC,43,107,8,31,5,0,0,6,11,17,3,2,.290,.356,.336,.692,119,0,1,0,2,1.14,5,36,0,.344,.047,-.--,.647,.092,.143
Jarrod Dyson,CF,KC,90,200,31,50,8,6,2,18,14,37,26,3,.250,.311,.380,.691,225,4,6,1,3,1.79,16,76,0,.296,.130,100.00,.378,.062,.164
Cheslor Cuthbert,3B,KC,19,46,6,10,2,1,1,8,4,9,0,0,.217,.280,.370,.650,50,0,0,0,0,0.93,4,17,0,.250,.152,46.00,.444,.080,.180
Alex Rios,RF,KC,105,385,40,98,22,2,4,32,15,67,9,0,.255,.287,.353,.640,411,5,0,6,10,0.77,28,136,0,.294,.099,96.25,.224,.036,.163
Alcides Escobar,SS,KC,148,612,76,157,20,5,3,47,26,75,17,5,.257,.293,.320,.613,662,8,11,5,10,1.11,28,196,1,.286,.064,204.00,.347,.039,.113
Omar Infante,2B,KC,124,440,39,97,23,7,2,44,9,69,2,2,.220,.234,.318,.552,455,0,2,4,8,0.88,32,140,0,.255,.098,220.00,.130,.020,.152
Drew Butera,C,KC,45,86,6,17,3,0,1,5,6,24,0,0,.198,.266,.267,.533,99,2,5,0,0,0.67,4,23,0,.262,.070,86.00,.250,.061,.242
Jeremy Guthrie,P,KC,30,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,5,0,1,0,0,3.00,0,1,0,.250,.000,-.--,.---,.000,.000
Jonny Gomes,X,KC,12,30,2,5,2,0,0,4,3,14,0,0,.167,.235,.233,.468,34,0,0,1,1,0.50,2,7,0,.294,.067,-.--,.214,.088,.412
Francisco Pena,C,KC,8,7,0,1,0,0,0,0,0,3,0,0,.143,.143,.143,.286,7,0,0,0,1,3.00,0,1,0,.250,.000,-.--,.---,.000,.429
Terrance Gore,X,KC,9,3,1,0,0,0,0,0,0,1,3,0,.000,.250,.000,.250,4,1,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.250
Miguel Almonte,P,KC,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Joe Blanton,P,KC,15,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
Orlando Calixte,SS,KC,2,3,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,3,0,0,0,0,2.00,0,0,0,.000,.000,-.--,.---,.000,.000
Dusty Coleman,3B,KC,4,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,5,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.600
Wade Davis,P,KC,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jason Frasor,P,KC,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Kelvin Herrera,P,KC,72,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Luke Hochevar,P,KC,50,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Greg Holland,P,KC,48,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Erik Kratz,C,KC,4,4,0,0,0,0,0,1,0,2,0,0,.000,.000,.000,.000,5,0,0,1,0,2.00,0,0,0,.000,.000,-.--,.---,.000,.400
Ryan Madson,P,KC,68,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Kris Medlen,P,KC,15,0,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,1,0,0,1.00,0,0,0,.---,--,-.--,.---,.000,.000
Franklin Morales,P,KC,67,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Yordano Ventura,P,KC,28,6,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000,6,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.833
Edinson Volquez,P,KC,34,6,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000,6,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.667
