PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Freddie Freeman,1B,ATL,118,416,62,115,27,0,18,66,56,98,3,1,.276,.370,.471,.841,481,7,0,2,6,0.85,45,196,4,.321,.195,23.11,.571,.116,.204
Juan Uribe,3B,ATL,46,151,17,43,6,0,7,17,15,37,1,0,.285,.353,.464,.817,167,1,0,0,5,1.63,13,70,2,.336,.179,21.57,.405,.090,.222
Adonis Garcia,3B,ATL,58,191,20,53,12,0,10,26,5,35,0,0,.277,.293,.497,.790,198,0,0,2,9,1.69,22,95,0,.291,.220,19.10,.143,.025,.177
Phil Gosselin,X,ATL,20,40,2,13,4,0,0,2,2,5,2,0,.325,.357,.425,.782,42,0,0,0,0,2.67,4,17,0,.371,.100,-.--,.400,.048,.119
Kelly Johnson,LF,ATL,62,182,20,50,5,0,9,34,13,43,1,1,.275,.321,.451,.772,197,0,0,1,4,0.70,14,82,1,.313,.176,20.22,.302,.066,.218
A.J. Pierzynski,C,ATL,113,407,38,122,24,1,9,49,19,37,0,2,.300,.339,.430,.769,436,7,0,3,19,1.28,34,175,2,.310,.130,45.22,.514,.044,.085
Sugar Ray Marimon,P,ATL,16,6,0,2,0,0,0,0,1,3,0,0,.333,.429,.333,.762,7,0,0,0,0,1.00,0,2,0,.667,.000,-.--,.333,.143,.429
Nick Markakis,RF,ATL,156,612,73,181,38,1,3,53,70,83,2,1,.296,.370,.376,.746,686,3,0,1,17,1.53,42,230,11,.338,.080,204.00,.843,.102,.121
Hector Olivera,3B,ATL,24,79,4,20,4,1,2,11,5,12,0,0,.253,.310,.405,.715,87,2,0,1,2,1.00,7,32,0,.273,.152,39.50,.417,.057,.138
Ryan Lavarnway,C,ATL,27,66,5,15,5,0,2,6,8,21,0,0,.227,.311,.394,.705,74,0,0,0,4,0.88,7,26,1,.302,.167,33.00,.381,.108,.284
Cameron Maybin,CF,ATL,141,505,65,135,18,2,10,59,45,102,23,6,.267,.327,.370,.697,555,1,1,3,16,2.02,30,187,1,.316,.103,50.50,.441,.081,.184
Jonny Gomes,LF,ATL,83,195,27,43,7,0,7,22,28,67,1,1,.221,.325,.364,.689,228,3,0,2,5,0.67,14,71,1,.293,.144,27.86,.418,.123,.294
Nick Swisher,LF,ATL,46,118,8,23,5,0,4,17,27,30,0,0,.195,.349,.339,.688,149,2,0,2,7,1.48,9,40,0,.221,.144,29.50,.900,.181,.201
Andrelton Simmons,SS,ATL,147,535,60,142,23,2,4,44,39,48,5,3,.265,.321,.338,.659,583,6,1,2,19,1.72,29,181,6,.285,.073,133.75,.813,.067,.082
Jace Peterson,2B,ATL,152,528,55,126,23,5,6,52,56,120,12,10,.239,.314,.335,.649,597,3,7,3,5,1.10,34,177,4,.296,.097,88.00,.467,.094,.201
Eury Perez,LF,ATL,47,119,10,32,4,0,0,5,7,23,3,1,.269,.331,.303,.634,133,4,3,0,3,2.72,4,36,1,.333,.034,-.--,.304,.053,.173
Joey Terdoslavich,X,ATL,28,56,5,12,4,1,1,4,3,14,0,0,.214,.254,.375,.629,59,0,0,0,1,0.76,6,21,1,.268,.161,56.00,.214,.051,.237
Pedro Ciriaco,X,ATL,84,142,14,37,8,1,1,15,2,38,4,2,.261,.275,.352,.627,151,2,2,3,1,0.89,10,50,0,.340,.092,142.00,.053,.013,.252
Daniel Castro,2B,ATL,33,96,14,23,2,1,2,5,3,15,0,0,.240,.263,.344,.607,100,0,1,0,4,1.95,5,33,0,.266,.104,48.00,.200,.030,.150
Chris Johnson,3B,ATL,56,153,12,36,7,0,2,11,7,49,2,1,.235,.272,.320,.592,162,1,0,1,3,1.09,9,49,0,.330,.085,76.50,.143,.043,.302
Michael Bourn,LF,ATL,46,136,10,30,3,1,0,11,17,31,4,2,.221,.303,.257,.560,156,0,1,2,3,1.00,4,35,0,.280,.037,-.--,.548,.109,.199
Todd Cunningham,LF,ATL,39,86,13,19,4,0,0,4,5,17,2,1,.221,.280,.267,.547,93,2,0,0,1,0.85,4,23,1,.275,.047,-.--,.294,.054,.183
Alberto Callaspo,3B,ATL,37,107,12,22,2,0,1,8,14,10,0,0,.206,.293,.252,.545,123,0,0,2,4,0.79,3,27,1,.214,.047,107.00,1.400,.114,.081
Christian Bethancourt,C,ATL,48,155,16,31,8,0,2,12,5,33,1,1,.200,.225,.290,.515,160,0,0,0,7,1.17,10,45,1,.242,.090,77.50,.152,.031,.206
Eric Young,CF,ATL,35,77,7,13,4,2,0,5,6,17,3,0,.169,.229,.273,.502,85,0,2,0,1,2.27,6,21,1,.217,.104,-.--,.353,.071,.200
Alex Wood,P,ATL,20,33,1,5,1,0,0,4,3,21,0,0,.152,.222,.182,.404,41,0,5,0,1,5.00,1,6,0,.417,.030,-.--,.143,.073,.512
Trevor Cahill,P,ATL,15,5,0,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400,5,0,0,0,0,0.00,0,1,0,.333,.000,-.--,.---,.000,.400
