PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Scott Kazmir,P,OAK,18,2,1,1,0,0,0,1,0,1,0,0,.500,.500,.500,1.000,2,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.500
Danny Valencia,3B,OAK,47,183,33,52,10,1,11,37,20,40,0,1,.284,.356,.530,.886,205,1,0,1,9,1.71,22,97,3,.308,.246,16.64,.500,.098,.195
Bryan Anderson,C,OAK,4,5,0,2,0,0,0,1,1,1,0,0,.400,.429,.400,.829,8,0,1,1,0,1.00,0,2,0,.400,.000,-.--,1.000,.125,.125
Ben Zobrist,2B,OAK,67,235,39,63,20,2,6,33,33,26,1,1,.268,.354,.447,.801,271,0,0,3,5,1.16,28,105,2,.277,.179,39.17,1.269,.122,.096
Stephen Vogt,C,OAK,136,445,58,116,21,3,18,71,56,97,0,2,.261,.341,.443,.784,511,2,0,8,9,0.79,42,197,6,.290,.182,24.72,.577,.110,.190
Josh Reddick,RF,OAK,149,526,67,143,25,4,20,77,49,65,10,2,.272,.333,.449,.782,582,0,1,2,7,0.76,49,236,1,.278,.177,26.30,.754,.084,.112
Jake Smolinski,LF,OAK,41,106,12,24,6,2,5,20,8,19,0,1,.226,.288,.462,.750,118,2,0,2,2,0.91,13,49,0,.226,.236,21.20,.421,.068,.161
Josh Phegley,C,OAK,73,225,27,56,16,1,9,34,14,51,0,0,.249,.300,.449,.749,243,3,0,1,5,0.70,26,101,0,.283,.200,25.00,.275,.058,.210
Mark Canha,1B,OAK,124,441,61,112,22,3,16,70,33,96,7,2,.254,.315,.426,.741,485,8,0,3,9,0.86,41,188,0,.289,.172,27.56,.344,.068,.198
Billy Burns,CF,OAK,125,520,70,153,18,9,5,42,26,81,26,8,.294,.334,.392,.726,555,6,1,2,5,1.14,32,204,1,.339,.098,104.00,.321,.047,.146
Marcus Semien,SS,OAK,155,556,65,143,23,7,15,45,42,132,11,5,.257,.310,.405,.715,601,1,1,1,16,0.78,45,225,1,.312,.147,37.07,.318,.070,.220
Billy Butler,DH,OAK,151,538,63,135,28,1,15,65,52,101,0,0,.251,.323,.390,.713,601,7,0,4,26,1.23,44,210,4,.282,.139,35.87,.515,.087,.168
Brett Lawrie,3B,OAK,149,562,64,146,29,3,16,60,28,144,5,2,.260,.299,.407,.706,602,5,3,4,8,1.21,48,229,1,.320,.148,35.12,.194,.047,.239
Jesse Chavez,P,OAK,30,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.666,5,0,2,0,0,2.00,0,1,0,1.000,.000,-.--,.---,.000,.400
Max Muncy,1B,OAK,45,102,14,21,8,1,3,9,9,31,0,0,.206,.268,.392,.660,112,0,0,1,0,0.65,12,40,0,.261,.186,34.00,.290,.080,.277
Ike Davis,1B,OAK,74,214,19,49,17,0,3,20,23,44,0,0,.229,.301,.350,.651,239,0,0,2,5,1.62,20,75,0,.272,.121,71.33,.523,.096,.184
Tyler Ladendorf,LF,OAK,9,17,3,4,0,1,0,2,1,2,0,0,.235,.278,.353,.631,18,0,0,0,0,0.83,1,6,0,.267,.118,-.--,.500,.056,.111
Eric Sogard,2B,OAK,120,372,40,92,12,3,1,37,23,50,6,1,.247,.294,.304,.598,401,2,3,1,9,1.00,16,113,1,.283,.056,372.00,.460,.057,.125
Sam Fuld,LF,OAK,120,290,34,57,16,3,2,22,30,55,9,3,.197,.276,.293,.569,325,2,2,1,6,1.97,21,85,1,.235,.097,145.00,.545,.092,.169
Coco Crisp,LF,OAK,44,126,11,22,6,0,0,6,13,25,2,0,.175,.252,.222,.474,139,0,0,0,2,0.76,6,28,0,.218,.048,-.--,.520,.094,.180
Carson Blair,C,OAK,11,31,3,4,0,0,1,3,4,18,0,0,.129,.229,.226,.455,35,0,0,0,1,1.25,1,7,0,.250,.097,31.00,.222,.114,.514
Craig Gentry,LF,OAK,26,50,6,6,0,2,0,3,4,15,1,1,.120,.196,.200,.396,56,1,0,1,0,0.88,2,10,0,.167,.080,-.--,.267,.071,.268
Sonny Gray,P,OAK,31,6,0,1,0,0,0,0,0,4,0,0,.167,.167,.167,.334,6,0,0,0,0,1.00,0,1,0,.500,.000,-.--,.---,.000,.667
Cody Ross,RF,OAK,9,22,3,2,0,0,0,3,3,6,0,0,.091,.200,.091,.291,25,0,0,0,0,0.75,0,2,0,.125,.000,-.--,.500,.120,.240
Andy Parrino,SS,OAK,17,6,1,0,0,0,0,0,2,5,0,0,.000,.250,.000,.250,8,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.400,.250,.625
Jason Pridie,X,OAK,6,9,0,0,0,0,0,0,1,4,0,0,.000,.100,.000,.100,10,0,0,0,0,1.50,0,0,0,.000,.000,-.--,.250,.100,.400
Fernando Abad,P,OAK,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Chris Bassitt,P,OAK,18,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.500
Aaron Brooks,P,OAK,11,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
Angel Castro,P,OAK,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Tyler Clippard,P,OAK,37,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Sean Doolittle,P,OAK,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Kendall Graveman,P,OAK,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jesse Hahn,P,OAK,16,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,3,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.667
Edward Mujica,P,OAK,38,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Eric O'Flaherty,P,OAK,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Dan Otero,P,OAK,41,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Drew Pomeranz,P,OAK,53,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Fernando Rodriguez,P,OAK,56,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Evan Scribner,P,OAK,54,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Pat Venditte,P,OAK,26,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
