PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Chin-hui Tsao,P,LAD,5,1,1,1,1,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,1,0,0,0,0,-.--,1,2,0,1.000,1.000,-.--,.---,.000,.000
Corey Seager,SS,LAD,27,98,17,33,8,1,4,17,14,19,2,0,.337,.425,.561,.986,113,1,0,0,2,1.71,13,55,1,.387,.224,24.50,.737,.124,.168
Justin Ruggiano,LF,LAD,21,55,12,16,4,1,4,12,3,14,2,0,.291,.350,.618,.968,60,2,0,0,1,0.92,9,34,0,.324,.327,13.75,.214,.050,.233
Ronald Torreyes,2B,LAD,8,6,1,2,1,0,0,1,1,1,0,0,.333,.429,.500,.929,8,0,1,0,0,1.00,1,3,0,.400,.167,-.--,1.000,.125,.125
Justin Turner,3B,LAD,126,385,55,113,26,1,16,60,36,71,5,2,.294,.370,.491,.861,439,13,1,4,10,0.81,43,189,1,.321,.197,24.06,.507,.082,.162
Andre Ethier,RF,LAD,142,395,54,116,20,7,14,53,43,75,2,3,.294,.366,.486,.852,445,4,0,3,11,0.86,41,192,2,.330,.192,28.21,.573,.097,.169
Enrique Hernandez,2B,LAD,76,202,24,62,12,2,7,22,11,46,0,2,.307,.346,.490,.836,218,2,1,2,3,1.11,21,99,0,.364,.183,28.86,.239,.050,.211
Adrian Gonzalez,1B,LAD,156,571,76,157,33,0,28,90,62,107,0,1,.275,.350,.480,.830,643,6,0,3,21,1.07,61,274,10,.294,.205,20.39,.579,.096,.166
Scott Schebler,X,LAD,19,36,6,9,0,0,3,4,3,13,2,1,.250,.325,.500,.825,40,1,0,0,0,1.80,3,18,1,.300,.250,12.00,.231,.075,.325
Joc Pederson,CF,LAD,151,480,67,101,19,1,26,54,92,170,4,7,.210,.346,.417,.763,585,9,2,2,5,0.95,46,200,6,.262,.206,18.46,.541,.157,.291
A.J. Ellis,C,LAD,63,181,24,43,9,0,7,21,32,38,0,0,.238,.355,.403,.758,217,1,3,0,4,1.10,16,73,1,.265,.166,25.86,.842,.147,.175
Yasiel Puig,RF,LAD,79,282,30,72,12,3,11,38,26,66,3,3,.255,.322,.436,.758,311,2,0,1,1,0.84,26,123,1,.296,.181,25.64,.394,.084,.212
Yasmani Grandal,C,LAD,115,355,43,83,12,0,16,47,65,92,0,1,.234,.353,.403,.756,426,2,1,3,16,1.14,28,143,1,.268,.169,22.19,.707,.153,.216
Howie Kendrick,2B,LAD,117,464,64,137,22,2,9,54,27,82,6,2,.295,.336,.409,.745,495,2,1,1,17,2.29,33,190,1,.342,.114,51.56,.329,.055,.166
Carl Crawford,LF,LAD,69,181,19,48,9,2,4,16,10,41,10,2,.265,.304,.403,.707,193,0,0,0,3,1.09,15,73,1,.324,.138,45.25,.244,.052,.212
Scott Van Slyke,LF,LAD,96,222,19,53,14,0,6,30,23,62,3,1,.239,.317,.383,.700,253,4,1,3,5,0.68,20,85,2,.299,.144,37.00,.371,.091,.245
Alex Guerrero,X,LAD,106,219,25,51,9,1,11,36,7,57,1,0,.233,.261,.434,.695,230,2,0,2,7,1.02,21,95,0,.261,.201,19.91,.123,.030,.248
Chris Heisey,RF,LAD,33,55,8,10,2,0,2,9,15,17,0,1,.182,.347,.327,.674,72,0,0,2,1,0.25,4,18,2,.211,.145,27.50,.882,.208,.236
Mat Latos,P,LAD,6,6,1,2,0,0,0,0,0,1,0,0,.333,.333,.333,.666,7,0,1,0,0,3.00,0,2,0,.400,.000,-.--,.---,.000,.143
Chase Utley,2B,LAD,34,124,14,25,9,1,3,9,10,29,1,0,.202,.291,.363,.654,141,6,0,1,1,1.22,13,45,0,.237,.161,41.33,.345,.071,.206
Jimmy Rollins,SS,LAD,144,517,71,116,24,3,13,41,44,86,12,8,.224,.285,.358,.643,563,0,1,1,12,0.83,40,185,0,.246,.133,39.77,.512,.078,.153
Austin Barnes,C,LAD,20,29,4,6,2,0,0,1,6,6,1,0,.207,.361,.276,.637,37,1,1,0,2,2.00,2,8,0,.261,.069,-.--,1.000,.162,.162
Alberto Callaspo,3B,LAD,60,123,8,32,5,0,0,7,14,24,0,0,.260,.336,.301,.637,138,0,1,0,2,0.94,5,37,0,.323,.041,-.--,.583,.101,.174
Juan Uribe,3B,LAD,29,81,6,20,2,0,1,6,5,9,1,0,.247,.287,.309,.596,87,0,0,1,5,1.04,3,25,0,.264,.062,81.00,.556,.057,.103
