PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Brett Wallace,X,SD,64,96,14,29,6,0,5,16,10,31,0,0,.302,.374,.521,.895,107,1,0,0,1,1.40,11,50,1,.400,.219,19.20,.323,.093,.290
Justin Upton,LF,SD,150,542,85,136,26,3,26,81,68,159,19,5,.251,.336,.454,.790,620,4,0,5,10,0.67,55,246,5,.304,.203,20.85,.428,.110,.256
Wil Myers,CF,SD,60,225,40,57,13,1,8,29,27,55,5,2,.253,.336,.427,.763,253,1,0,0,2,1.31,22,96,0,.302,.173,28.12,.491,.107,.217
B.J. Upton,CF,SD,87,205,23,53,12,4,5,17,21,62,9,3,.259,.327,.429,.756,228,0,2,0,1,1.24,21,88,2,.348,.171,41.00,.339,.092,.272
Matt Kemp,RF,SD,154,596,80,158,31,3,23,100,39,147,12,2,.265,.312,.443,.755,648,5,0,8,17,1.02,57,264,0,.311,.178,25.91,.265,.060,.227
Yangervis Solarte,3B,SD,152,526,63,142,33,4,14,63,34,56,1,0,.270,.320,.428,.748,571,6,2,3,15,0.94,51,225,0,.279,.158,37.57,.607,.060,.098
Yonder Alonso,1B,SD,103,354,50,100,18,1,5,31,42,48,2,5,.282,.361,.381,.742,402,3,0,3,13,1.35,24,135,3,.313,.099,70.80,.875,.104,.119
Cory Spangenberg,2B,SD,108,303,38,82,17,5,4,21,28,75,9,4,.271,.333,.399,.732,345,2,8,3,4,1.53,26,121,1,.344,.129,75.75,.373,.081,.217
Derek Norris,C,SD,147,515,65,129,33,2,14,62,35,131,4,1,.250,.305,.404,.709,557,6,0,1,5,0.73,49,208,1,.310,.153,36.79,.267,.063,.235
Will Venable,CF,SD,98,283,34,73,10,3,6,30,25,73,11,1,.258,.318,.378,.696,308,0,0,0,8,1.69,19,107,1,.328,.120,47.17,.342,.081,.237
Jedd Gyorko,2B,SD,128,421,34,104,15,0,16,57,27,107,0,1,.247,.297,.397,.694,458,5,0,5,13,0.97,31,167,1,.290,.150,26.31,.252,.059,.234
