PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Mike Pelfrey,P,MIN,30,3,0,2,0,0,0,0,0,1,0,0,.667,.667,.667,1.334,3,0,0,0,0,-.--,0,2,0,1.000,.000,-.--,.---,.000,.333
Miguel Sano,DH,MIN,80,279,46,75,17,1,18,52,53,119,1,1,.269,.385,.530,.915,335,1,0,2,4,0.67,36,148,1,.396,.262,15.50,.445,.158,.355
Eduardo Nunez,SS,MIN,72,188,23,53,14,1,4,20,12,29,8,4,.282,.327,.431,.758,204,1,2,1,1,1.66,19,81,0,.314,.149,47.00,.414,.059,.142
Eduardo Escobar,SS,MIN,127,409,48,107,31,4,12,58,28,86,2,3,.262,.309,.445,.754,446,2,2,5,7,0.92,47,182,1,.301,.183,34.08,.326,.063,.193
Brian Dozier,2B,MIN,157,628,101,148,39,4,28,77,61,148,12,4,.236,.307,.444,.751,704,7,0,8,10,0.65,71,279,2,.261,.209,22.43,.412,.087,.210
Eddie Rosario,LF,MIN,122,453,60,121,18,15,13,50,15,118,11,6,.267,.289,.459,.748,474,0,3,3,5,0.83,46,208,3,.332,.192,34.85,.127,.032,.249
Trevor Plouffe,3B,MIN,152,573,74,140,35,4,22,86,50,124,2,1,.244,.307,.435,.742,632,4,1,4,28,0.91,61,249,0,.274,.190,26.04,.403,.079,.196
Doug Bernier,2B,MIN,4,5,1,1,1,0,0,2,1,3,0,0,.200,.333,.400,.733,6,0,0,0,0,0.00,1,2,0,.500,.200,-.--,.333,.167,.500
Aaron Hicks,CF,MIN,97,352,48,90,11,3,11,33,34,66,13,3,.256,.323,.398,.721,390,2,0,2,6,0.90,25,140,2,.285,.142,32.00,.515,.087,.169
Joe Mauer,1B,MIN,158,592,69,157,34,2,10,66,67,112,2,1,.265,.338,.380,.718,666,1,1,5,22,2.02,46,225,12,.309,.115,59.20,.598,.101,.168
Oswaldo Arcia,LF,MIN,19,58,6,16,0,0,2,8,4,15,0,0,.276,.338,.379,.717,65,2,0,1,2,0.56,2,22,4,.333,.103,29.00,.267,.062,.231
Jorge Polanco,SS,MIN,4,10,1,3,0,0,0,1,2,1,1,0,.300,.417,.300,.717,12,0,0,0,0,2.00,0,3,0,.333,.000,-.--,2.000,.167,.083
Torii Hunter,RF,MIN,139,521,67,125,22,0,22,81,35,105,2,5,.240,.293,.409,.702,567,6,0,5,14,1.18,44,213,1,.258,.169,23.68,.333,.062,.185
Eric Fryer,C,MIN,15,22,2,5,2,0,0,2,5,11,0,0,.227,.370,.318,.688,27,0,0,0,0,1.00,2,7,0,.455,.091,-.--,.455,.185,.407
Kennys Vargas,DH,MIN,58,175,18,42,4,0,5,17,9,54,0,0,.240,.277,.349,.626,184,0,0,0,7,1.82,9,61,0,.319,.109,35.00,.167,.049,.293
Shane Robinson,LF,MIN,83,180,28,45,7,3,0,16,12,29,6,1,.250,.299,.322,.621,197,1,3,1,4,1.39,10,58,0,.296,.072,-.--,.414,.061,.147
Kurt Suzuki,C,MIN,131,433,36,104,17,0,5,50,29,59,0,0,.240,.296,.314,.610,479,7,6,4,14,0.81,22,136,4,.265,.074,86.60,.492,.061,.123
Byron Buxton,CF,MIN,46,129,16,27,7,1,2,6,6,44,2,2,.209,.250,.326,.576,138,1,2,0,1,0.76,10,42,0,.301,.116,64.50,.136,.043,.319
Danny Santana,SS,MIN,91,261,30,56,10,5,0,21,6,68,8,4,.215,.241,.291,.532,277,3,7,0,7,1.72,15,76,1,.290,.077,-.--,.088,.022,.245
Jordan Schafer,CF,MIN,27,69,9,15,3,0,0,5,3,23,0,3,.217,.250,.261,.511,74,0,2,0,0,2.00,3,18,0,.326,.043,-.--,.130,.041,.311
Chris Herrmann,C,MIN,45,103,13,15,5,1,2,10,7,37,0,0,.146,.214,.272,.486,113,2,1,0,1,1.26,8,28,0,.203,.126,51.50,.189,.062,.327
Kyle Gibson,P,MIN,32,5,0,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400,5,0,0,0,0,2.00,0,1,0,.333,.000,-.--,.---,.000,.400
Max Kepler,RF,MIN,3,7,0,1,0,0,0,0,0,3,0,0,.143,.143,.143,.286,7,0,0,0,0,2.00,0,1,0,.250,.000,-.--,.---,.000,.429
A.J. Achter,P,MIN,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Blaine Boyer,P,MIN,68,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Neal Cotts,P,MIN,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Brian Duensing,P,MIN,55,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
Casey Fien,P,MIN,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
J.R. Graham,P,MIN,39,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Phil Hughes,P,MIN,27,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,3,0,0,0,0,3.00,0,0,0,.000,.000,-.--,.---,.000,.000
Trevor May,P,MIN,48,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,3,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Alex Meyer,P,MIN,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Tommy Milone,P,MIN,24,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,2,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.500
Ricky Nolasco,P,MIN,9,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,3,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Glen Perkins,P,MIN,60,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Ryan Pressly,P,MIN,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Aaron Thompson,P,MIN,41,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Michael Tonkin,P,MIN,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
