PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Yovani Gallardo,P,TEX,33,4,0,2,1,0,0,0,0,1,0,0,.500,.500,.750,1.250,4,0,0,0,0,1.00,1,3,0,.667,.250,-.--,.---,.000,.250
Wandy Rodriguez,P,TEX,17,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,2,0,0,0,0,1.00,0,1,0,.500,.000,-.--,.---,.000,.000
Mike Napoli,1B,TEX,35,78,9,23,2,0,5,10,12,19,0,2,.295,.396,.513,.909,91,1,0,0,1,0.38,7,40,1,.333,.218,15.60,.632,.132,.209
Kyle Blanks,1B,TEX,18,67,10,21,5,0,3,6,4,20,1,0,.313,.352,.522,.874,71,0,0,0,1,0.73,8,35,0,.409,.209,22.33,.200,.056,.282
Prince Fielder,DH,TEX,158,613,78,187,28,0,23,98,64,88,0,0,.305,.378,.463,.841,693,11,0,5,21,1.18,51,284,14,.323,.158,26.65,.727,.092,.127
Shin-Soo Choo,RF,TEX,149,555,94,153,32,3,22,82,76,147,4,2,.276,.375,.463,.838,653,15,2,5,7,1.76,57,257,1,.335,.187,25.23,.517,.116,.225
Chris Gimenez,C,TEX,36,98,19,25,6,1,5,14,10,19,2,0,.255,.330,.490,.820,113,1,4,0,2,1.15,12,48,0,.270,.235,19.60,.526,.088,.168
Mitch Moreland,1B,TEX,132,471,51,131,27,0,23,85,32,112,1,0,.278,.330,.482,.812,515,7,0,5,9,1.20,50,227,2,.317,.204,20.48,.286,.062,.217
Adrian Beltre,3B,TEX,143,567,83,163,32,4,18,83,41,65,1,0,.287,.334,.453,.787,619,3,0,8,18,0.88,54,257,4,.295,.166,31.50,.631,.066,.105
Rougned Odor,2B,TEX,120,426,54,111,21,9,16,61,23,79,6,7,.261,.316,.465,.781,470,14,2,5,3,0.99,46,198,2,.283,.204,26.62,.291,.049,.168
Robinson Chirinos,C,TEX,78,233,33,54,16,1,10,34,28,62,0,0,.232,.325,.438,.763,273,5,5,2,4,0.70,27,102,0,.270,.206,23.30,.452,.103,.227
Josh Hamilton,LF,TEX,50,170,22,43,8,0,8,25,10,52,0,0,.253,.291,.441,.732,182,0,0,2,1,1.41,16,75,0,.313,.188,21.25,.192,.055,.286
Carlos Peguero,LF,TEX,30,70,10,13,4,0,4,9,12,36,2,0,.186,.310,.414,.724,84,1,0,1,1,0.69,8,29,0,.290,.229,17.50,.333,.143,.429
Delino DeShields,CF,TEX,121,425,83,111,22,10,2,37,53,101,25,8,.261,.344,.374,.718,492,3,7,4,1,0.98,34,159,1,.334,.113,212.50,.525,.108,.205
Joey Gallo,LF,TEX,36,108,16,22,3,1,6,14,15,57,3,0,.204,.301,.417,.718,123,0,0,0,0,0.71,10,45,3,.356,.213,18.00,.263,.122,.463
Elvis Andrus,SS,TEX,160,596,69,154,34,2,7,62,46,78,25,9,.258,.309,.357,.666,661,2,8,9,14,1.02,43,213,1,.283,.099,85.14,.590,.070,.118
Cole Hamels,P,TEX,12,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.666,3,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.667
Adam Rosales,1B,TEX,55,114,14,26,4,0,3,7,10,30,4,4,.228,.296,.342,.638,125,1,0,0,4,1.00,7,39,0,.284,.114,38.00,.333,.080,.240
Ryan Rua,LF,TEX,28,83,10,16,5,0,4,7,3,32,0,0,.193,.221,.398,.619,86,0,0,0,2,1.33,9,33,0,.255,.205,20.75,.094,.035,.372
Tommy Field,2B,TEX,14,41,6,8,1,0,2,5,2,16,1,0,.195,.250,.366,.616,45,1,1,0,0,2.00,3,15,0,.261,.171,20.50,.125,.044,.356
Bobby Wilson,C,TEX,31,77,5,17,5,0,1,10,7,19,0,1,.221,.291,.325,.616,88,1,2,1,0,1.93,6,25,0,.276,.104,77.00,.368,.080,.216
Leonys Martin,CF,TEX,95,288,26,63,12,0,5,25,16,69,14,5,.219,.264,.313,.577,310,2,3,1,5,1.39,17,90,1,.270,.094,57.60,.232,.052,.223
Will Venable,LF,TEX,37,66,6,12,3,0,0,3,12,21,5,0,.182,.325,.227,.552,82,2,2,0,0,3.38,3,15,2,.267,.045,-.--,.571,.146,.256
Carlos Corporan,C,TEX,33,107,10,19,4,0,3,15,6,40,0,0,.178,.244,.299,.543,121,4,2,2,1,0.86,7,32,0,.242,.121,35.67,.150,.050,.331
Ryan Strausborger,X,TEX,31,45,9,9,0,0,1,3,3,11,2,1,.200,.240,.267,.507,51,0,1,2,1,1.15,1,12,0,.229,.067,45.00,.273,.059,.216
Hanser Alberto,2B,TEX,41,99,12,22,2,1,0,4,2,17,1,0,.222,.238,.263,.501,104,0,3,0,2,1.17,3,26,0,.268,.040,-.--,.118,.019,.163
Jake Smolinski,LF,TEX,35,60,12,8,1,0,1,6,11,20,1,0,.133,.270,.200,.470,74,1,0,2,1,0.79,2,12,0,.171,.067,60.00,.550,.149,.270
Tomas Telis,C,TEX,6,11,1,2,0,0,0,2,0,1,0,0,.182,.250,.182,.432,12,1,0,0,0,3.00,0,2,0,.200,.000,-.--,.---,.000,.083
Drew Stubbs,CF,TEX,27,21,6,2,1,0,0,0,5,10,3,0,.095,.269,.143,.412,26,0,0,0,0,0.80,1,3,0,.182,.048,-.--,.500,.192,.385
Anthony Bass,P,TEX,33,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Michael Choice,RF,TEX,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Ross Detwiler,P,TEX,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jake Diekman,P,TEX,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Sam Dyson,P,TEX,31,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jon Edwards,P,TEX,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Andrew Faulkner,P,TEX,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Sam Freeman,P,TEX,54,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Matt Harrison,P,TEX,3,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,3,0,1,0,0,2.00,0,0,0,.000,.000,-.--,.---,.000,.333
Keone Kela,P,TEX,68,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Colby Lewis,P,TEX,33,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,2,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Nick Martinez,P,TEX,24,4,2,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,4,0,0,0,0,2.00,0,0,0,.000,.000,-.--,.---,.000,.250
Roman Mendez,P,TEX,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Ross Ohlendorf,P,TEX,21,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Spencer Patton,P,TEX,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Martin Perez,P,TEX,14,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,2,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Stolmy Pimentel,P,TEX,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Anthony Ranaudo,P,TEX,4,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,2,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Tanner Scheppers,P,TEX,42,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Shawn Tolleson,P,TEX,73,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Logan Verrett,P,TEX,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
