PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Daniel Norris,P,DET,8,2,1,1,0,0,1,2,1,1,0,0,.500,.667,2.000,2.667,3,0,0,0,0,-.--,1,4,0,.---,1.500,2.00,1.000,.333,.333
Daniel Fields,LF,DET,1,3,1,1,1,0,0,0,0,2,0,0,.333,.333,.667,1.000,3,0,0,0,0,-.--,1,2,0,1.000,.333,-.--,.---,.000,.667
Miguel Cabrera,1B,DET,119,429,64,145,28,1,18,76,77,82,1,1,.338,.440,.534,.974,511,3,0,2,19,0.98,47,229,15,.384,.196,23.83,.939,.151,.160
J.D. Martinez,RF,DET,158,596,93,168,33,2,38,102,53,178,3,2,.282,.344,.535,.879,657,5,0,3,11,0.64,73,319,7,.339,.253,15.68,.298,.081,.271
Yoenis Cespedes,LF,DET,102,403,62,118,28,2,18,61,19,87,3,4,.293,.323,.506,.829,427,1,0,4,9,1.02,48,204,2,.331,.213,22.39,.218,.044,.204
Ian Kinsler,2B,DET,154,624,94,185,35,7,11,73,43,80,10,6,.296,.342,.428,.770,675,3,0,5,13,0.60,53,267,0,.323,.131,56.73,.538,.064,.119
Rajai Davis,CF,DET,112,341,55,88,16,11,8,30,22,76,18,8,.258,.306,.440,.746,370,3,1,3,5,0.93,35,150,0,.308,.182,42.62,.289,.059,.205
Bryan Holaday,C,DET,24,64,3,18,5,0,2,13,1,13,0,0,.281,.292,.453,.745,65,0,0,0,0,0.50,7,29,0,.327,.172,32.00,.077,.015,.200
Josh Wilson,2B,DET,21,38,4,12,3,0,0,5,0,15,0,0,.316,.350,.395,.745,41,2,1,0,1,1.00,3,15,0,.522,.079,-.--,.---,.000,.366
Tyler Collins,LF,DET,60,192,18,51,11,3,4,25,13,43,2,1,.266,.316,.417,.733,207,1,1,0,2,0.90,18,80,0,.324,.151,48.00,.302,.063,.208
Nick Castellanos,3B,DET,154,549,42,140,33,6,15,73,39,152,0,3,.255,.303,.419,.722,595,1,0,6,21,0.81,54,230,1,.322,.164,36.60,.257,.066,.255
Jose Iglesias,SS,DET,120,416,44,125,17,3,2,23,25,44,11,8,.300,.347,.370,.717,454,6,4,3,10,1.57,22,154,2,.330,.070,208.00,.568,.055,.097
Jefry Marte,1B,DET,33,80,9,17,4,0,4,11,8,22,0,0,.213,.284,.413,.697,90,0,2,0,2,1.26,8,33,0,.241,.200,20.00,.364,.089,.244
Anthony Gose,CF,DET,140,485,73,123,24,8,5,26,45,145,23,11,.254,.321,.367,.688,535,3,2,0,11,1.81,37,178,0,.352,.113,97.00,.310,.084,.271
James McCann,C,DET,114,401,32,106,18,5,7,41,16,90,0,1,.264,.297,.387,.684,425,3,4,1,17,1.39,30,155,0,.325,.122,57.29,.178,.038,.212
Victor Martinez,DH,DET,120,440,39,108,20,0,11,64,31,52,0,0,.245,.301,.366,.667,485,7,0,7,18,0.83,31,161,8,.253,.120,40.00,.596,.064,.107
Alex Avila,C,DET,67,178,21,34,5,0,4,13,40,66,0,1,.191,.339,.287,.626,219,0,1,0,4,1.03,9,51,0,.278,.096,44.50,.606,.183,.301
Andrew Romine,3B,DET,109,184,25,47,5,0,2,15,11,46,10,5,.255,.307,.315,.622,203,3,4,1,4,1.74,7,58,1,.328,.060,92.00,.239,.054,.227
Dixon Machado,SS,DET,24,68,6,16,3,0,0,5,7,14,1,0,.235,.307,.279,.586,78,0,3,0,3,1.93,3,19,0,.296,.044,-.--,.500,.090,.179
Steven Moya,DH,DET,9,22,1,4,0,1,0,0,3,10,0,0,.182,.280,.273,.553,25,0,0,0,0,0.33,1,6,0,.333,.091,-.--,.300,.120,.400
Buck Farmer,P,DET,14,4,0,1,0,0,0,0,0,3,0,0,.250,.250,.250,.500,4,0,0,0,0,-.--,0,1,0,1.000,.000,-.--,.---,.000,.750
Marc Krauss,1B,DET,12,33,1,5,0,0,1,2,0,13,0,0,.152,.152,.242,.394,33,0,0,0,0,0.50,1,8,0,.211,.091,33.00,.---,.000,.394
Hernan Perez,3B,DET,22,33,1,2,0,0,0,0,1,11,1,0,.061,.088,.061,.149,34,0,0,0,2,0.82,0,2,0,.091,.000,-.--,.091,.029,.324
Al Alburquerque,P,DET,67,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Matthew Boyd,P,DET,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
