PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Andrew McCutchen,CF,PIT,157,566,91,165,36,3,23,96,98,133,11,5,.292,.401,.488,.889,685,12,0,9,9,0.79,62,276,12,.339,.196,24.61,.737,.143,.194
Tony Sanchez,C,PIT,3,8,2,3,0,0,0,0,1,3,0,0,.375,.444,.375,.819,9,0,0,0,0,0.00,0,3,0,.600,.000,-.--,.333,.111,.333
Jung Ho Kang,3B,PIT,126,421,60,121,24,2,15,58,28,99,5,4,.287,.355,.461,.816,467,17,0,1,10,1.49,41,194,0,.344,.173,28.07,.283,.060,.212
Pedro Alvarez,1B,PIT,150,437,60,106,18,0,27,77,48,131,2,0,.243,.318,.469,.787,491,2,0,4,6,1.96,45,205,9,.279,.227,16.18,.366,.098,.267
Starling Marte,LF,PIT,153,579,84,166,30,2,19,81,27,123,30,10,.287,.337,.444,.781,633,19,3,5,14,1.57,51,257,3,.333,.157,30.47,.220,.043,.194
Michael Morse,X,PIT,45,69,6,19,3,1,1,7,11,21,0,0,.275,.390,.391,.781,82,2,0,0,4,3.83,5,27,0,.383,.116,69.00,.524,.134,.256
Francisco Cervelli,C,PIT,130,451,56,133,17,5,7,43,46,94,1,1,.295,.370,.401,.771,510,8,4,1,12,1.52,29,181,1,.359,.106,64.43,.489,.090,.184
Neil Walker,2B,PIT,151,543,69,146,32,3,16,71,44,110,4,1,.269,.328,.427,.755,603,8,0,8,9,0.88,51,232,5,.306,.158,33.94,.400,.073,.182
Josh Harrison,3B,PIT,114,418,57,120,29,1,4,28,19,71,10,8,.287,.327,.390,.717,449,7,3,2,4,0.87,34,163,1,.336,.103,104.50,.268,.042,.158
Brent Morel,3B,PIT,3,7,1,2,1,0,0,1,0,3,0,0,.286,.286,.429,.715,7,0,0,0,0,2.00,1,3,0,.500,.143,-.--,.---,.000,.429
Aramis Ramirez,3B,PIT,56,196,18,48,13,1,6,33,15,26,0,0,.245,.299,.413,.712,214,1,0,2,11,0.77,20,81,0,.253,.168,32.67,.577,.070,.121
Gregory Polanco,RF,PIT,153,593,83,152,35,6,9,52,55,121,27,10,.256,.320,.381,.701,652,1,1,2,5,0.97,50,226,6,.308,.125,65.89,.455,.084,.186
Travis Snider,X,PIT,18,26,1,5,3,0,1,8,3,10,0,0,.192,.276,.423,.699,29,0,0,0,0,0.83,4,11,1,.267,.231,26.00,.300,.103,.345
Jaff Decker,X,PIT,23,28,8,6,1,1,0,1,7,9,0,0,.214,.371,.321,.692,36,0,1,0,0,1.00,2,9,0,.316,.107,-.--,.778,.194,.250
Chris Stewart,C,PIT,58,159,9,46,8,0,0,15,6,29,0,0,.289,.320,.340,.660,172,2,3,2,3,1.41,8,54,0,.348,.050,-.--,.207,.035,.169
Travis Ishikawa,X,PIT,38,58,5,13,3,0,1,8,8,17,0,0,.224,.318,.328,.646,66,0,0,0,2,0.65,4,19,0,.300,.103,58.00,.471,.121,.258
Sean Rodriguez,1B,PIT,139,224,25,55,12,1,4,17,5,63,2,2,.246,.281,.362,.643,240,6,5,0,9,1.41,17,81,0,.325,.116,56.00,.079,.021,.263
Jose Tabata,X,PIT,27,38,2,11,0,0,0,4,2,7,0,1,.289,.341,.289,.630,41,1,0,0,3,3.00,0,11,0,.355,.000,-.--,.286,.049,.171
Jordy Mercer,SS,PIT,116,394,34,96,21,0,3,34,27,73,3,2,.244,.293,.320,.613,430,2,4,3,7,1.17,24,126,7,.290,.076,131.33,.370,.063,.170
Corey Hart,X,PIT,35,54,3,12,1,0,2,9,1,19,0,0,.222,.246,.352,.598,57,1,0,1,5,1.40,3,19,1,.294,.130,27.00,.053,.018,.333
Francisco Liriano,P,PIT,31,65,4,11,2,0,1,7,0,28,0,0,.169,.169,.246,.415,67,0,2,0,0,0.87,3,16,0,.278,.077,65.00,.---,.000,.418
Vance Worley,P,PIT,24,17,1,3,1,0,0,0,0,6,0,0,.176,.176,.235,.411,18,0,1,0,0,0.80,1,4,0,.273,.059,-.--,.---,.000,.333
Pedro Florimon,SS,PIT,24,23,5,2,0,1,0,1,2,12,1,0,.087,.160,.174,.334,25,0,0,0,0,2.00,1,4,0,.182,.087,-.--,.167,.080,.480
Gerrit Cole,P,PIT,33,60,5,9,0,0,0,2,2,28,0,0,.150,.177,.150,.327,71,0,9,0,0,5.40,0,9,0,.281,.000,-.--,.071,.028,.394
A.J. Burnett,P,PIT,26,42,1,5,0,0,1,5,0,20,0,0,.119,.116,.190,.306,52,0,9,1,1,5.75,1,8,0,.182,.071,42.00,.---,.000,.385
Jeff Locke,P,PIT,30,45,1,3,1,0,0,2,2,18,0,0,.067,.106,.089,.195,54,0,7,0,1,9.33,1,4,0,.111,.022,-.--,.111,.037,.333
Andrew Lambo,X,PIT,20,25,1,1,1,0,0,0,2,8,0,0,.040,.111,.080,.191,27,0,0,0,0,1.00,1,2,0,.059,.040,-.--,.250,.074,.296
J.A. Happ,P,PIT,11,22,1,2,0,0,0,0,0,13,0,0,.091,.091,.091,.182,25,0,3,0,0,2.33,0,2,0,.222,.000,-.--,.---,.000,.520
Steve Lombardozzi,X,PIT,12,10,1,0,0,0,0,0,1,4,0,0,.000,.091,.000,.091,11,0,0,0,0,2.00,0,0,0,.000,.000,-.--,.250,.091,.364
Charlie Morton,P,PIT,23,36,0,1,0,0,0,1,1,18,0,0,.028,.054,.028,.082,43,0,6,0,0,2.29,0,1,0,.056,.000,-.--,.056,.023,.419
Antonio Bastardo,P,PIT,66,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,2,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Joe Blanton,P,PIT,21,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,3,0,0,0,0,2.00,0,0,0,.000,.000,-.--,.---,.000,.333
Keon Broxton,X,PIT,7,2,3,0,0,0,0,0,0,1,1,1,.000,.000,.000,.000,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.500
Arquimedes Caminero,P,PIT,73,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Elias Diaz,X,PIT,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,2,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.500
Deolis Guerra,P,PIT,10,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
Gorkys Hernandez,LF,PIT,8,5,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,5,0,0,0,0,5.00,0,0,0,.000,.000,-.--,.---,.000,.000
Jared Hughes,P,PIT,76,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,1,0,0,1.00,0,0,0,.---,--,-.--,.---,.000,.000
Bobby LaFromboise,P,PIT,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Radhames Liz,P,PIT,14,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.000
Mark Melancon,P,PIT,78,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Casey Sadler,P,PIT,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,2,0,1,0,0,2.00,0,0,0,.000,.000,-.--,.---,.000,.000
Rob Scahill,P,PIT,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Joakim Soria,P,PIT,29,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Chris Volstad,P,PIT,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Tony Watson,P,PIT,77,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
