PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Jett Bandy,C,LAA,2,2,1,1,0,0,1,1,0,0,0,0,.500,.500,2.000,2.500,2,0,0,0,0,0.00,1,4,0,.000,1.500,2.00,.---,.000,.000
Mike Trout,CF,LAA,159,575,104,172,32,6,41,90,92,158,11,7,.299,.402,.590,.992,682,10,0,5,11,0.81,79,339,14,.344,.290,14.02,.582,.135,.232
Alfredo Marte,LF,LAA,5,6,0,2,0,0,0,0,1,1,0,0,.333,.500,.333,.833,8,1,0,0,0,2.00,0,2,0,.400,.000,-.--,1.000,.125,.125
Albert Pujols,1B,LAA,157,602,85,147,22,0,40,95,50,72,5,3,.244,.307,.480,.787,661,6,0,3,15,0.91,62,289,10,.217,.236,15.05,.694,.076,.109
David Freese,3B,LAA,121,424,53,109,27,0,14,56,31,107,1,1,.257,.323,.420,.743,470,12,0,3,12,1.60,41,178,0,.310,.163,30.29,.290,.066,.228
C.J. Cron,1B,LAA,113,378,37,99,17,1,16,51,17,82,3,1,.262,.300,.439,.739,404,5,0,3,9,1.06,34,166,1,.293,.177,23.62,.207,.042,.203
Kole Calhoun,RF,LAA,159,630,78,161,23,2,26,83,45,164,4,1,.256,.308,.422,.730,686,5,2,4,6,1.05,51,266,1,.304,.167,24.23,.274,.066,.239
Johnny Giavotella,2B,LAA,129,453,51,123,25,5,4,49,32,59,2,1,.272,.318,.375,.693,502,2,9,6,7,1.12,34,170,0,.301,.104,113.25,.542,.064,.118
David Murphy,LF,LAA,48,155,16,41,6,0,5,23,4,20,0,1,.265,.281,.400,.681,162,0,0,1,2,1.38,11,62,0,.275,.135,31.00,.200,.025,.123
C.J. Wilson,P,LAA,21,6,0,2,0,0,0,0,0,1,0,0,.333,.333,.333,.666,6,0,0,0,0,2.00,0,2,0,.400,.000,-.--,.---,.000,.167
Carlos Perez,C,LAA,86,260,20,65,13,0,4,21,19,49,2,0,.250,.299,.346,.645,283,0,2,2,7,0.81,17,90,0,.292,.096,65.00,.388,.067,.173
Erick Aybar,SS,LAA,156,597,74,161,30,1,3,44,25,73,15,6,.270,.301,.338,.639,638,4,7,5,12,1.57,34,202,1,.300,.069,199.00,.342,.039,.114
Chris Iannetta,C,LAA,92,272,28,51,10,0,10,34,41,83,0,1,.188,.293,.335,.628,317,1,0,3,11,0.70,20,91,1,.225,.147,27.20,.494,.129,.262
Daniel Robertson,LF,LAA,37,75,10,21,2,0,0,7,2,7,0,0,.280,.299,.307,.606,80,0,3,0,1,1.08,2,23,1,.309,.027,-.--,.286,.025,.088
Efren Navarro,1B,LAA,54,83,9,21,4,0,0,5,5,16,0,2,.253,.295,.301,.596,88,0,0,0,5,1.42,4,25,1,.313,.048,-.--,.313,.057,.182
Conor Gillaspie,3B,LAA,17,64,4,13,4,1,1,9,4,13,0,0,.203,.250,.344,.594,68,0,0,0,0,1.11,6,22,1,.240,.141,64.00,.308,.059,.191
Shane Victorino,LF,LAA,38,84,9,18,2,2,0,3,7,18,2,0,.214,.292,.286,.578,98,3,2,2,1,0.73,4,24,1,.265,.071,-.--,.389,.071,.184
Matt Joyce,LF,LAA,93,247,17,43,12,1,5,21,30,67,0,3,.174,.272,.291,.563,284,4,1,2,5,0.82,18,72,1,.215,.117,49.40,.448,.106,.236
Kaleb Cowart,3B,LAA,34,46,8,8,2,0,1,4,5,19,1,1,.174,.255,.283,.538,52,0,1,0,1,2.33,3,13,0,.269,.109,46.00,.263,.096,.365
Collin Cowgill,LF,LAA,55,69,10,13,2,1,1,2,4,19,2,1,.188,.233,.290,.523,74,0,1,0,1,1.11,4,20,0,.245,.101,69.00,.211,.054,.257
Matt Shoemaker,P,LAA,25,1,0,0,0,0,0,0,1,0,0,0,.000,.500,.000,.500,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.500,.000
Marc Krauss,DH,LAA,11,35,2,5,2,0,1,5,3,11,0,0,.143,.211,.286,.497,38,0,0,0,0,0.46,3,10,0,.174,.143,35.00,.273,.079,.289
Grant Green,X,LAA,21,42,6,8,0,0,1,3,2,14,0,1,.190,.227,.262,.489,44,0,0,0,2,2.33,1,11,1,.259,.071,42.00,.143,.045,.318
Taylor Featherston,3B,LAA,101,154,23,25,5,1,2,9,7,46,4,2,.162,.212,.247,.459,169,3,4,1,3,1.38,8,38,0,.215,.084,77.00,.152,.041,.272
Kyle Kubitza,3B,LAA,19,36,6,7,0,0,0,1,3,15,0,0,.194,.256,.194,.450,39,0,0,0,2,1.00,0,7,0,.333,.000,-.--,.200,.077,.385
Kirk Nieuwenhuis,LF,LAA,10,22,4,3,2,0,0,1,2,9,0,1,.136,.208,.227,.435,24,0,0,0,0,2.33,2,5,0,.231,.091,-.--,.222,.083,.375
Hector Santiago,P,LAA,33,5,0,1,0,0,0,0,0,3,0,0,.200,.200,.200,.400,5,0,0,0,1,1.00,0,1,0,.500,.000,-.--,.---,.000,.600
Drew Butera,C,LAA,10,21,3,4,0,0,0,0,0,2,0,1,.190,.190,.190,.380,21,0,0,0,0,0.36,0,4,0,.211,.000,-.--,.---,.000,.095
David DeJesus,X,LAA,30,56,3,7,1,0,0,4,2,13,0,0,.125,.183,.143,.326,60,2,0,0,1,0.64,1,8,0,.163,.018,-.--,.154,.033,.217
Ryan Jackson,2B,LAA,22,9,0,0,0,0,0,0,1,5,0,0,.000,.100,.000,.100,14,0,4,0,1,8.00,0,0,0,.000,.000,-.--,.200,.071,.357
Jose Alvarez,P,LAA,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Cam Bedrosian,P,LAA,34,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Trevor Gott,P,LAA,48,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Andrew Heaney,P,LAA,18,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,6,0,1,0,0,2.00,0,0,0,.000,.000,-.--,.---,.000,.500
Mike Morin,P,LAA,47,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Vinnie Pestano,P,LAA,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Cesar Ramos,P,LAA,65,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Cory Rasmus,P,LAA,16,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,1,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.000
Drew Rucinski,P,LAA,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Fernando Salas,P,LAA,72,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Joe Smith,P,LAA,70,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Huston Street,P,LAA,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jered Weaver,P,LAA,26,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,2,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.500
