PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Tom Murphy,C,SEA,47,145,19,42,12,0,8,17,10,44,0,0,.290,.335,.538,.873,159,1,0,2,4,1.03,20,78,0,.358,.248,18.12,.227,.063,.277
J.P. Crawford,SS,SEA,145,534,94,142,35,0,19,65,94,125,2,0,.266,.380,.438,.818,638,5,3,2,7,0.86,54,234,1,.314,.172,28.10,.752,.147,.196
Julio Rodriguez,CF,SEA,155,654,102,180,37,2,32,103,47,175,37,10,.275,.333,.485,.818,714,11,0,2,14,1.13,71,317,6,.330,.209,20.44,.269,.066,.245
Mike Ford,DH,SEA,84,219,32,50,6,0,16,34,24,81,0,0,.228,.323,.475,.798,251,7,0,1,4,0.62,22,104,0,.276,.247,13.69,.296,.096,.323
Cal Raleigh,C,SEA,145,513,78,119,23,1,30,75,54,158,0,0,.232,.306,.456,.762,569,1,0,1,6,0.56,54,234,1,.273,.224,17.10,.342,.095,.278
Cade Marlowe,LF,SEA,34,88,14,21,3,2,3,11,12,33,4,2,.239,.330,.420,.750,100,0,0,0,1,0.48,8,37,0,.346,.182,29.33,.364,.120,.330
Luis Torrens,X,SEA,5,8,0,2,2,0,0,1,0,1,0,0,.250,.250,.500,.750,8,0,0,0,0,0.67,2,4,0,.286,.250,-.--,.---,.000,.125
Jarred Kelenic,LF,SEA,105,372,44,94,25,2,11,49,41,132,13,5,.253,.327,.419,.746,416,1,0,2,6,1.18,38,156,4,.359,.167,33.82,.311,.099,.317
Teoscar Hernandez,RF,SEA,160,625,70,161,29,2,26,93,38,211,7,2,.258,.305,.435,.740,678,8,0,7,6,0.91,57,272,2,.342,.178,24.04,.180,.056,.311
Dylan Moore,X,SEA,67,145,18,30,9,1,7,19,16,56,7,3,.207,.303,.428,.731,165,4,0,0,1,0.51,17,62,0,.280,.221,20.71,.286,.097,.339
Josh Rojas,2B,SEA,46,125,24,34,4,0,4,14,9,30,6,0,.272,.321,.400,.721,134,0,0,0,1,0.85,8,50,0,.330,.128,31.25,.300,.067,.224
Eugenio Suarez,3B,SEA,162,598,68,139,29,0,22,96,70,214,2,1,.232,.323,.391,.714,694,15,0,11,10,0.66,51,234,0,.314,.159,27.18,.327,.101,.308
Sam Haggerty,X,SEA,52,91,13,23,3,1,1,5,15,17,10,1,.253,.364,.341,.705,108,1,1,0,0,0.86,5,31,0,.301,.088,91.00,.882,.139,.157
Ty France,1B,SEA,158,587,79,147,32,0,12,58,43,117,1,0,.250,.337,.366,.703,665,34,0,1,25,0.88,44,215,0,.294,.116,48.92,.368,.065,.176
Jose Caballero,2B,SEA,104,231,37,51,9,1,4,26,28,66,26,3,.221,.343,.320,.663,280,17,0,4,0,0.42,14,74,0,.285,.100,57.75,.424,.100,.236
Dominic Canzone,LF,SEA,44,135,19,29,11,0,5,13,6,24,1,0,.215,.248,.407,.655,141,0,0,0,4,0.95,16,55,0,.226,.193,27.00,.250,.043,.170
Taylor Trammell,LF,SEA,22,46,7,6,0,0,3,11,9,22,0,1,.130,.286,.326,.612,56,1,0,0,2,0.64,3,15,0,.143,.196,15.33,.409,.161,.393
AJ Pollock,DH,SEA,49,127,15,22,4,0,5,15,9,30,0,1,.173,.225,.323,.548,138,0,0,2,1,1.03,9,41,0,.181,.150,25.40,.300,.065,.217
Tommy La Stella,DH,SEA,12,21,2,4,1,0,0,2,3,5,0,0,.190,.292,.238,.530,24,0,0,0,0,0.71,1,5,0,.250,.048,-.--,.600,.125,.208
Kolten Wong,2B,SEA,67,194,21,32,6,0,2,19,16,46,1,1,.165,.241,.227,.468,216,4,0,2,0,0.97,8,44,0,.203,.062,97.00,.348,.074,.213
Brian O'Keefe,C,SEA,8,19,0,2,2,0,0,2,2,7,0,0,.105,.190,.211,.401,21,0,0,0,2,0.43,2,4,0,.167,.105,-.--,.286,.095,.333
Cooper Hummel,DH,SEA,10,23,2,2,1,0,0,0,2,9,1,0,.087,.192,.130,.322,26,1,0,0,1,3.00,1,3,0,.143,.043,-.--,.222,.077,.346
Ty Adcock,P,SEA,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Matt Brash,P,SEA,78,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
J.B. Bukauskas,P,SEA,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Andres Munoz,P,SEA,52,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Penn Murfee,P,SEA,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Tayler Saucedo,P,SEA,52,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Justin Topa,P,SEA,75,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
