PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Alexander Canario,DH,CHC,6,17,1,5,1,1,1,6,0,8,0,0,.294,.294,.647,.941,17,0,0,0,0,3.00,3,11,0,.500,.353,17.00,.---,.000,.471
Nelson Velazquez,DH,CHC,13,29,8,7,2,0,3,6,3,8,0,0,.241,.313,.621,.934,32,0,0,0,1,2.50,5,18,0,.222,.379,9.67,.375,.094,.250
Cody Bellinger,CF,CHC,130,499,95,153,29,1,26,97,40,87,20,6,.307,.356,.525,.881,556,5,0,12,7,0.63,56,262,3,.319,.218,19.19,.460,.072,.156
Seiya Suzuki,RF,CHC,138,515,75,147,31,6,20,74,59,130,6,7,.285,.357,.485,.842,583,2,0,7,8,0.94,57,250,3,.341,.200,25.75,.454,.101,.223
Christopher Morel,DH,CHC,107,388,62,96,17,3,26,70,36,133,6,2,.247,.313,.508,.821,429,2,1,2,7,1.03,46,197,0,.303,.260,14.92,.271,.084,.310
Ian Happ,LF,CHC,158,580,86,144,35,4,21,84,99,153,14,3,.248,.360,.431,.791,691,6,0,6,12,0.84,60,250,2,.299,.183,27.62,.647,.143,.221
Patrick Wisdom,3B,CHC,97,268,43,55,8,1,23,46,30,111,4,2,.205,.289,.500,.789,302,2,1,1,4,0.63,32,134,0,.237,.295,11.65,.270,.099,.368
Jeimer Candelario,1B,CHC,41,137,20,32,9,1,6,17,17,39,2,0,.234,.318,.445,.763,157,1,0,2,1,1.19,16,61,0,.277,.212,22.83,.436,.108,.248
Dansby Swanson,SS,CHC,147,565,81,138,25,3,22,80,66,154,9,1,.244,.328,.416,.744,638,5,0,2,9,0.99,50,235,0,.297,.172,25.68,.429,.103,.241
Mike Tauchman,CF,CHC,108,337,64,85,18,0,8,48,56,86,7,1,.252,.363,.377,.740,401,4,1,3,3,1.27,26,127,1,.313,.125,42.12,.651,.140,.214
Nico Hoerner,2B,CHC,150,619,98,175,27,4,9,68,49,83,43,7,.283,.346,.383,.729,688,14,1,5,12,1.04,40,237,0,.312,.100,68.78,.590,.071,.121
Yan Gomes,C,CHC,116,382,44,102,20,2,10,63,21,81,1,0,.267,.315,.408,.723,419,9,0,7,9,0.70,32,156,1,.309,.141,38.20,.259,.050,.193
Jared Young,1B,CHC,16,43,8,8,0,3,2,8,3,13,2,0,.186,.255,.465,.720,47,1,0,0,1,1.20,5,20,0,.214,.279,21.50,.231,.064,.277
Miguel Amaya,C,CHC,53,131,17,28,4,0,5,18,12,40,0,0,.214,.329,.359,.688,156,11,1,1,2,0.67,9,47,0,.264,.145,26.20,.300,.077,.256
Nick Madrigal,3B,CHC,92,270,34,71,16,1,2,28,10,24,10,2,.263,.311,.352,.663,294,9,5,0,3,1.61,19,95,0,.283,.089,135.00,.417,.034,.082
Trey Mancini,1B,CHC,79,235,31,55,12,0,4,28,21,78,0,0,.234,.299,.336,.635,263,2,0,3,5,1.33,16,79,1,.327,.102,58.75,.269,.080,.297
Luis Torrens,DH,CHC,13,20,1,5,1,0,0,3,1,8,0,0,.250,.318,.300,.618,22,1,0,0,0,0.17,1,6,0,.417,.050,-.--,.125,.045,.364
Eric Hosmer,DH,CHC,31,94,7,22,3,0,2,14,6,25,0,0,.234,.280,.330,.610,100,0,0,0,5,1.94,5,31,0,.299,.096,47.00,.240,.060,.250
Miles Mastrobuoni,3B,CHC,61,133,24,32,5,0,1,5,13,32,13,1,.241,.308,.301,.609,149,0,3,0,1,1.18,6,40,0,.310,.060,133.00,.406,.087,.215
Tucker Barnhart,C,CHC,47,109,6,22,3,0,1,9,12,42,1,0,.202,.285,.257,.542,123,1,0,1,4,1.00,4,28,0,.313,.055,109.00,.286,.098,.341
Matt Mervis,1B,CHC,27,90,8,15,2,0,3,11,8,32,0,0,.167,.242,.289,.531,99,1,0,0,1,1.05,5,26,0,.218,.122,30.00,.250,.081,.323
Edwin Rios,DH,CHC,18,28,3,2,1,0,1,2,5,16,0,0,.071,.235,.214,.449,34,1,0,0,0,0.43,2,6,0,.091,.143,28.00,.313,.147,.471
Pete Crow-Armstrong,CF,CHC,13,14,3,0,0,0,0,1,3,7,2,2,.000,.176,.000,.176,19,0,2,0,0,1.25,0,0,0,.000,.000,-.--,.429,.158,.368
Michael Fulmer,P,CHC,58,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Anthony Kay,P,CHC,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Mark Leiter,P,CHC,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Luke Little,P,CHC,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Julian Merryweather,P,CHC,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Michael Rucker,P,CHC,35,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Drew Smyly,P,CHC,41,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Hayden Wesneski,P,CHC,34,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
