PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Michael Perez,C,NYM,3,8,1,4,1,0,0,0,0,1,0,0,.500,.500,.625,1.125,8,0,0,0,0,2.00,1,5,0,.571,.125,-.--,.---,.000,.125
DJ Stewart,RF,NYM,58,160,21,39,9,0,11,26,15,56,1,1,.244,.333,.506,.839,185,7,1,1,3,0.97,20,81,0,.298,.262,14.54,.268,.081,.303
Brandon Nimmo,CF,NYM,152,592,89,162,30,6,24,68,74,146,3,3,.274,.363,.466,.829,682,11,1,4,6,0.80,60,276,0,.324,.193,24.67,.507,.109,.214
Pete Alonso,1B,NYM,154,568,92,123,21,2,46,118,65,151,4,1,.217,.318,.504,.822,658,21,0,4,17,0.76,69,286,6,.205,.287,12.35,.430,.099,.229
Francisco Lindor,SS,NYM,160,602,108,153,33,2,31,98,66,137,31,4,.254,.336,.470,.806,687,12,0,7,8,0.63,66,283,1,.277,.216,19.42,.482,.096,.199
Daniel Vogelbach,DH,NYM,104,275,33,64,8,0,13,48,42,81,0,0,.233,.339,.404,.743,319,2,0,0,6,1.03,21,111,1,.282,.171,21.15,.519,.132,.254
Tim Locastro,LF,NYM,43,56,13,13,3,0,2,3,3,22,6,0,.232,.338,.393,.731,67,6,2,0,0,0.77,5,22,0,.344,.161,28.00,.136,.045,.328
Francisco Alvarez,C,NYM,123,382,51,80,12,0,25,63,34,110,2,0,.209,.284,.437,.721,423,6,0,1,14,1.08,37,167,0,.222,.228,15.28,.309,.080,.260
Jeff McNeil,2B,NYM,156,585,75,158,25,4,10,55,39,65,10,0,.270,.333,.378,.711,648,18,3,3,5,0.80,39,221,0,.288,.108,58.50,.600,.060,.100
Eduardo Escobar,3B,NYM,40,110,15,26,3,2,4,16,8,24,2,0,.236,.286,.409,.695,120,0,1,1,4,1.38,9,45,0,.265,.173,27.50,.333,.067,.200
Ronny Mauricio,2B,NYM,26,101,11,25,4,0,2,9,7,31,7,0,.248,.296,.347,.643,108,0,0,0,2,1.14,6,35,0,.338,.099,50.50,.226,.065,.287
Starling Marte,RF,NYM,86,315,38,78,7,1,5,28,16,69,24,4,.248,.301,.324,.625,341,8,2,0,8,1.46,13,102,1,.303,.076,63.00,.232,.047,.202
Mark Vientos,DH,NYM,65,218,19,46,5,1,9,22,10,71,1,0,.211,.253,.367,.620,233,3,0,2,5,1.45,15,80,0,.264,.156,24.22,.141,.043,.305
Luis Guillorme,2B,NYM,54,107,12,24,6,1,1,9,10,28,0,0,.224,.288,.327,.615,120,0,2,1,4,1.00,8,35,1,.291,.103,107.00,.357,.083,.233
Rafael Ortega,CF,NYM,47,114,16,25,3,0,1,8,20,33,6,1,.219,.341,.272,.613,136,1,1,0,0,1.28,4,31,0,.300,.053,114.00,.606,.147,.243
Brett Baty,3B,NYM,108,353,41,75,12,0,9,34,29,109,2,0,.212,.275,.323,.598,389,2,1,1,8,1.38,21,114,0,.280,.110,39.22,.266,.075,.280
Omar Narvaez,C,NYM,49,128,12,27,5,0,2,7,14,27,0,0,.211,.283,.297,.580,146,0,1,3,1,0.39,7,38,0,.245,.086,64.00,.519,.096,.185
Danny Mendick,2B,NYM,35,65,4,12,3,0,1,4,4,15,1,0,.185,.232,.277,.509,69,0,0,0,1,1.11,4,18,0,.224,.092,65.00,.267,.058,.217
Jonathan Arauz,3B,NYM,27,59,3,8,0,0,3,9,5,18,0,0,.136,.203,.288,.491,66,0,2,0,1,0.75,3,17,0,.132,.153,19.67,.278,.076,.273
Tomas Nido,C,NYM,22,56,5,7,0,0,0,1,2,18,0,0,.125,.153,.125,.278,61,0,2,1,2,1.62,0,7,0,.179,.000,-.--,.111,.033,.295
Abraham Almonte,X,NYM,8,15,1,1,1,0,0,0,1,8,0,0,.067,.125,.133,.258,16,0,0,0,0,5.00,1,2,0,.143,.067,-.--,.125,.063,.500
Tommy Hunter,P,NYM,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Brooks Raley,P,NYM,66,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Drew Smith,P,NYM,63,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
