PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Nelson Velazquez,RF,KC,40,133,27,31,4,0,14,28,11,43,0,0,.233,.299,.579,.878,147,2,0,1,2,0.82,18,77,0,.221,.346,9.50,.256,.075,.293
Bobby Witt,SS,KC,158,641,97,177,28,11,30,96,40,121,49,15,.276,.319,.495,.814,694,4,1,8,11,0.68,69,317,1,.295,.218,21.37,.331,.058,.174
Nick Loftin,1B,KC,19,62,10,20,5,1,0,10,4,12,2,0,.323,.368,.435,.803,68,1,0,1,0,1.38,6,27,0,.392,.113,-.--,.333,.059,.176
Freddy Fermin,C,KC,70,217,26,61,10,1,9,32,13,50,0,0,.281,.321,.461,.782,235,1,1,3,11,1.12,20,100,0,.323,.180,24.11,.260,.055,.213
Dairon Blanco,LF,KC,69,124,19,32,7,4,3,18,10,33,24,5,.258,.324,.452,.776,138,2,2,0,2,1.35,14,56,0,.330,.194,41.33,.303,.072,.239
Edward Olivares,LF,KC,107,354,47,93,23,4,12,36,22,64,11,5,.263,.317,.452,.769,385,7,0,2,7,0.97,39,160,1,.289,.189,29.50,.344,.057,.166
Vinnie Pasquantino,1B,KC,61,231,24,57,17,0,9,26,25,31,0,0,.247,.324,.437,.761,260,2,0,1,7,0.73,26,101,2,.250,.190,25.67,.806,.096,.119
MJ Melendez,RF,KC,148,533,65,125,29,5,16,56,62,170,6,4,.235,.316,.398,.714,602,3,0,4,4,0.56,50,212,2,.311,.163,33.31,.365,.103,.282
Salvador Perez,C,KC,140,538,59,137,21,0,23,80,19,135,0,0,.255,.292,.422,.714,580,13,0,8,11,0.70,44,227,6,.294,.167,23.39,.141,.033,.233
Maikel Garcia,3B,KC,123,464,59,126,20,4,4,50,38,115,23,7,.272,.323,.358,.681,515,2,1,10,9,1.09,28,166,0,.344,.086,116.00,.330,.074,.223
