PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Tristan Gray,1B,TB,2,5,1,2,0,0,1,1,0,0,0,0,.400,.400,1.000,1.400,5,0,0,0,0,0.50,1,5,0,.250,.600,5.00,.---,.000,.000
Yandy Diaz,1B,TB,137,525,95,173,35,0,22,78,65,94,0,1,.330,.410,.522,.932,600,8,0,2,16,1.39,57,274,0,.367,.192,23.86,.691,.108,.157
Isaac Paredes,3B,TB,143,492,71,123,24,0,31,98,58,104,1,0,.250,.352,.488,.840,571,20,0,1,11,0.58,55,240,0,.257,.238,15.87,.558,.102,.182
Josh Lowe,RF,TB,135,466,71,136,33,2,20,83,31,124,32,3,.292,.335,.500,.835,501,1,0,3,6,0.85,55,233,2,.357,.208,23.30,.250,.062,.248
Luke Raley,1B,TB,118,357,56,89,23,3,19,49,28,128,14,3,.249,.333,.490,.823,406,18,1,2,2,0.86,45,175,0,.330,.241,18.79,.219,.069,.315
Wander Franco,SS,TB,112,442,65,124,23,6,17,58,42,69,30,10,.281,.344,.475,.819,491,3,0,4,18,1.32,46,210,3,.297,.195,26.00,.609,.086,.141
Harold Ramirez,DH,TB,122,400,58,125,19,2,12,68,22,79,5,3,.313,.353,.460,.813,434,6,0,6,7,1.40,33,184,0,.359,.148,33.33,.278,.051,.182
Randy Arozarena,LF,TB,151,551,95,140,19,3,23,83,80,156,22,10,.254,.364,.425,.789,654,18,0,5,10,0.82,45,234,1,.310,.171,23.96,.513,.122,.239
Raimel Tapia,LF,TB,5,9,4,3,0,0,0,0,2,1,2,0,.333,.455,.333,.788,11,0,0,0,0,5.00,0,3,0,.375,.000,-.--,2.000,.182,.091
Brandon Lowe,2B,TB,109,377,58,87,15,1,21,68,50,119,7,0,.231,.328,.443,.771,436,6,0,3,8,0.81,37,167,0,.275,.212,17.95,.420,.115,.273
Jose Siri,CF,TB,101,338,58,75,13,2,25,56,20,130,12,3,.222,.267,.494,.761,364,2,1,3,5,0.85,40,167,0,.269,.272,13.52,.154,.055,.357
Rene Pinto,C,TB,39,103,10,26,3,0,6,16,2,34,0,0,.252,.267,.456,.723,105,0,0,0,2,0.65,9,47,0,.317,.204,17.17,.059,.019,.324
Jonathan Aranda,DH,TB,34,87,13,20,4,1,2,13,13,31,0,0,.230,.340,.368,.708,103,2,0,1,1,1.64,7,32,1,.327,.138,43.50,.419,.126,.301
Manuel Margot,CF,TB,99,311,39,82,21,1,4,38,18,55,9,3,.264,.310,.376,.686,336,4,0,3,6,0.95,26,117,0,.306,.113,77.75,.327,.054,.164
Curtis Mead,3B,TB,24,83,12,21,3,1,1,5,7,21,0,0,.253,.326,.349,.675,92,2,0,0,3,0.71,5,29,0,.328,.096,83.00,.333,.076,.228
Francisco Mejia,C,TB,50,150,22,34,11,0,5,19,6,38,0,1,.227,.258,.400,.658,160,1,1,2,2,0.62,16,60,0,.266,.173,30.00,.158,.038,.238
Taylor Walls,3B,TB,99,303,50,61,12,2,8,36,44,92,22,1,.201,.305,.333,.638,349,1,1,0,1,0.64,22,101,0,.261,.132,37.88,.478,.126,.264
Christian Bethancourt,C,TB,104,315,49,71,16,0,11,33,13,91,1,0,.225,.254,.381,.635,332,0,1,3,6,1.24,27,120,0,.278,.156,28.64,.143,.039,.274
Junior Caminero,3B,TB,7,34,4,8,1,0,1,7,2,8,0,0,.235,.278,.353,.631,36,0,0,0,2,2.00,2,12,0,.280,.118,34.00,.250,.056,.222
Osleivis Basabe,SS,TB,31,87,15,19,5,0,1,12,6,25,0,1,.218,.277,.310,.587,94,1,0,0,2,1.69,6,27,0,.295,.092,87.00,.240,.064,.266
Vidal Brujan,2B,TB,37,76,14,13,2,0,0,6,5,21,3,2,.171,.241,.197,.438,84,2,1,0,1,1.15,2,15,0,.236,.026,-.--,.238,.060,.250
