PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Gunnar Henderson,3B,BAL,150,560,100,143,29,9,28,82,56,159,10,3,.255,.325,.489,.814,622,3,0,3,10,1.07,66,274,1,.306,.234,20.00,.352,.090,.256
Adley Rutschman,C,BAL,154,588,84,163,31,1,20,80,92,101,1,2,.277,.374,.435,.809,687,2,0,5,14,0.96,52,256,6,.303,.158,29.40,.911,.134,.147
Aaron Hicks,CF,BAL,65,200,35,55,7,1,7,31,35,49,6,0,.275,.381,.425,.806,236,0,0,1,3,0.94,15,85,1,.331,.150,28.57,.714,.148,.208
Ryan O'Hearn,1B,BAL,112,346,48,100,22,1,14,60,15,82,5,1,.289,.322,.480,.802,368,3,1,3,2,1.00,37,166,2,.340,.191,24.71,.183,.041,.223
Anthony Santander,RF,BAL,153,591,81,152,41,1,28,95,55,152,5,1,.257,.325,.472,.797,656,6,0,4,11,0.54,70,279,1,.299,.215,21.11,.362,.084,.232
Ryan Mountcastle,1B,BAL,115,423,64,114,21,1,18,68,37,107,3,1,.270,.328,.452,.780,470,3,0,7,13,0.88,40,191,1,.315,.182,23.50,.346,.079,.228
Austin Hays,LF,BAL,144,520,76,143,36,2,16,67,38,141,5,1,.275,.325,.444,.769,566,3,0,5,11,1.03,54,231,1,.345,.169,32.50,.270,.067,.249
Heston Kjerstad,DH,BAL,13,30,3,7,1,0,2,3,2,10,0,0,.233,.281,.467,.748,33,0,0,0,0,0.30,3,14,0,.278,.233,15.00,.200,.061,.303
Cedric Mullins,CF,BAL,116,404,51,94,23,3,15,74,43,101,19,3,.233,.305,.416,.721,455,1,3,4,6,0.65,41,168,1,.271,.183,26.93,.426,.095,.222
Jordan Westburg,2B,BAL,68,208,26,54,17,2,3,23,16,56,4,1,.260,.311,.404,.715,228,1,0,3,3,0.91,22,84,0,.336,.144,69.33,.286,.070,.246
Ramon Urias,3B,BAL,116,360,45,95,22,3,4,42,27,101,3,1,.264,.328,.375,.703,396,8,0,1,10,1.62,29,135,0,.355,.111,90.00,.267,.068,.255
Adam Frazier,2B,BAL,141,412,59,99,21,2,13,60,32,68,11,4,.240,.300,.396,.696,455,4,4,2,4,0.77,36,163,0,.258,.155,31.69,.471,.070,.149
Ryan McKenna,RF,BAL,89,122,23,31,7,0,2,18,9,40,5,0,.254,.316,.361,.677,139,3,3,2,4,0.81,9,44,0,.354,.107,61.00,.225,.065,.288
James McCann,C,BAL,70,207,25,46,14,0,6,26,9,57,3,1,.222,.269,.377,.646,226,5,3,2,5,0.79,20,78,0,.274,.155,34.50,.158,.040,.252
Jorge Mateo,SS,BAL,116,318,58,69,14,2,7,34,22,82,32,5,.217,.267,.340,.607,350,1,5,3,8,0.92,23,108,0,.267,.123,45.43,.268,.063,.234
Terrin Vavra,RF,BAL,27,49,9,12,0,0,0,5,5,12,1,0,.245,.315,.245,.560,56,0,2,0,5,1.25,0,12,0,.324,.000,-.--,.417,.089,.214
Anthony Bemboom,C,BAL,6,11,0,2,0,0,0,0,2,2,0,0,.182,.308,.182,.490,13,0,0,0,0,0.75,0,2,0,.222,.000,-.--,1.000,.154,.154
Joey Ortiz,2B,BAL,15,33,4,7,1,0,0,4,0,9,0,0,.212,.206,.242,.448,34,0,0,1,2,1.57,1,8,0,.280,.030,-.--,.---,.000,.265
Colton Cowser,RF,BAL,26,61,15,7,2,0,0,4,13,22,1,0,.115,.286,.148,.434,77,2,0,1,1,1.06,2,9,0,.175,.033,-.--,.591,.169,.286
Josh Lester,1B,BAL,11,22,0,4,0,0,0,4,1,7,0,0,.182,.217,.182,.399,23,0,0,0,1,4.50,0,4,0,.267,.000,-.--,.143,.043,.304
Kyle Stowers,RF,BAL,14,30,1,2,0,0,0,0,3,12,0,0,.067,.152,.067,.219,33,0,0,0,1,1.67,0,2,0,.111,.000,-.--,.250,.091,.364
Bryan Baker,P,BAL,46,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Mike Baumann,P,BAL,60,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Yennier Cano,P,BAL,72,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Danny Coulombe,P,BAL,61,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Shintaro Fujinami,P,BAL,30,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Kyle Gibson,P,BAL,33,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
