PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Davis Schneider,2B,TOR,35,116,23,32,12,1,8,20,21,43,1,0,.276,.404,.603,1.007,141,4,0,0,2,0.41,21,70,0,.369,.328,14.50,.488,.149,.305
Ernie Clement,SS,TOR,30,50,7,19,1,1,1,10,1,4,1,0,.380,.385,.500,.885,52,0,0,1,0,0.56,3,25,0,.391,.120,50.00,.250,.019,.077
Brandon Belt,DH,TOR,103,339,53,86,23,0,19,43,61,141,0,0,.254,.369,.490,.859,404,2,0,2,5,0.58,42,166,1,.370,.236,17.84,.433,.151,.349
Bo Bichette,SS,TOR,135,571,69,175,30,3,20,73,27,115,5,3,.306,.339,.475,.814,601,2,0,1,14,1.29,53,271,0,.355,.168,28.55,.235,.045,.191
Tyler Heineman,C,TOR,19,29,4,8,1,1,0,3,7,7,0,0,.276,.432,.379,.811,37,1,0,0,0,0.27,2,11,0,.364,.103,-.--,1.000,.189,.189
Vladimir Guerrero,1B,TOR,156,602,78,159,30,0,26,94,67,100,5,3,.264,.345,.444,.789,682,9,0,4,23,1.05,56,267,5,.277,.179,23.15,.670,.098,.147
Danny Jansen,C,TOR,86,268,38,61,15,0,17,53,23,62,0,0,.228,.312,.474,.786,301,10,0,0,3,0.61,32,127,1,.233,.246,15.76,.371,.076,.206
Matt Chapman,3B,TOR,140,509,66,122,39,2,17,54,62,165,4,2,.240,.330,.424,.754,581,8,0,2,4,0.52,58,216,1,.319,.185,29.94,.376,.107,.284
Kevin Kiermaier,CF,TOR,129,370,58,98,21,6,8,36,29,86,14,1,.265,.322,.419,.741,408,4,1,4,9,1.85,35,155,0,.321,.154,46.25,.337,.071,.211
George Springer,RF,TOR,154,613,87,158,25,1,21,72,60,125,20,5,.258,.327,.405,.732,683,5,0,3,20,0.95,47,248,1,.291,.147,29.19,.480,.088,.183
Spencer Horwitz,DH,TOR,15,39,5,10,2,0,1,7,4,12,0,0,.256,.341,.385,.726,44,1,0,0,1,2.40,3,15,0,.346,.128,39.00,.333,.091,.273
Cavan Biggio,2B,TOR,111,289,54,68,12,0,9,40,40,88,5,2,.235,.340,.370,.710,338,7,0,2,0,0.73,21,107,0,.304,.135,32.11,.455,.118,.260
Whit Merrifield,2B,TOR,145,547,66,149,27,0,11,67,36,101,26,10,.272,.318,.382,.700,592,3,0,6,15,0.77,38,209,2,.313,.110,49.73,.356,.061,.171
Alejandro Kirk,C,TOR,123,372,34,93,16,0,8,43,42,45,0,0,.250,.334,.358,.692,422,6,0,2,21,1.23,24,133,1,.265,.108,46.50,.933,.100,.107
Daulton Varsho,LF,TOR,158,527,65,116,23,3,20,61,45,135,16,7,.220,.285,.389,.674,581,4,1,3,5,0.58,46,205,0,.256,.169,26.35,.333,.077,.232
Santiago Espinal,2B,TOR,93,230,30,57,14,0,2,25,18,36,2,1,.248,.310,.335,.645,254,3,2,1,5,1.00,16,77,1,.285,.087,115.00,.500,.071,.142
Nathan Lukes,X,TOR,29,26,4,5,1,1,0,2,4,9,0,0,.192,.290,.308,.598,31,0,0,1,1,0.44,2,8,0,.278,.115,-.--,.444,.129,.290
Jordan Luplow,RF,TOR,7,14,1,3,0,0,0,1,3,8,0,0,.214,.353,.214,.567,17,0,0,0,0,2.00,0,3,1,.500,.000,-.--,.375,.176,.471
Cam Eden,X,TOR,5,6,1,1,0,0,0,0,0,2,0,0,.167,.167,.167,.334,6,0,0,0,0,2.00,0,1,0,.250,.000,-.--,.---,.000,.333
Paul DeJong,SS,TOR,13,44,1,3,0,0,0,1,0,18,0,0,.068,.068,.068,.136,44,0,0,0,1,1.09,0,3,0,.115,.000,-.--,.---,.000,.409
Jose Berrios,P,TOR,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Tim Mayza,P,TOR,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Mason McCoy,SS,TOR,6,1,2,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,1,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
Jordan Romano,P,TOR,59,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
