PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Weston Wilson,LF,PHI,8,16,5,5,0,0,1,2,6,5,3,1,.313,.500,.500,1.000,22,0,0,0,0,2.00,1,8,0,.400,.188,16.00,1.200,.273,.227
Bryce Harper,DH,PHI,126,457,84,134,29,1,21,72,80,119,11,3,.293,.401,.499,.900,546,5,0,4,10,1.24,51,228,8,.352,.206,21.76,.672,.147,.218
Drew Ellis,1B,PHI,12,23,4,5,0,0,2,4,6,7,0,1,.217,.379,.478,.857,29,0,0,0,0,0.57,2,11,0,.214,.261,11.50,.857,.207,.241
Brandon Marsh,CF,PHI,133,404,58,112,25,6,12,60,59,144,10,2,.277,.372,.458,.830,472,4,1,4,4,1.04,43,185,2,.397,.181,33.67,.410,.125,.305
Kyle Schwarber,LF,PHI,160,585,108,115,19,1,47,104,126,215,0,2,.197,.343,.474,.817,720,6,0,3,4,0.72,67,277,5,.209,.277,12.45,.586,.175,.299
Nick Castellanos,RF,PHI,157,626,79,170,37,2,29,106,36,185,11,2,.272,.311,.476,.787,671,3,0,6,17,0.96,68,298,0,.337,.204,21.59,.195,.054,.276
Trea Turner,SS,PHI,155,639,102,170,35,5,26,76,45,150,30,0,.266,.320,.459,.779,691,6,0,1,12,0.81,66,293,2,.310,.192,24.58,.300,.065,.217
Johan Rojas,CF,PHI,59,149,24,45,9,2,2,23,5,42,14,1,.302,.342,.430,.772,164,4,6,0,1,1.13,13,64,0,.410,.128,74.50,.119,.030,.256
Alec Bohm,3B,PHI,145,558,74,153,31,0,20,97,42,94,4,1,.274,.327,.437,.764,611,5,0,6,23,0.93,51,244,1,.296,.163,27.90,.447,.069,.154
J.T. Realmuto,C,PHI,135,489,70,123,28,5,20,63,35,138,16,5,.252,.310,.452,.762,540,9,0,5,10,0.75,53,221,3,.307,.200,24.45,.254,.065,.256
Bryson Stott,2B,PHI,151,585,78,164,32,2,15,62,39,100,31,3,.280,.329,.419,.748,640,7,1,8,10,1.09,49,245,1,.312,.138,39.00,.390,.061,.156
Cristian Pache,LF,PHI,48,84,12,20,7,1,2,11,10,27,2,3,.238,.319,.417,.736,95,0,1,0,1,1.24,10,35,0,.327,.179,42.00,.370,.105,.284
Edmundo Sosa,3B,PHI,104,279,34,70,15,2,10,30,8,74,4,2,.251,.293,.427,.720,300,9,2,1,10,1.03,27,119,0,.306,.176,27.90,.108,.027,.247
Kody Clemens,1B,PHI,49,139,15,32,7,0,4,13,8,40,0,0,.230,.277,.367,.644,148,1,0,0,1,0.81,11,51,0,.295,.137,34.75,.200,.054,.270
Jake Cave,LF,PHI,65,184,18,39,8,1,5,21,15,55,3,0,.212,.272,.348,.620,203,1,1,2,3,0.72,14,64,0,.270,.136,36.80,.273,.074,.271
Garrett Stubbs,C,PHI,41,113,15,23,4,1,1,12,9,29,2,0,.204,.274,.283,.557,125,2,1,0,0,0.68,6,32,0,.265,.080,113.00,.310,.072,.232
Josh Harrison,3B,PHI,41,103,8,21,3,0,2,10,3,20,0,0,.204,.263,.291,.554,114,6,0,2,2,1.29,5,30,0,.229,.087,51.50,.150,.026,.175
Dalton Guthrie,LF,PHI,23,24,4,4,1,0,0,0,3,7,0,0,.167,.286,.208,.494,28,1,0,0,0,0.30,1,5,0,.235,.042,-.--,.429,.107,.250
Darick Hall,1B,PHI,18,54,2,9,1,0,1,3,2,18,0,0,.167,.196,.241,.437,56,0,0,0,2,1.08,2,13,0,.229,.074,54.00,.111,.036,.321
Rodolfo Castro,3B,PHI,14,30,2,3,0,0,0,2,2,12,0,0,.100,.156,.100,.256,32,0,0,0,0,2.75,0,3,0,.167,.000,-.--,.167,.063,.375
