PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Wilmer Flores,1B,SF,126,405,51,115,22,0,23,60,41,63,0,0,.284,.355,.509,.864,454,5,0,3,13,0.58,45,206,1,.286,.225,17.61,.651,.090,.139
LaMonte Wade,1B,SF,135,429,64,110,14,2,17,45,76,95,2,0,.256,.373,.417,.790,519,6,4,4,4,0.77,33,179,3,.290,.161,25.24,.800,.146,.183
Mike Yastrzemski,RF,SF,106,330,54,77,23,1,15,43,45,99,2,2,.233,.330,.445,.775,381,3,2,1,5,0.64,39,147,3,.286,.212,22.00,.455,.118,.260
Joc Pederson,DH,SF,121,358,59,84,14,3,15,51,57,89,0,0,.235,.348,.416,.764,425,7,0,3,12,0.79,32,149,6,.268,.182,23.87,.640,.134,.209
Austin Slater,X,SF,89,185,24,50,9,0,5,20,20,58,2,2,.270,.348,.400,.748,207,2,0,0,2,1.26,14,74,0,.369,.130,37.00,.345,.097,.280
J.D. Davis,3B,SF,144,480,61,119,23,1,18,69,52,152,1,0,.248,.325,.413,.738,546,6,0,6,16,1.59,42,198,0,.320,.165,26.67,.342,.095,.278
Tyler Fitzgerald,CF,SF,10,32,3,7,2,0,2,5,2,10,2,0,.219,.265,.469,.734,34,0,0,0,0,0.88,4,15,0,.250,.250,16.00,.200,.059,.294
Thairo Estrada,2B,SF,120,495,63,134,26,2,14,49,22,120,23,7,.271,.315,.416,.731,530,11,0,2,10,0.99,42,206,1,.331,.145,35.36,.183,.042,.226
Michael Conforto,RF,SF,125,406,58,97,14,0,15,58,53,106,4,0,.239,.334,.384,.718,470,7,0,4,12,1.09,29,156,4,.284,.145,27.07,.500,.113,.226
Darin Ruf,DH,SF,9,23,1,6,2,0,0,3,4,9,0,0,.261,.370,.348,.718,27,0,0,0,0,1.00,2,8,0,.429,.087,-.--,.444,.148,.333
Blake Sabol,C,SF,110,310,36,73,10,0,13,44,24,117,4,2,.235,.301,.394,.695,344,6,2,2,4,0.94,23,122,0,.330,.158,23.85,.205,.070,.340
Luis Matos,CF,SF,76,228,24,57,13,1,2,14,20,33,3,0,.250,.319,.342,.661,253,3,2,0,3,1.06,16,78,0,.285,.092,114.00,.606,.079,.130
Patrick Bailey,C,SF,97,326,29,76,18,1,7,48,21,100,1,0,.233,.285,.359,.644,353,3,2,1,8,1.07,26,117,0,.314,.126,46.57,.210,.059,.283
Marco Luciano,SS,SF,14,39,4,9,3,0,0,0,6,17,1,0,.231,.333,.308,.641,45,0,0,0,0,2.25,3,12,0,.409,.077,-.--,.353,.133,.378
Mitch Haniger,LF,SF,61,211,27,44,13,1,6,28,15,65,1,0,.209,.266,.365,.631,229,2,0,1,7,0.72,20,77,0,.270,.156,35.17,.231,.066,.284
Brandon Crawford,SS,SF,94,283,31,55,11,1,7,38,28,81,3,0,.194,.273,.314,.587,320,4,1,4,5,0.92,19,89,1,.241,.120,40.43,.346,.088,.253
Casey Schmitt,SS,SF,90,253,28,52,15,0,5,30,13,65,2,1,.206,.255,.324,.579,277,5,3,3,7,0.95,20,82,0,.253,.119,50.60,.200,.047,.235
Wade Meckler,CF,SF,20,56,6,13,1,0,0,4,6,25,0,0,.232,.328,.250,.578,64,2,0,0,0,1.25,1,14,0,.419,.018,-.--,.240,.094,.391
David Villar,2B,SF,46,124,15,18,6,0,5,12,11,45,1,1,.145,.236,.315,.551,140,4,0,1,1,0.68,11,39,0,.173,.169,24.80,.244,.079,.321
Heliot Ramos,LF,SF,25,56,5,10,4,0,1,2,4,20,0,0,.179,.233,.304,.537,60,0,0,0,1,1.36,5,17,0,.257,.125,56.00,.200,.067,.333
Joey Bart,C,SF,30,87,9,18,5,0,0,5,3,23,0,0,.207,.263,.264,.527,95,4,0,1,0,0.96,5,23,0,.277,.057,-.--,.130,.032,.242
Johan Camargo,SS,SF,8,18,0,4,0,0,0,2,1,4,0,0,.222,.300,.222,.522,20,1,0,0,2,2.33,0,4,0,.286,.000,-.--,.250,.050,.200
Brett Wisely,2B,SF,51,120,10,21,5,0,2,8,9,40,2,1,.175,.231,.267,.498,131,0,1,1,2,0.91,7,32,0,.241,.092,60.00,.225,.069,.305
Bryce Johnson,CF,SF,30,43,7,7,1,0,1,3,4,15,3,0,.163,.229,.256,.485,48,0,0,1,0,1.44,2,11,0,.214,.093,43.00,.267,.083,.313
Paul DeJong,SS,SF,18,49,2,9,2,0,1,5,0,16,0,0,.184,.180,.286,.466,50,0,0,1,1,1.08,3,14,0,.242,.102,49.00,.---,.000,.320
Matt Beaty,X,SF,4,5,1,1,0,0,0,1,0,2,0,0,.200,.200,.200,.400,5,0,0,0,0,2.00,0,1,0,.333,.000,-.--,.---,.000,.400
Mark Mathias,2B,SF,5,10,1,2,0,0,0,2,0,4,0,0,.200,.200,.200,.400,10,0,0,0,1,3.00,0,2,0,.333,.000,-.--,.---,.000,.400
Roberto Perez,C,SF,5,15,0,2,0,0,0,1,2,6,0,0,.133,.235,.133,.368,17,0,0,0,0,2.50,0,2,0,.222,.000,-.--,.333,.118,.353
Cal Stevenson,CF,SF,6,9,1,0,0,0,0,0,3,2,0,0,.000,.250,.000,.250,12,0,0,0,0,1.33,0,0,0,.000,.000,-.--,1.500,.250,.167
Isan Diaz,2B,SF,6,19,0,1,0,0,0,1,2,7,0,0,.053,.143,.053,.196,21,0,0,0,0,0.83,0,1,0,.083,.000,-.--,.286,.095,.333
Scott Alexander,P,SF,55,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Camilo Doval,P,SF,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Jakob Junis,P,SF,40,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
AJ Pollock,LF,SF,5,6,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,6,0,0,0,0,0.33,0,0,0,.000,.000,-.--,.---,.000,.333
Taylor Rogers,P,SF,60,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Tyler Rogers,P,SF,68,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Austin Wynns,C,SF,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,2,0,0,0,0,-.--,0,0,0,.---,.000,-.--,.---,.000,1.000
