PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Alejo Lopez,2B,CIN,1,2,1,1,1,0,0,1,0,1,0,0,.500,.500,1.000,1.500,2,0,0,0,0,-.--,1,2,0,1.000,.500,-.--,.---,.000,.500
Michael Siani,LF,CIN,3,0,1,0,0,0,0,0,1,0,0,1,.000,1.000,.000,1.000,1,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,1.000,.000
Nick Martini,LF,CIN,29,72,10,19,3,1,6,16,5,15,0,0,.264,.329,.583,.912,79,2,0,0,1,0.41,10,42,0,.255,.319,12.00,.333,.063,.190
Matt McLain,SS,CIN,89,365,65,106,23,4,16,50,31,115,14,5,.290,.357,.507,.864,403,7,0,0,5,0.85,43,185,0,.385,.216,22.81,.270,.077,.285
Will Benson,RF,CIN,108,287,51,79,15,8,11,31,40,103,19,3,.275,.365,.498,.863,329,1,0,1,3,0.89,34,143,0,.391,.223,26.09,.388,.122,.313
Noelvi Marte,3B,CIN,35,114,15,36,7,0,3,15,8,25,6,2,.316,.366,.456,.822,123,1,0,0,1,1.30,10,52,0,.384,.140,38.00,.320,.065,.203
Spencer Steer,1B,CIN,156,582,74,158,37,3,23,86,68,139,15,3,.271,.356,.464,.820,665,11,0,4,9,0.76,63,270,0,.318,.192,25.30,.489,.102,.209
TJ Friedl,CF,CIN,138,488,73,136,22,8,18,66,47,90,27,6,.279,.352,.467,.819,556,10,8,3,0,0.80,48,228,1,.308,.189,27.11,.522,.085,.162
Christian Encarnacion-Strand,1B,CIN,63,222,29,60,7,0,13,37,14,69,2,0,.270,.328,.477,.805,241,5,0,0,5,0.75,20,106,0,.336,.207,17.08,.203,.058,.286
Jake Fraley,RF,CIN,111,336,41,86,18,0,15,65,37,71,21,5,.256,.339,.443,.782,380,6,0,1,5,0.88,33,149,2,.283,.188,22.40,.521,.097,.187
Joey Votto,1B,CIN,65,208,26,42,6,0,14,38,27,62,0,0,.202,.314,.433,.747,242,7,0,0,2,1.17,20,90,0,.212,.231,14.86,.435,.112,.256
Jonathan India,2B,CIN,119,454,78,111,23,0,17,61,52,109,14,2,.244,.338,.407,.745,529,16,0,7,13,0.77,40,185,0,.281,.163,26.71,.477,.098,.206
Elly De La Cruz,SS,CIN,98,388,67,91,15,7,13,44,35,144,35,8,.235,.300,.410,.710,427,2,1,1,6,1.87,35,159,3,.336,.175,29.85,.243,.082,.337
Stuart Fairchild,LF,CIN,97,219,34,50,16,2,5,28,25,69,10,3,.228,.321,.388,.709,255,6,3,2,2,0.91,23,85,0,.306,.160,43.80,.362,.098,.271
Luke Maile,C,CIN,78,179,17,42,10,0,6,25,14,49,2,1,.235,.308,.391,.699,199,5,1,0,8,1.12,16,70,0,.290,.156,29.83,.286,.070,.246
Nick Senzel,3B,CIN,104,301,49,71,10,0,13,42,26,74,6,2,.236,.297,.399,.696,330,1,0,2,9,0.93,23,120,0,.269,.163,23.15,.351,.079,.224
Tyler Stephenson,C,CIN,142,465,59,113,20,2,13,56,47,135,0,1,.243,.317,.378,.695,517,4,0,1,16,1.37,35,176,2,.314,.135,35.77,.348,.091,.261
