PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Abraham Toro,3B,MIL,9,18,4,8,0,0,2,9,2,5,0,0,.444,.524,.778,1.302,21,1,0,0,0,4.00,2,14,0,.545,.333,9.00,.400,.095,.238
William Contreras,C,MIL,141,540,86,156,38,1,17,78,63,126,6,1,.289,.367,.457,.824,611,5,1,2,23,1.66,56,247,2,.348,.169,31.76,.500,.103,.206
Christian Yelich,LF,MIL,144,550,106,153,34,1,19,76,78,140,28,3,.278,.370,.447,.817,632,3,0,1,15,2.04,54,246,7,.342,.169,28.95,.557,.123,.222
Mark Canha,DH,MIL,50,178,23,51,10,0,5,33,17,27,4,1,.287,.373,.427,.800,204,8,0,1,3,0.74,15,76,1,.313,.140,35.60,.630,.083,.132
Carlos Santana,1B,MIL,52,205,33,51,8,1,11,33,20,35,0,0,.249,.314,.459,.773,226,0,0,1,8,0.88,20,94,0,.250,.210,18.64,.571,.088,.155
Garrett Mitchell,CF,MIL,19,65,10,16,2,1,3,7,7,26,1,1,.246,.315,.446,.761,73,0,0,1,0,1.18,6,29,0,.351,.200,21.67,.269,.096,.356
Willy Adames,SS,MIL,149,553,73,120,29,2,24,80,71,165,5,3,.217,.310,.407,.717,638,6,0,6,12,0.71,55,225,1,.259,.190,23.04,.430,.111,.259
Tyrone Taylor,RF,MIL,81,231,36,54,17,1,10,35,8,55,9,0,.234,.267,.446,.713,243,3,0,1,10,0.81,28,103,0,.263,.212,23.10,.145,.033,.226
Victor Caratini,C,MIL,62,201,23,52,4,0,7,25,19,45,1,1,.259,.327,.383,.710,226,3,0,3,8,1.61,11,77,0,.296,.124,28.71,.422,.084,.199
Sal Frelick,RF,MIL,57,191,29,47,9,1,3,24,28,37,7,0,.246,.341,.351,.692,223,1,0,3,2,1.34,13,67,0,.286,.105,63.67,.757,.126,.166
Josh Donaldson,3B,MIL,17,59,5,10,4,0,3,11,10,18,0,0,.169,.290,.390,.680,69,0,0,0,4,1.21,7,23,0,.184,.220,19.67,.556,.145,.261
Brian Anderson,3B,MIL,96,318,38,72,12,3,9,40,36,108,1,3,.226,.310,.368,.678,361,4,0,3,10,1.31,24,117,0,.309,.142,35.33,.333,.100,.299
Andruw Monasterio,3B,MIL,92,282,38,73,14,1,3,27,28,66,7,2,.259,.330,.348,.678,315,3,0,2,9,0.58,18,98,0,.326,.089,94.00,.424,.089,.210
Blake Perkins,RF,MIL,67,143,28,31,7,0,4,20,23,46,5,2,.217,.325,.350,.675,168,0,2,0,3,0.89,11,50,0,.290,.133,35.75,.500,.137,.274
Owen Miller,2B,MIL,90,291,29,76,17,0,5,27,17,61,13,2,.261,.303,.371,.674,314,2,0,4,6,0.86,22,108,1,.310,.110,58.20,.279,.054,.194
Rowdy Tellez,1B,MIL,106,311,26,67,9,1,13,47,35,86,0,0,.215,.291,.376,.667,351,0,0,5,11,0.85,23,117,2,.249,.161,23.92,.407,.100,.245
Mike Brosseau,3B,MIL,29,73,4,15,2,0,4,8,4,20,0,0,.205,.256,.397,.653,78,1,0,0,2,0.81,6,29,0,.224,.192,18.25,.200,.051,.256
Joey Wiemer,CF,MIL,132,367,48,75,19,0,13,42,36,116,11,4,.204,.283,.362,.645,410,5,0,2,4,1.00,32,133,0,.258,.158,28.23,.310,.088,.283
Brice Turang,2B,MIL,137,404,46,88,9,3,6,34,38,94,26,4,.218,.285,.300,.585,448,1,3,2,9,0.79,18,121,1,.268,.082,67.33,.404,.085,.210
Jahmai Jones,DH,MIL,7,10,2,2,1,0,0,3,1,5,1,0,.200,.273,.300,.573,11,0,0,0,0,0.50,1,3,0,.400,.100,-.--,.200,.091,.455
Jesse Winker,DH,MIL,61,166,16,33,5,0,1,23,26,51,0,0,.199,.320,.247,.567,197,4,0,1,0,0.77,6,41,0,.278,.048,166.00,.510,.132,.259
Raimel Tapia,RF,MIL,20,52,10,9,0,0,2,3,6,20,2,1,.173,.267,.288,.555,61,1,1,1,1,1.50,2,15,0,.226,.115,26.00,.300,.098,.328
Luke Voit,DH,MIL,22,68,5,15,3,0,0,4,4,27,2,0,.221,.284,.265,.549,74,2,0,0,3,1.60,3,18,0,.366,.044,-.--,.148,.054,.365
Luis Urias,2B,MIL,20,55,5,8,2,0,1,5,7,15,0,0,.145,.299,.236,.535,68,5,0,0,1,0.88,3,13,0,.179,.091,55.00,.467,.103,.221
Darin Ruf,DH,MIL,11,26,2,5,1,0,0,0,4,7,0,0,.192,.300,.231,.531,30,0,0,0,0,1.00,1,6,0,.263,.038,-.--,.571,.133,.233
Jon Singleton,1B,MIL,11,29,3,3,1,0,0,2,3,11,0,0,.103,.188,.138,.326,32,0,0,0,0,0.88,1,4,0,.167,.034,-.--,.273,.094,.344
