PLAYER,POSITION,TEAM,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,PA,HBP,SAC,SF,GIDP,GO/AO,XBH,TB,IBB,BABIP,ISO,AB/HR,BB/K,BB%,SO%
Willson Contreras,C,STL,125,428,55,113,27,0,20,67,51,111,6,3,.264,.358,.467,.825,495,13,1,2,12,1.30,47,200,0,.311,.203,21.40,.459,.103,.224
Richie Palacios,LF,STL,32,93,9,24,6,0,6,16,6,11,2,0,.258,.307,.516,.823,102,1,1,1,1,1.50,12,48,0,.234,.258,15.50,.545,.059,.108
Paul Goldschmidt,1B,STL,154,593,89,159,31,0,25,80,87,161,11,2,.268,.363,.447,.810,687,3,0,3,12,0.94,56,265,6,.327,.179,23.72,.540,.127,.234
Nolan Gorman,2B,STL,119,406,59,96,17,0,27,76,53,148,7,2,.236,.328,.478,.806,464,3,0,2,5,0.56,44,194,1,.296,.241,15.04,.358,.114,.319
Brendan Donovan,2B,STL,95,327,48,93,10,1,11,34,33,53,5,1,.284,.365,.422,.787,371,9,1,1,4,1.08,22,138,2,.311,.138,29.73,.623,.089,.143
Jordan Walker,RF,STL,117,420,51,116,19,2,16,51,37,104,7,4,.276,.342,.445,.787,465,6,0,2,9,1.00,37,187,0,.331,.169,26.25,.356,.080,.224
Lars Nootbaar,CF,STL,117,426,74,111,23,1,14,46,72,99,11,1,.261,.367,.418,.785,503,1,1,3,7,1.22,38,178,2,.307,.157,30.43,.727,.143,.197
Nolan Arenado,3B,STL,144,560,71,149,26,2,26,93,41,101,3,3,.266,.315,.459,.774,612,3,0,8,21,0.79,54,257,5,.279,.193,21.54,.406,.067,.165
Ivan Herrera,C,STL,13,37,6,11,2,0,0,4,5,11,0,0,.297,.409,.351,.760,44,2,0,0,1,0.88,2,13,0,.423,.054,-.--,.455,.114,.250
Tyler O'Neill,LF,STL,72,238,27,55,14,0,9,21,28,67,5,0,.231,.312,.403,.715,266,0,0,0,5,0.84,23,96,0,.284,.172,26.44,.418,.105,.252
Andrew Knizner,C,STL,70,224,30,54,11,0,10,31,12,62,2,0,.241,.288,.424,.712,241,3,1,1,8,0.72,21,95,0,.288,.183,22.40,.194,.050,.257
Tommy Edman,2B,STL,137,479,69,119,25,4,13,47,35,84,27,4,.248,.307,.399,.706,528,7,3,4,9,1.26,42,191,1,.275,.150,36.85,.417,.066,.159
Oscar Mercado,RF,STL,20,31,3,9,3,0,0,5,1,4,2,1,.290,.313,.387,.700,32,0,0,0,0,0.50,3,12,0,.333,.097,-.--,.250,.031,.125
Alec Burleson,LF,STL,107,315,34,77,20,1,8,36,23,45,3,1,.244,.300,.390,.690,347,3,1,2,13,0.88,29,123,0,.261,.146,39.38,.511,.066,.130
Dylan Carlson,CF,STL,76,219,27,48,8,1,5,27,26,49,3,0,.219,.318,.333,.651,255,7,0,3,4,0.98,14,73,0,.256,.114,43.80,.531,.102,.192
Luken Baker,DH,STL,33,86,9,18,3,0,2,10,13,31,0,0,.209,.313,.314,.627,99,0,0,0,1,0.68,5,27,0,.302,.105,43.00,.419,.131,.313
Jose Fermin,2B,STL,21,51,2,12,1,0,0,4,6,8,0,1,.235,.339,.255,.594,61,2,2,0,1,0.83,1,13,0,.279,.020,-.--,.750,.098,.131
Juan Yepez,X,STL,28,60,5,11,1,0,2,2,4,20,0,1,.183,.246,.300,.546,65,1,0,0,0,0.38,3,18,0,.237,.117,30.00,.200,.062,.308
Masyn Winn,SS,STL,37,122,8,21,2,0,2,12,10,26,2,1,.172,.230,.238,.468,137,0,2,3,1,0.95,4,29,0,.196,.066,61.00,.385,.073,.190
Taylor Motter,2B,STL,29,76,3,13,3,0,0,2,5,31,0,0,.171,.232,.211,.443,82,1,0,0,0,0.60,3,16,0,.289,.039,-.--,.161,.061,.378
Juniel Querecuto,3B,STL,9,20,2,2,1,0,0,0,1,6,0,0,.100,.143,.150,.293,21,0,0,0,0,1.40,1,3,0,.143,.050,-.--,.167,.048,.286
Tres Barrera,C,STL,6,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,2,0,0,0,0,0.00,0,0,0,.000,.000,-.--,.---,.000,.000
Genesis Cabrera,P,STL,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Ryan Helsley,P,STL,33,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Irving Lopez,3B,STL,5,11,0,0,0,0,0,1,0,5,0,0,.000,.000,.000,.000,12,0,0,1,0,0.75,0,0,0,.000,.000,-.--,.---,.000,.417
James Naile,P,STL,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
JoJo Romero,P,STL,27,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,-.--,0,0,0,.---,--,-.--,.---,.---,.---
Michael Siani,X,STL,5,5,0,0,0,0,0,0,0,1,1,0,.000,.000,.000,.000,5,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.200
Adam Wainwright,P,STL,23,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,2,0,0,0,0,1.00,0,0,0,.000,.000,-.--,.---,.000,.500
